0001-0072-0197,0001-0135-0221,0001-0053-0078,0001-0069-0141,0001-0031-0146,0075-0005-0120,0075-0012-0134,0075-0018-0124,0075-0037-0127,0075-0055-0177,0001-0051-0194,0001-0094-0126,0001-0106-0097,0001-0136-0090,0001-0184-0111,0001-0217-0119,0133-0146-0150,0133-0139-0138,0133-0125-0164,0133-0176-0164,0133-0189-0158,0073-0183-0212,0073-0177-0183,0073-0159-0166,0073-0187-0053,0047-0177-0061,0047-0162-0053,0047-0176-0031,0040-0152-0093,0330-0248-0118,0350-0238-0158,0375-0211-0040,0336-0240-0021,Average,Err
464.141,293.379,484.798,284.830,256.067,505.796,355.590,397.576,309.019,403.360,251.531,309.067,307.668,251.628,297.500,295.975,253.443,284.093,492.428,248.486,274.486,383.670,378.668,368.421,328.955,250.667,303.902,251.190,256.990,317.858,282.085,290.624,245.845,323.628,13.113
417.231,306.873,512.176,306.034,252.845,516.293,424.703,476.000,304.671,383.365,267.442,381.689,292.526,267.733,277.516,305.538,265.289,265.894,519.174,236.333,289.571,385.795,375.726,339.445,282.403,270.778,300.143,249.858,266.815,350.964,259.769,285.729,244.404,329.719,14.312
369.668,303.146,477.054,306.437,257.061,439.075,496.077,522.015,321.210,396.770,274.095,405.117,295.768,257.696,303.107,293.455,248.660,295.056,682.029,237.079,279.707,403.060,378.889,322.390,271.909,259.897,311.586,245.807,278.045,402.573,284.815,282.579,248.886,337.901,16.902
355.995,317.987,464.611,327.937,280.520,433.592,465.785,531.904,336.048,398.213,270.374,398.900,303.163,261.382,285.082,309.702,250.845,267.882,764.014,236.989,286.036,374.795,370.274,318.567,256.734,271.397,386.955,252.370,260.655,415.285,282.938,276.887,240.502,341.040,18.287
355.603,310.615,406.649,308.141,272.787,396.558,438.569,554.995,324.043,372.478,262.578,384.783,330.942,256.927,305.787,368.578,254.113,277.988,721.196,240.220,275.550,366.365,349.032,298.634,255.286,264.119,401.226,250.509,283.460,425.494,293.592,305.820,233.737,337.769,16.907
361.372,319.420,381.675,320.971,288.472,427.803,410.477,521.924,350.905,392.663,267.959,390.803,305.032,255.979,303.451,443.822,274.773,280.534,677.507,243.915,264.471,380.190,344.537,279.555,250.636,260.484,370.459,244.407,269.880,391.095,282.869,285.188,240.020,335.856,15.804
368.422,320.866,329.952,347.607,300.139,339.442,376.467,444.717,344.281,378.770,282.660,343.375,316.205,261.869,295.689,510.727,286.093,274.652,646.210,236.638,286.379,413.235,339.384,270.713,253.987,269.079,383.248,259.696,296.945,415.640,305.646,278.805,248.178,334.113,14.311
348.653,330.710,316.637,373.922,289.981,317.980,336.031,424.788,340.538,388.303,288.068,288.100,298.374,258.822,283.566,491.444,259.196,283.851,589.855,240.345,272.500,424.395,318.916,269.634,223.825,250.643,356.805,254.214,269.595,393.055,313.477,295.444,240.160,322.177,13.292
374.060,336.688,295.600,446.165,275.771,302.293,293.174,330.611,341.452,388.534,340.558,267.849,306.889,268.304,298.566,489.531,240.546,294.248,608.341,244.181,297.314,423.100,315.253,267.829,240.558,267.127,328.835,254.428,284.415,399.415,394.485,281.835,245.651,325.564,13.736
365.412,300.153,289.909,534.947,258.325,281.857,326.708,291.646,327.129,474.348,349.415,255.632,331.726,257.529,297.057,440.938,246.433,280.708,552.587,249.508,294.093,425.565,292.842,282.805,248.539,285.016,337.271,252.292,308.905,372.170,449.408,286.226,241.146,326.917,14.223
372.879,316.175,283.987,543.136,265.176,307.429,298.590,305.788,316.838,582.972,353.041,265.946,310.368,261.314,298.738,442.945,263.072,294.273,486.217,238.576,278.350,385.815,283.537,288.835,266.097,282.365,328.511,251.964,289.545,353.593,436.185,289.707,243.387,326.829,14.417
375.754,296.395,287.975,575.602,250.192,270.531,282.426,296.126,322.062,604.730,377.401,252.973,329.789,268.696,302.598,404.160,276.412,289.925,449.616,239.972,294.893,402.850,251.795,274.335,224.091,255.341,313.301,251.099,302.020,335.565,443.769,295.414,239.524,322.343,15.437
378.332,297.398,284.293,527.684,254.117,296.714,281.687,285.985,307.876,638.067,331.252,249.642,349.832,249.267,294.705,415.196,254.907,297.671,460.399,237.356,285.271,365.975,249.311,278.000,246.390,278.468,297.135,255.877,302.955,341.075,430.900,300.203,244.911,320.268,15.152
364.246,292.420,288.329,525.398,257.624,296.762,290.297,296.722,328.838,628.820,349.102,265.221,382.974,262.597,300.418,434.793,258.052,281.888,434.384,252.605,287.071,395.255,245.011,286.860,235.584,272.190,271.068,251.560,337.005,316.937,481.315,293.534,247.622,324.621,15.342
386.030,295.946,290.583,454.767,257.483,273.551,316.508,293.192,322.381,575.584,332.238,245.656,403.989,276.052,285.230,388.305,254.639,276.857,426.000,250.904,310.879,390.925,242.311,281.805,244.675,251.373,258.226,253.714,406.695,301.202,378.869,300.910,233.554,317.001,13.169
342.025,299.503,290.373,385.039,256.211,278.844,300.451,272.020,312.005,494.691,293.578,240.291,384.095,249.607,285.828,382.705,254.990,276.795,457.507,258.763,283.150,385.730,246.332,281.354,237.610,259.603,265.692,280.569,514.825,305.783,397.138,268.947,238.962,311.546,12.621
358.286,309.898,292.552,333.189,245.395,284.714,298.031,282.131,317.933,480.303,309.680,250.234,422.284,278.157,287.582,357.465,247.814,278.230,440.080,251.226,299.757,390.545,265.174,314.518,239.838,247.405,259.053,288.078,510.900,309.253,391.738,304.278,235.538,314.584,11.955
342.588,302.605,298.558,318.981,253.597,302.680,292.667,289.773,301.690,454.067,282.524,258.706,410.274,273.743,281.746,313.455,256.567,291.714,481.290,255.040,309.900,413.360,229.105,327.530,251.279,238.302,265.451,269.901,511.480,293.024,345.792,301.316,244.904,311.018,11.867
358.623,347.978,296.135,325.786,257.259,276.252,303.082,307.480,307.571,400.393,267.803,247.816,362.084,251.911,286.770,309.807,253.144,295.677,445.384,261.938,336.257,424.855,253.563,371.640,240.838,249.746,220.256,264.352,481.280,282.036,352.523,295.278,252.654,308.732,10.822
373.864,373.710,289.381,312.650,245.776,290.061,308.600,299.343,291.124,369.287,252.333,255.408,375.074,274.963,268.238,305.287,246.464,273.553,468.587,266.271,363.400,440.055,241.868,360.146,235.942,256.373,253.496,252.470,472.110,273.968,320.146,305.489,244.142,307.866,11.204
444.035,360.115,295.411,302.913,254.627,286.810,304.938,292.030,325.538,343.854,293.184,254.716,357.847,281.607,274.893,288.204,248.897,287.839,524.920,260.090,342.650,429.515,234.837,346.720,241.429,259.754,242.586,250.485,455.650,281.415,292.246,292.008,248.670,309.104,11.783
544.442,327.073,302.411,292.646,247.469,291.551,298.523,279.177,306.943,327.927,266.585,252.080,329.853,268.550,262.967,285.218,241.959,285.919,560.029,312.418,342.414,465.420,249.226,329.811,246.286,253.159,259.677,256.184,437.955,285.198,298.954,268.391,250.372,309.903,13.673
661.211,319.248,300.760,284.772,249.744,275.810,294.621,300.904,304.581,328.073,262.578,256.963,316.221,275.435,280.934,284.178,244.155,280.453,647.239,337.333,360.050,416.200,239.105,330.927,245.247,258.063,237.594,255.982,429.235,290.937,264.569,296.872,242.663,314.323,16.931
713.618,294.946,317.833,292.961,245.824,275.429,287.897,290.066,310.986,355.326,287.272,245.020,304.911,265.869,293.926,274.593,259.041,278.516,730.587,312.277,368.771,378.325,253.937,291.445,251.753,267.325,261.534,253.789,382.430,281.217,280.931,269.820,242.278,315.771,19.040
733.070,307.124,330.407,300.398,251.608,308.408,301.410,300.237,312.619,350.382,271.184,261.893,314.721,295.105,266.508,271.742,248.485,269.764,715.529,350.876,351.364,361.505,240.900,273.738,259.468,262.627,257.323,248.590,341.805,283.051,281.123,272.376,242.400,316.295,18.990
744.226,306.990,370.881,294.985,250.517,277.503,299.323,285.308,335.181,353.225,281.925,247.870,317.211,251.435,307.943,292.556,257.134,281.174,738.101,320.102,346.629,333.205,251.768,283.311,261.084,270.611,261.684,241.548,351.570,275.004,268.715,302.549,249.273,318.501,19.609
713.528,300.643,432.158,293.291,248.411,275.333,295.774,296.157,306.410,357.090,275.605,266.304,305.884,279.932,304.672,281.945,258.299,298.795,679.420,324.339,325.843,356.705,252.600,280.024,268.558,289.571,270.917,252.401,314.230,288.862,291.238,293.391,247.522,318.965,17.825
642.382,294.898,496.870,321.820,252.368,291.626,314.010,305.843,309.767,365.107,298.190,253.749,303.921,279.948,303.852,286.960,275.443,304.963,670.681,279.638,290.521,375.110,253.947,271.116,253.929,324.040,251.872,234.982,276.740,280.075,283.700,287.158,240.281,317.440,17.072
625.271,311.414,531.712,319.650,249.797,282.197,290.456,286.657,313.976,361.989,302.837,329.910,292.400,269.466,274.844,276.247,247.660,291.565,623.210,279.819,295.971,389.890,245.105,282.677,248.214,350.540,249.917,254.880,259.765,287.352,286.077,283.451,253.381,316.615,16.443
550.477,319.220,535.250,303.947,249.755,264.769,294.005,294.641,293.057,564.511,331.211,455.562,287.879,275.832,301.893,268.687,271.165,325.373,553.725,266.169,295.093,453.585,241.174,326.567,245.864,378.437,273.925,242.117,263.005,288.949,295.077,286.549,252.451,328.785,16.700
483.392,317.236,475.518,333.024,246.328,291.639,290.703,299.561,305.910,591.702,358.231,444.953,318.837,273.607,274.328,271.353,285.216,297.671,549.022,250.701,271.864,481.745,238.905,330.866,258.942,412.492,260.406,249.928,281.355,289.047,295.892,286.015,254.240,329.413,15.941
453.920,371.688,447.514,310.850,256.064,291.088,261.585,292.278,321.800,613.725,372.782,427.957,311.232,268.246,278.762,285.065,246.474,306.093,457.384,251.328,264.750,493.975,240.442,302.256,247.104,362.484,266.256,251.307,254.635,291.300,277.177,289.767,244.734,321.576,15.144
379.296,370.758,399.606,297.330,249.475,290.531,267.221,306.773,298.319,607.410,350.585,435.171,291.779,258.455,305.828,274.524,267.691,306.720,438.812,253.316,282.471,483.380,253.932,324.378,260.578,376.198,266.278,242.870,261.135,303.320,282.931,288.090,248.372,318.895,13.773
361.714,361.911,357.798,299.019,254.648,292.857,287.205,284.798,302.800,648.236,342.340,384.522,291.747,283.220,291.885,271.764,256.330,290.422,416.754,247.288,272.657,450.755,238.432,288.866,259.610,356.071,292.353,258.377,268.635,296.158,285.400,301.789,254.811,313.672,13.360
371.035,328.449,324.886,318.374,251.587,313.333,279.174,305.096,311.743,578.483,363.061,343.575,293.837,256.681,291.943,299.913,257.062,289.938,412.029,253.136,282.443,429.705,247.947,322.567,255.175,336.563,267.797,267.741,266.530,307.447,278.938,304.218,251.885,310.979,11.248
370.930,313.525,286.070,297.325,254.184,292.714,284.621,287.076,322.476,537.579,341.068,299.211,318.126,268.016,298.066,290.640,262.155,282.280,413.435,263.808,283.321,367.855,240.474,363.256,245.110,329.857,298.774,247.238,281.495,305.751,257.715,280.150,268.124,304.619,9.864
348.698,299.140,284.183,322.981,257.125,332.190,299.108,293.298,311.090,509.090,303.891,256.137,295.484,300.199,282.098,271.167,287.887,292.975,428.101,250.983,291.507,379.165,242.174,382.652,245.019,295.032,268.647,248.476,279.550,340.012,270.900,291.436,287.865,304.493,9.470
360.166,282.029,284.502,295.068,255.899,426.190,287.200,313.763,289.176,453.348,272.599,253.177,304.237,251.351,270.311,271.451,246.227,280.019,429.370,231.316,287.893,369.265,244.732,340.073,243.903,279.992,278.098,247.771,289.490,379.672,285.731,257.910,279.093,298.213,9.723
359.070,296.570,282.051,304.296,253.557,422.000,320.872,318.955,305.214,412.522,263.374,247.448,311.384,271.545,260.090,278.120,258.526,283.540,449.529,241.373,291.107,375.920,247.353,327.378,246.610,267.929,277.902,247.545,279.680,451.719,298.000,272.887,286.226,303.342,10.039
373.990,283.863,288.499,302.350,251.253,492.524,383.062,407.929,315.229,372.584,253.456,253.127,325.147,273.545,281.566,280.836,261.670,271.224,476.167,237.746,288.329,371.690,234.795,321.707,233.773,250.643,276.737,254.367,279.170,447.941,320.269,264.812,312.372,310.375,11.853
358.769,291.003,283.577,315.908,264.507,514.082,453.492,545.061,301.976,357.247,271.694,257.274,314.232,272.120,285.057,301.705,252.155,306.012,529.529,255.859,280.350,411.715,247.616,303.707,233.039,261.079,254.323,255.696,323.915,458.004,391.638,295.398,321.715,326.347,14.722
375.317,294.545,288.919,294.102,279.443,499.299,539.431,605.217,344.548,367.219,295.810,257.495,329.489,269.649,285.582,280.695,256.876,303.882,591.551,273.407,285.721,425.815,235.979,296.695,244.455,261.627,275.586,250.714,375.615,443.217,445.154,262.947,312.912,337.846,17.251
343.799,324.102,294.176,315.937,283.637,466.306,535.282,601.510,350.476,356.444,278.946,253.114,303.963,280.571,271.795,290.262,249.464,267.932,642.167,248.113,281.757,475.740,263.421,257.256,250.266,256.349,266.917,258.322,468.645,432.787,462.446,269.902,291.664,339.196,18.540
367.628,316.064,297.343,316.063,304.184,481.728,504.354,595.894,357.014,377.702,284.354,254.686,326.263,315.775,279.787,286.287,255.485,286.652,748.920,257.373,303.529,488.005,267.605,284.280,259.597,256.714,259.774,255.307,489.560,410.601,491.215,267.263,297.017,349.819,19.958
368.432,325.188,297.064,304.359,310.379,400.905,429.631,527.369,348.981,372.472,299.177,263.957,331.105,390.843,278.164,319.407,234.134,284.720,803.696,250.345,340.850,461.360,262.037,263.390,248.390,253.921,299.805,265.355,531.745,408.660,476.231,293.211,291.330,349.594,19.543
399.131,341.955,296.877,294.990,305.168,366.918,390.744,497.783,343.229,412.253,299.714,256.134,351.537,450.618,265.598,331.491,259.784,287.106,755.565,278.554,364.850,417.660,258.111,284.409,240.182,253.063,304.496,244.940,518.365,374.304,503.077,301.158,282.585,349.465,18.183
373.628,352.255,292.436,310.485,298.427,295.578,338.400,370.606,342.324,437.045,304.034,260.060,342.300,483.743,274.115,441.775,253.608,296.671,760.899,287.814,335.271,382.970,250.132,292.415,247.318,258.905,316.098,247.364,529.170,377.949,452.385,292.940,274.185,344.646,17.746
382.794,359.857,298.643,386.971,273.709,293.211,306.041,337.884,351.438,519.427,333.898,259.876,338.811,478.859,305.484,511.647,270.351,286.317,735.935,318.542,323.036,353.815,253.737,282.238,237.591,260.667,369.256,236.057,512.785,357.051,463.892,288.113,259.465,349.921,18.149
370.106,367.879,302.732,458.558,274.467,316.320,292.610,319.005,329.700,598.354,327.551,260.903,340.211,505.471,278.934,506.080,268.907,276.689,631.283,343.633,294.793,367.575,242.989,287.463,247.221,265.087,375.932,249.864,433.705,346.945,418.785,281.624,255.176,346.562,16.964
384.714,340.010,304.458,500.243,265.187,283.082,291.682,291.763,341.205,643.230,360.259,257.371,340.026,449.482,285.541,507.255,261.423,296.068,563.580,341.249,316.729,369.505,230.163,315.659,258.084,274.675,413.481,251.178,428.370,319.960,406.523,282.677,249.670,346.197,16.702
379.327,301.643,315.322,589.403,243.384,300.735,301.564,308.520,323.943,690.640,355.639,262.676,346.242,409.613,270.549,506.644,248.289,263.981,547.870,356.520,365.143,346.955,237.279,332.933,260.786,281.849,409.008,263.009,428.240,347.174,404.431,316.744,255.480,350.653,17.961
388.402,307.150,315.089,623.893,254.912,288.075,286.682,305.626,315.843,645.433,339.918,256.776,364.284,422.848,299.951,460.647,255.876,286.000,520.833,343.627,356.193,415.185,252.826,347.933,245.377,266.048,368.376,257.982,393.825,319.206,361.823,269.150,253.552,345.132,17.053
400.030,305.312,329.999,549.505,259.445,278.605,294.497,298.253,326.300,635.983,354.320,253.314,358.847,404.021,313.951,454.658,258.784,296.745,461.833,316.842,362.407,431.790,248.795,339.000,267.078,258.730,347.406,253.566,363.115,344.731,314.923,319.444,249.935,340.975,15.057
482.156,303.354,359.284,557.699,260.813,297.313,292.764,283.354,316.433,555.360,336.503,253.729,369.895,368.634,420.434,439.691,277.247,296.832,435.507,290.870,385.143,447.275,245.858,358.689,248.500,275.246,357.835,253.831,356.885,367.289,329.700,304.338,254.414,344.936,14.364
594.588,296.968,428.028,529.311,253.608,299.259,299.836,296.510,314.557,549.045,309.980,253.833,390.668,286.492,468.467,398.807,262.433,291.217,426.812,281.723,351.236,471.980,252.774,326.695,264.318,250.913,355.368,260.380,301.675,367.632,295.623,314.165,247.135,342.183,16.011
676.884,320.914,503.908,411.733,243.568,290.340,281.651,299.212,298.457,485.258,300.973,245.237,386.926,282.613,445.566,404.145,262.680,275.516,426.333,254.186,362.550,476.900,248.321,312.091,256.578,257.159,346.925,258.792,303.550,383.067,324.538,297.083,251.658,338.646,16.698
806.920,307.032,537.693,363.859,251.845,294.327,282.974,311.677,313.248,455.781,303.959,254.579,388.842,270.267,411.352,387.218,261.629,291.944,430.217,253.023,318.843,444.835,253.532,290.140,263.955,244.508,319.940,255.943,287.310,368.522,270.715,324.293,243.261,335.278,19.048
822.709,308.067,539.889,335.956,245.861,285.088,288.862,301.096,299.814,385.449,268.150,288.756,453.647,264.733,369.820,363.385,250.000,302.578,447.232,244.136,329.614,391.650,246.111,277.994,257.558,277.849,300.579,273.636,260.900,363.518,284.046,293.812,248.653,329.429,19.176
753.960,360.968,514.515,314.010,255.872,286.231,290.492,298.131,316.848,394.011,272.667,403.060,401.611,285.382,326.459,339.935,265.000,280.087,431.601,258.910,308.214,373.055,239.863,282.256,261.266,270.421,320.774,266.786,268.530,354.435,286.400,311.173,244.410,328.404,16.767
737.020,394.917,463.452,330.830,252.445,269.476,298.585,289.010,332.376,369.416,266.116,465.635,401.000,265.403,328.582,315.720,258.381,282.062,441.217,238.785,319.271,376.625,256.526,294.567,275.253,264.024,278.571,263.205,281.215,363.700,261.300,302.316,246.198,326.764,16.617
679.709,395.029,413.717,294.437,242.997,274.374,272.621,318.929,311.338,331.281,285.857,478.699,388.368,253.110,339.705,308.695,268.670,286.366,451.870,259.593,274.071,380.630,250.268,286.537,273.208,270.079,274.436,256.042,276.380,358.885,290.015,312.000,255.862,321.630,15.053
648.447,458.640,371.969,331.908,309.712,304.605,340.103,296.803,317.614,378.646,289.143,470.987,393.379,352.592,429.377,329.600,503.186,628.994,573.217,289.299,343.657,469.255,272.784,316.396,425.701,387.349,266.323,406.166,286.425,370.549,313.208,314.647,249.926,376.988,17.238
589.322,578.178,345.508,326.553,511.685,457.170,557.533,528.611,765.267,453.702,428.531,508.371,554.768,538.115,754.156,378.771,565.237,675.453,645.246,423.989,427.407,630.085,441.337,424.384,480.916,452.730,286.316,461.295,281.480,467.830,357.208,434.940,302.488,485.896,21.092
582.317,580.605,357.750,338.476,497.893,617.918,656.369,787.970,778.095,686.758,537.469,552.194,507.400,536.403,728.369,458.065,498.887,699.391,793.399,399.932,515.864,639.190,464.111,471.043,477.325,428.849,326.835,461.566,350.415,513.348,474.415,549.835,599.252,541.446,21.978
546.854,564.857,447.297,592.063,484.579,646.633,613.138,715.768,785.286,782.781,516.503,510.709,545.421,502.890,787.426,513.600,467.216,631.553,937.065,386.712,533.450,597.460,477.847,489.933,442.344,422.468,395.609,460.099,504.585,585.688,564.031,529.782,652.902,564.683,21.391
643.231,535.178,508.505,705.228,462.893,583.748,591.462,653.783,728.571,757.921,487.224,508.033,501.116,480.759,719.738,496.004,436.155,583.925,922.993,413.723,486.943,583.860,445.121,486.244,460.799,382.857,405.496,420.232,562.480,547.316,502.515,522.053,594.487,549.109,20.247
721.905,498.232,520.381,650.442,413.136,524.102,518.928,576.111,671.071,741.489,475.116,495.144,547.195,465.529,660.270,494.738,464.546,613.497,864.899,389.740,470.986,542.875,438.726,455.427,424.019,357.333,399.669,427.322,528.880,534.387,540.754,476.571,592.409,530.177,19.069
752.422,472.917,488.980,623.558,420.875,510.871,522.615,522.707,694.081,688.893,429.088,471.910,494.184,461.754,669.926,493.953,458.536,559.578,818.681,367.559,428.314,543.445,404.684,457.970,398.792,394.135,403.436,397.151,503.755,527.613,496.292,485.571,511.201,511.377,18.613
727.719,469.497,462.394,597.150,409.875,477.075,465.990,528.672,634.838,703.747,414.871,465.090,486.368,447.963,627.238,490.345,460.649,521.298,767.623,376.678,450.679,549.940,401.668,441.390,379.260,394.024,360.383,386.117,493.635,519.711,457.569,435.105,459.239,492.842,17.491
662.874,455.239,457.378,554.204,396.459,456.469,481.528,554.742,607.814,673.933,425.333,445.040,483.732,415.649,574.434,478.709,445.258,570.342,732.399,378.113,419.829,557.990,383.053,425.134,373.344,372.929,385.211,383.557,465.010,490.826,496.485,397.556,427.130,479.627,16.073
697.337,448.815,438.476,551.422,419.149,456.585,476.005,490.778,605.652,638.629,408.728,431.057,442.021,405.288,565.975,455.782,424.113,501.267,701.304,359.797,449.443,522.490,372.768,378.006,379.396,379.810,362.827,381.892,450.500,472.356,467.731,400.992,378.807,464.097,15.665
582.789,426.271,425.545,507.136,418.584,442.327,469.287,507.697,602.657,602.472,390.327,417.438,491.647,388.408,561.525,453.222,375.866,483.758,663.072,316.994,382.293,490.510,365.837,367.774,330.006,310.746,343.241,354.599,416.175,468.727,422.877,382.008,356.720,439.956,15.220
622.347,414.637,438.791,491.481,400.373,426.279,449.769,502.874,612.076,596.736,378.075,403.184,458.274,408.188,528.311,434.738,423.608,523.472,705.007,310.277,374.857,467.535,356.432,440.652,330.227,335.548,339.436,358.262,393.970,436.652,417.923,374.308,327.375,438.839,15.934
579.121,412.070,411.173,472.592,410.605,474.864,436.887,493.439,597.895,627.320,385.701,407.946,463.826,398.702,531.164,445.673,418.804,482.702,712.906,325.232,383.343,500.355,365.837,367.012,341.201,350.794,350.714,366.581,434.180,452.356,395.000,374.571,332.393,439.484,15.402
609.276,416.583,442.526,438.393,421.429,422.918,465.549,494.242,634.995,608.360,383.605,409.742,438.437,411.351,538.648,428.520,407.278,487.758,697.783,313.627,373.129,478.245,366.342,390.488,330.857,361.968,362.962,367.630,427.985,452.759,442.754,391.534,361.087,441.781,15.216
612.241,429.150,437.865,441.942,399.120,433.728,480.795,498.763,602.429,561.287,375.503,389.191,455.974,393.764,488.672,430.495,430.113,515.075,612.493,343.068,395.071,502.260,360.500,402.372,341.812,339.254,347.241,367.952,435.430,438.565,404.377,391.211,495.894,441.018,13.145
565.045,417.981,423.502,482.806,419.883,445.776,442.728,521.071,627.710,551.354,401.626,400.883,442.468,391.351,503.680,428.895,415.701,497.466,659.928,305.322,380.221,480.705,333.305,369.195,338.214,312.183,346.526,356.485,429.585,429.296,405.308,361.143,531.275,436.928,14.613
589.000,423.873,432.703,500.995,400.064,433.122,422.431,498.965,613.633,552.365,362.122,381.679,425.053,396.550,503.918,427.862,437.155,508.540,690.145,314.203,377.936,495.970,336.542,378.671,332.630,318.627,347.887,367.762,415.875,427.257,426.646,377.474,556.146,438.600,15.243
579.281,420.080,436.735,492.083,388.459,452.177,456.646,502.722,618.881,585.292,364.952,406.789,430.600,413.859,491.680,418.291,423.361,513.720,706.333,332.215,348.857,500.050,325.468,382.518,299.487,313.103,350.331,357.783,404.150,426.348,401.185,359.609,505.681,436.628,15.860
621.126,420.936,414.742,504.058,405.752,440.537,445.626,479.843,608.100,557.180,385.340,385.662,444.437,448.398,481.844,406.065,391.351,471.658,718.000,295.695,355.921,487.815,329.337,367.201,330.143,326.579,323.008,374.491,394.775,437.791,417.723,371.451,444.280,432.935,15.703
602.779,406.025,418.041,466.995,400.235,416.721,432.703,492.909,600.990,584.118,379.918,377.485,462.542,390.021,515.631,398.164,421.546,486.373,678.609,300.898,384.879,472.790,324.268,393.689,321.221,338.873,317.444,380.461,379.025,449.213,393.846,368.504,376.420,428.283,15.164
634.854,432.943,416.085,488.840,405.981,435.633,447.867,483.010,600.667,553.511,361.231,360.151,436.458,385.215,456.279,419.775,438.340,486.106,695.862,302.503,368.329,506.475,329.700,377.159,351.481,334.135,326.368,368.849,371.660,432.403,407.746,395.722,343.308,428.929,15.489
610.864,418.086,431.338,455.291,397.293,405.388,439.164,491.616,566.567,545.685,352.980,374.722,458.616,401.864,481.705,402.673,428.474,501.863,745.152,313.480,364.921,493.550,318.568,371.963,344.052,354.421,331.053,365.277,397.645,438.458,388.454,370.233,313.819,426.522,15.857
598.623,414.675,425.422,472.078,388.269,407.796,450.179,504.187,617.310,542.034,373.129,363.351,426.716,390.466,477.230,406.942,407.505,472.447,690.659,302.006,386.114,488.840,322.926,356.274,331.584,330.968,339.278,346.298,385.880,428.336,402.692,384.812,308.078,422.518,15.441
574.291,406.277,417.587,479.830,387.320,422.830,448.697,466.606,595.524,553.135,363.871,385.140,455.489,392.948,430.951,384.385,396.732,497.627,701.043,292.853,413.414,511.800,318.142,379.012,330.032,322.770,347.038,361.608,371.600,405.925,373.323,363.120,302.484,419.800,15.399
577.281,426.143,407.958,472.238,368.405,470.129,431.795,485.540,556.290,563.466,340.810,370.873,450.905,403.183,442.098,395.109,392.021,496.453,739.203,294.791,365.121,489.165,332.811,353.183,344.890,337.151,336.180,370.148,400.075,417.549,376.700,365.128,301.548,420.435,15.828
580.447,406.602,407.836,450.859,369.715,444.980,421.062,491.126,574.486,528.899,380.224,340.418,441.284,389.272,421.148,378.196,436.763,475.950,722.768,295.045,344.336,502.730,299.547,354.659,305.331,307.310,317.985,357.458,398.830,414.984,381.385,363.436,301.589,412.323,16.077
556.558,401.758,402.284,488.913,372.448,431.952,443.995,482.753,582.952,519.713,390.463,355.943,449.242,357.764,469.180,394.902,411.485,489.665,666.964,290.542,350.807,450.610,307.358,345.195,295.195,355.135,358.421,356.735,385.705,413.016,394.508,406.752,314.072,414.939,14.435
587.894,395.159,416.570,432.170,364.069,425.014,460.272,495.470,546.743,504.933,354.265,327.943,412.311,396.471,466.795,391.775,429.402,505.752,710.638,287.949,381.657,536.860,312.521,344.640,306.669,333.675,320.023,359.373,395.570,388.621,376.577,392.331,376.373,416.257,15.465
587.819,400.583,404.394,476.636,364.725,407.735,455.185,473.081,565.133,529.994,375.333,332.983,440.947,376.042,399.754,395.273,394.443,438.807,659.232,296.390,378.807,492.915,318.421,366.537,327.175,302.683,336.609,367.223,370.315,396.530,363.062,369.459,484.819,413.607,14.306
573.995,414.016,417.448,471.932,368.512,377.020,438.123,466.929,547.486,550.034,356.204,352.408,445.247,393.733,454.672,388.407,418.186,484.888,699.022,289.096,383.179,498.130,301.526,384.701,324.461,322.325,308.233,355.611,376.755,391.407,376.731,369.744,479.516,417.566,15.045
561.663,395.054,408.299,430.015,367.584,391.966,468.487,467.520,542.557,542.213,358.306,334.247,436.847,377.942,409.393,397.705,391.371,458.820,670.507,282.136,380.150,492.815,307.942,367.902,298.208,305.778,329.549,352.250,396.835,387.166,375.715,354.684,451.160,408.872,14.357
559.025,405.643,414.697,463.155,362.899,399.401,427.103,450.561,545.000,553.017,363.061,355.886,469.505,396.958,457.590,388.164,427.309,467.888,668.746,266.006,369.671,500.140,307.079,349.079,307.617,331.873,313.970,361.883,369.005,399.881,363.262,399.211,432.481,413.538,14.447
527.839,428.850,414.807,447.777,363.877,440.959,421.764,455.818,531.119,536.270,363.224,342.943,431.668,391.780,450.525,386.385,395.021,461.683,681.754,298.412,378.243,510.985,307.521,363.854,332.000,302.278,318.835,345.837,415.695,399.257,388.015,369.398,377.806,411.582,13.810
583.864,394.303,409.485,453.553,364.163,384.728,443.508,463.970,560.938,539.584,377.163,348.990,472.332,376.665,433.877,374.240,362.515,472.298,635.891,293.684,387.621,484.925,279.111,355.537,296.571,316.960,325.857,344.633,390.540,420.806,379.900,382.737,338.866,407.570,14.443
614.543,410.430,406.760,436.189,376.179,417.823,434.328,463.374,531.848,523.596,338.510,326.873,430.616,381.958,425.016,372.716,381.649,444.068,657.819,266.548,365.271,498.765,304.889,333.524,317.604,320.071,323.271,361.051,392.105,392.656,358.646,342.256,308.727,401.808,14.936
585.206,391.758,409.449,444.422,372.419,423.129,436.426,444.348,573.305,529.899,356.986,335.435,440.047,368.995,471.377,382.658,380.124,464.590,615.638,289.893,381.443,501.485,280.895,342.793,307.916,304.365,321.150,344.536,395.730,391.375,413.046,359.045,301.402,404.887,14.564
