0001-0049-0053,0001-0079-0227,0001-0132-0215,0001-0146-0232,0001-0156-0159,0001-0224-0241,0001-0209-0103,0001-0171-0060,0001-0158-0056,0001-0120-0053,0059-0127-0028,0059-0113-0028,0059-0180-0036,0059-0191-0025,0059-0176-0016,0059-0214-0012,0090-0159-0019,Average,Err
375.779,277.153,441.678,349.573,471.522,848.870,329.762,406.085,336.546,550.335,626.149,585.321,418.562,317.279,392.049,287.280,410.560,436.736,34.339
375.869,277.380,447.722,366.065,468.955,843.838,341.356,427.025,339.880,573.911,618.912,615.812,430.794,348.606,392.249,294.154,408.125,445.333,33.960
373.572,278.920,459.039,363.109,460.313,901.591,339.017,416.122,351.207,581.025,649.447,655.009,442.836,350.957,418.335,298.621,410.066,455.835,37.379
363.391,286.183,477.139,360.141,465.948,893.227,338.488,416.426,336.059,634.601,634.961,607.607,446.235,368.712,442.297,305.667,411.454,458.149,36.612
350.344,287.671,471.761,367.157,474.478,919.700,336.568,430.809,347.036,625.082,668.908,583.705,455.996,384.957,442.059,307.879,429.758,463.757,37.520
327.522,290.862,494.789,375.657,490.842,906.984,332.469,420.514,345.899,651.601,606.202,618.357,456.196,388.053,445.962,305.101,428.018,463.825,37.175
278.247,292.822,479.322,374.609,493.089,933.761,336.073,426.235,352.174,664.816,654.461,653.536,461.950,408.981,458.735,308.687,419.330,470.402,40.106
268.263,295.048,474.567,388.722,488.079,928.166,343.383,444.636,342.263,682.032,667.167,622.866,477.954,409.053,486.843,319.699,438.916,475.156,39.702
269.975,302.520,482.089,388.980,513.990,914.854,328.845,440.727,354.896,666.728,641.811,642.321,480.794,408.803,469.086,318.553,436.685,474.215,38.759
273.607,303.918,502.211,395.859,510.636,942.381,348.809,430.871,346.378,709.703,652.333,640.170,495.929,418.918,482.335,316.053,451.725,483.637,40.454
281.175,308.246,492.544,408.226,502.158,956.547,336.653,441.069,352.866,715.095,659.807,630.411,496.281,401.543,512.357,319.566,437.513,485.415,40.961
293.361,312.480,510.339,416.992,506.818,948.538,344.941,437.486,348.434,726.089,703.899,679.071,481.231,432.481,500.816,314.657,445.729,494.315,41.737
301.272,313.716,504.117,405.185,511.213,987.741,348.719,443.768,356.465,702.703,675.088,636.634,498.103,447.255,527.254,327.295,465.714,497.191,41.289
309.265,311.225,481.600,439.573,503.732,981.858,352.538,452.558,347.633,666.671,636.873,624.000,518.972,450.505,524.043,332.174,471.630,494.403,39.422
310.267,313.701,486.806,422.359,504.942,1025.247,363.211,442.922,351.092,695.949,672.531,613.955,541.769,467.034,519.368,349.268,462.773,502.541,41.815
310.394,312.945,499.578,422.024,515.625,1040.854,365.957,441.665,363.101,657.627,642.583,620.714,549.947,488.024,508.319,354.902,469.487,503.750,41.348
320.753,314.367,486.044,424.589,518.859,1023.300,367.634,455.972,342.613,661.905,663.750,589.402,531.872,496.043,537.184,339.795,468.751,502.520,40.791
326.199,314.105,510.900,435.657,544.137,1012.020,356.432,460.417,351.294,691.956,658.026,599.286,558.872,476.856,516.665,344.449,478.179,507.968,40.626
336.773,321.089,502.439,446.810,541.296,1013.255,362.422,449.354,365.230,673.873,688.307,634.277,524.708,473.433,563.822,351.773,492.377,514.190,40.498
350.159,329.848,520.389,451.343,560.777,954.028,333.756,437.310,355.966,725.601,685.355,660.080,524.139,458.750,549.027,341.126,490.322,513.410,39.643
371.939,330.953,505.194,462.754,574.186,980.154,306.673,444.304,350.768,755.392,682.145,675.071,497.117,454.966,537.676,349.326,485.271,515.523,41.450
367.585,338.274,530.528,450.968,544.137,930.409,278.482,445.934,347.633,752.418,687.838,693.027,503.868,430.784,518.465,334.053,467.989,507.199,40.691
377.675,338.996,520.528,465.665,564.299,966.903,271.624,443.583,354.213,784.203,670.794,650.759,530.146,462.649,530.708,340.737,474.952,514.614,41.573
367.050,336.133,524.794,461.008,560.725,1000.417,272.495,442.502,352.246,727.323,683.886,666.429,546.463,461.000,562.811,349.924,479.476,517.334,42.268
373.914,337.561,514.483,472.770,581.952,1038.445,273.614,454.223,360.445,730.665,674.570,661.321,537.203,510.486,566.692,354.419,486.392,525.244,43.182
364.830,339.668,502.300,467.528,588.821,1053.591,277.812,442.583,352.667,756.797,663.066,663.875,556.502,474.471,568.692,353.646,485.960,524.283,44.539
365.834,342.187,538.794,425.645,572.065,1021.239,277.908,453.041,367.059,751.854,698.162,662.536,547.658,464.236,549.649,353.301,481.396,521.915,43.420
383.376,358.573,551.122,398.266,606.423,1029.413,275.221,444.006,355.451,809.259,700.430,669.964,558.463,469.043,567.449,350.164,474.769,529.494,45.361
361.909,362.242,538.867,378.282,582.880,988.571,278.007,438.147,355.936,771.082,693.478,735.348,533.811,461.620,543.546,337.326,498.209,521.133,44.157
345.405,371.499,527.344,385.919,591.402,987.850,277.512,433.687,355.980,787.589,711.013,725.554,510.733,463.260,539.400,344.760,477.403,519.783,44.576
298.788,378.572,502.639,376.181,606.158,987.401,280.726,433.527,355.101,812.930,675.930,687.759,532.900,448.553,538.335,350.253,495.828,515.387,44.823
275.022,375.420,536.917,375.790,595.900,984.441,293.422,434.514,356.431,813.177,708.395,669.107,557.231,484.077,573.227,362.422,496.026,523.031,44.926
270.277,361.025,536.011,361.782,607.677,1074.206,298.789,429.461,351.255,763.899,673.254,634.446,561.488,498.365,599.930,359.962,491.656,521.970,47.219
273.065,362.763,540.444,377.819,601.698,1048.947,301.977,428.433,330.552,763.690,669.039,551.232,564.377,497.779,589.930,378.763,487.425,515.761,45.383
278.136,370.275,546.539,393.476,605.223,1032.036,308.251,382.235,297.504,771.082,631.974,496.411,555.833,485.755,598.168,363.056,499.747,506.806,45.075
290.277,378.001,564.578,386.923,609.601,1022.842,309.578,315.614,272.275,800.367,614.263,557.670,555.242,462.197,595.292,357.684,514.275,506.275,46.440
315.280,381.481,539.728,404.589,618.677,978.126,315.680,298.771,277.420,785.475,598.886,476.616,542.534,471.312,609.270,360.720,490.070,497.920,43.679
317.428,379.126,538.167,402.589,604.581,1002.652,316.396,308.138,273.014,795.930,542.868,480.670,527.221,481.899,570.205,359.586,512.256,494.866,44.009
328.550,379.630,554.467,425.161,652.395,1034.903,334.175,305.188,274.700,797.222,562.996,457.402,519.043,481.077,599.714,375.899,513.952,505.675,45.482
338.436,378.491,567.211,420.919,646.069,1053.737,337.271,312.652,291.417,798.266,533.386,440.991,501.053,518.043,592.670,378.116,489.601,505.784,45.624
338.819,360.154,537.783,424.835,602.959,1054.781,338.690,325.944,302.955,745.082,515.974,453.643,470.701,498.462,575.914,389.225,513.842,497.045,43.527
334.127,342.852,524.667,439.565,607.553,1078.356,347.812,351.411,311.532,737.741,514.162,437.571,412.808,487.784,609.741,380.641,518.773,496.300,44.724
345.323,339.590,550.322,446.597,644.550,1002.012,345.406,360.348,317.401,780.057,534.399,474.312,375.196,466.245,590.768,369.598,476.982,495.242,42.706
364.383,332.931,553.294,436.992,637.887,1000.340,328.884,370.790,316.280,765.184,532.338,506.652,357.096,445.721,532.708,371.288,457.253,488.825,42.186
366.709,317.657,529.978,449.246,647.756,1017.947,339.436,369.022,324.277,810.114,551.263,506.509,366.552,441.846,529.989,359.672,411.685,490.568,44.228
374.734,319.191,534.739,453.786,623.550,1026.336,347.340,383.821,328.230,796.968,550.342,506.080,385.018,424.365,510.789,374.785,372.524,488.976,43.625
369.971,324.498,558.883,427.133,618.460,1060.648,344.406,400.392,344.846,801.734,565.671,527.911,415.936,400.899,458.930,375.616,368.480,492.024,45.162
369.574,323.227,549.994,453.020,658.749,1074.777,349.970,412.351,335.616,758.924,565.741,518.634,438.851,393.096,452.227,347.571,385.121,493.379,45.206
356.039,332.031,566.961,440.661,634.381,1073.166,361.333,423.893,325.952,757.728,590.206,547.554,444.281,397.976,453.714,324.720,379.864,494.733,45.412
356.648,335.925,541.439,440.270,639.687,1031.923,354.875,425.774,344.756,780.082,571.886,516.741,448.121,381.793,434.973,319.422,396.037,489.432,43.711
375.103,350.637,558.833,464.464,645.997,1010.984,344.733,418.567,338.602,805.177,614.719,569.232,446.488,371.173,419.762,311.225,397.546,496.661,44.207
379.479,366.615,560.700,415.165,660.213,986.296,357.102,414.069,340.246,800.627,599.057,590.670,431.060,349.385,416.865,299.838,407.908,492.664,43.588
362.614,376.708,547.222,394.165,646.546,989.016,340.168,408.351,341.168,828.367,621.237,590.804,436.726,340.212,414.914,299.174,403.183,490.622,44.916
347.212,377.327,550.856,352.706,662.364,925.117,329.492,410.909,334.227,793.943,633.118,619.098,443.516,334.553,410.568,288.962,417.388,484.197,43.156
302.770,393.138,528.883,332.181,683.605,937.551,308.564,405.956,338.608,793.633,629.263,571.714,425.192,345.038,424.481,288.417,414.190,477.834,44.144
280.905,391.137,553.483,327.198,648.983,934.660,283.934,415.730,336.989,833.367,649.846,601.054,466.690,342.995,407.470,290.816,416.084,481.255,45.830
273.730,405.304,574.694,327.827,665.904,889.676,276.208,405.113,347.916,836.095,626.136,672.589,452.470,363.880,430.876,295.982,437.560,487.174,44.950
277.826,396.316,548.717,333.613,676.952,884.700,272.050,407.555,353.810,795.354,617.386,595.777,472.338,380.332,441.659,304.407,431.055,481.756,42.311
284.801,408.407,543.628,332.940,664.694,886.073,274.756,417.210,339.997,818.937,620.969,641.714,453.690,384.192,455.459,309.922,454.414,487.753,42.966
296.742,393.592,579.417,342.645,655.261,867.854,272.574,420.781,347.748,796.557,628.430,672.545,472.381,404.130,456.957,315.626,434.601,491.638,41.901
307.714,393.115,565.500,348.556,678.821,877.377,272.980,420.019,338.639,790.506,628.535,652.884,479.359,405.500,459.227,315.881,455.791,493.553,41.779
323.790,387.891,558.189,368.242,686.567,888.223,281.145,430.608,346.218,855.203,673.180,620.241,473.295,397.851,478.146,320.240,451.993,502.413,43.347
335.713,364.384,579.806,356.133,666.337,894.332,276.396,419.135,338.232,804.209,639.667,622.705,493.000,402.087,516.389,320.876,464.081,499.617,41.955
341.298,371.965,564.444,384.391,661.732,928.478,285.518,428.417,345.947,829.013,645.031,638.982,478.993,428.668,486.200,326.705,461.392,506.304,42.779
351.297,372.763,542.144,385.577,676.680,974.012,287.073,426.527,340.756,844.405,653.509,619.054,518.740,440.534,487.935,328.876,450.256,511.773,44.603
357.868,383.497,574.350,380.399,668.591,974.279,297.066,441.997,351.541,850.158,649.789,627.080,502.747,439.841,485.632,332.144,463.260,516.485,44.157
358.422,375.611,563.856,399.020,673.000,949.502,296.168,439.621,351.616,827.918,643.088,653.625,504.847,440.053,496.303,328.361,462.971,515.528,42.863
354.150,390.680,583.578,415.085,683.488,971.923,301.413,445.734,346.538,813.652,661.083,632.375,522.310,427.413,497.351,346.303,468.414,521.264,42.997
368.354,399.673,586.006,407.935,662.392,986.494,303.218,425.608,343.426,805.582,636.539,677.714,518.651,448.207,511.676,344.490,460.842,522.753,43.177
373.868,400.446,588.578,427.536,681.502,980.814,306.792,438.141,329.583,824.424,684.425,623.205,537.840,449.947,502.730,337.596,479.916,527.491,43.448
371.838,400.727,553.056,426.133,671.196,975.190,313.548,425.900,302.513,825.120,669.930,662.562,521.491,437.990,522.676,341.321,478.278,523.498,43.665
375.000,409.617,548.594,428.593,677.550,938.453,314.281,368.821,286.709,842.684,667.118,681.607,514.477,444.856,507.519,345.192,468.212,518.781,43.737
377.557,401.105,566.717,440.480,676.230,987.789,324.584,319.270,279.283,801.943,661.921,638.188,496.413,460.442,529.622,335.891,479.740,516.304,44.631
369.616,382.067,574.461,435.871,683.708,971.040,316.244,306.809,274.230,853.880,674.496,645.857,515.662,461.466,521.200,342.884,467.685,517.481,46.240
361.401,350.039,593.317,433.984,673.478,985.838,333.653,302.304,282.104,853.247,647.211,663.366,496.669,463.250,539.454,334.561,472.630,516.853,46.856
335.304,312.531,575.700,455.581,674.625,985.745,321.370,298.132,280.633,854.228,664.022,681.384,498.036,454.668,522.173,346.616,482.158,514.288,47.984
297.403,298.387,579.833,437.210,679.309,1001.433,332.360,302.809,286.384,844.557,684.175,665.768,520.819,456.524,540.238,341.843,474.575,514.331,49.020
274.774,300.073,568.417,398.976,685.244,996.154,329.980,319.486,302.812,825.367,660.996,666.955,519.932,467.298,529.449,347.583,480.114,510.212,48.159
277.263,317.729,566.583,380.480,678.048,1011.174,338.686,338.313,306.146,800.405,656.346,682.759,533.313,461.317,537.470,339.000,484.509,512.326,47.788
279.077,321.545,577.444,356.492,658.385,959.968,334.446,350.712,305.790,817.937,662.228,704.071,514.555,460.846,543.562,346.328,488.267,510.685,46.534
287.673,335.544,551.506,351.153,665.945,1011.405,331.776,363.013,311.616,804.209,689.974,647.509,557.665,470.721,561.108,337.210,474.154,514.834,47.436
306.799,339.021,581.478,368.581,684.732,1004.567,350.013,380.389,324.619,802.785,691.434,657.357,522.178,462.500,579.114,344.750,480.601,522.407,46.341
317.751,348.443,593.100,357.935,685.268,964.887,347.290,386.991,317.493,787.785,667.478,669.795,539.858,475.471,542.908,346.217,476.282,519.115,44.279
325.415,359.631,599.428,361.423,702.715,1015.004,337.723,374.668,322.972,813.816,693.500,685.482,548.395,460.192,546.816,346.697,487.799,528.334,47.258
332.655,368.521,573.583,375.819,679.045,969.976,336.073,399.307,324.633,835.386,671.662,631.866,540.228,468.909,562.481,352.227,494.780,524.538,44.188
343.039,375.463,603.967,408.202,665.746,1007.000,340.690,389.712,330.737,848.070,675.969,669.518,518.416,458.952,530.449,348.172,491.791,529.758,45.639
346.153,378.311,560.072,392.444,698.849,1010.291,342.271,410.367,321.804,819.734,697.189,683.643,537.036,471.688,565.259,346.162,492.967,533.779,45.710
353.401,383.690,600.178,405.798,654.337,1021.789,333.868,402.922,331.493,864.494,697.605,659.009,520.004,449.812,558.411,336.952,482.817,532.740,46.601
361.830,381.118,614.811,416.504,686.976,993.324,333.983,421.326,328.952,819.551,676.737,672.679,525.270,472.731,561.978,349.568,486.560,535.523,44.195
358.212,397.386,589.706,413.383,703.117,1013.389,318.096,417.633,336.955,843.753,691.057,683.080,530.790,472.938,550.854,340.265,494.278,538.523,45.952
360.281,390.030,585.172,429.641,688.247,1007.085,297.465,402.583,335.014,815.652,672.478,663.607,555.288,474.620,573.784,353.124,489.275,534.903,44.814
367.820,401.019,583.400,415.690,684.162,1014.502,281.746,409.762,335.426,833.810,690.561,668.732,530.683,466.269,566.951,347.995,489.176,534.571,45.886
373.889,405.932,585.861,438.089,674.254,1027.526,281.317,434.063,333.641,835.323,675.763,679.955,539.886,482.447,564.054,356.672,512.319,541.235,45.487
382.485,410.191,583.150,447.952,678.189,1018.640,280.406,425.502,343.560,848.696,700.158,670.723,539.402,465.159,575.686,343.581,497.857,541.843,45.734
376.940,406.575,572.222,445.714,688.605,1025.239,281.162,421.643,344.941,847.525,672.066,673.000,558.569,483.053,547.762,356.500,486.941,540.497,45.593
379.213,415.729,610.789,465.448,684.591,1010.854,275.927,440.799,341.978,833.665,708.825,639.518,534.178,454.236,612.751,348.682,506.004,544.893,45.104
385.522,422.087,591.817,470.641,710.880,1015.765,277.178,434.934,338.151,843.171,677.732,698.929,543.377,490.034,572.632,353.081,493.879,548.224,45.462
388.131,425.560,595.944,473.746,677.938,1025.202,280.842,429.853,351.367,829.842,693.671,679.830,534.395,473.990,573.486,356.336,502.744,546.640,44.801
387.163,408.349,578.817,470.302,680.423,1038.312,283.083,435.351,351.980,824.228,676.373,678.732,549.007,481.721,576.422,351.038,485.590,544.523,45.151
380.805,405.889,602.994,464.815,673.619,997.830,296.059,430.163,336.585,850.677,685.522,670.259,528.331,468.096,555.789,353.593,493.689,540.866,44.429
344.623,389.092,575.867,481.040,676.364,1000.980,291.680,408.357,344.171,845.241,685.285,676.688,530.274,486.005,575.627,369.328,498.465,539.946,44.885
301.940,350.094,588.422,471.052,697.622,1025.364,312.568,420.464,332.552,839.228,693.048,720.661,555.744,481.591,580.978,362.376,479.366,541.945,47.622
283.472,311.313,612.811,469.512,704.419,1033.105,303.861,419.091,331.076,831.285,687.338,690.714,557.619,485.760,579.449,356.725,485.777,537.843,48.618
279.054,297.576,582.611,402.306,692.155,1015.713,325.254,404.740,302.017,821.804,697.254,673.955,567.132,470.837,578.751,358.197,510.286,528.214,48.465
280.967,310.397,614.939,394.625,695.440,1006.680,310.660,366.150,292.389,854.911,699.136,686.920,556.082,482.885,560.319,369.654,509.736,528.935,49.584
293.862,316.931,578.906,377.750,695.052,1031.838,315.076,326.329,287.146,833.120,682.399,656.375,575.580,476.861,573.265,354.159,497.784,521.908,49.954
312.114,330.751,578.700,373.556,690.759,1007.729,317.452,319.636,284.188,828.057,677.873,677.348,547.758,468.500,573.108,367.785,496.220,520.679,48.589
317.079,330.275,561.478,388.040,694.852,1054.474,321.624,316.144,295.700,850.949,692.154,683.795,537.231,496.476,583.681,366.048,503.311,529.018,50.508
329.042,348.410,585.444,371.875,693.210,1017.340,321.254,319.890,293.322,818.829,708.811,677.848,539.434,472.062,600.703,363.497,498.077,527.003,48.635
343.001,354.549,572.694,382.819,696.588,1020.972,321.129,332.373,305.916,856.500,709.846,709.268,515.050,469.572,576.384,369.558,507.231,531.968,49.013
341.692,368.267,577.206,383.581,703.825,988.571,329.878,353.147,319.412,831.506,693.066,680.652,513.484,475.788,598.341,378.063,496.147,531.331,46.083
347.063,371.174,592.533,402.504,681.443,977.405,328.399,363.743,304.616,799.677,710.013,667.616,520.260,466.726,589.557,360.268,509.788,528.987,44.874
353.794,377.236,606.517,404.073,683.918,955.470,336.172,365.411,318.283,838.190,677.522,668.705,503.897,457.740,592.070,360.318,500.300,529.389,44.243
371.630,379.821,587.133,431.181,698.639,953.016,333.792,389.928,321.490,861.215,679.947,668.134,532.925,453.317,592.746,366.879,492.447,536.132,43.945
365.781,391.654,587.211,418.863,664.691,956.518,335.508,392.147,316.619,809.190,686.355,681.973,504.826,457.380,579.227,361.389,483.586,528.995,42.765
371.880,393.379,591.767,429.512,686.096,941.227,341.000,381.298,324.611,835.399,718.048,675.786,526.167,467.721,581.497,362.457,476.385,535.543,43.143
364.664,391.307,578.583,435.512,685.698,955.955,334.182,409.511,322.784,871.114,682.386,650.661,511.189,468.659,573.978,374.742,523.579,537.324,43.337
376.937,393.649,601.622,431.036,694.155,935.773,325.558,401.417,323.546,831.848,676.829,667.679,506.021,479.144,588.395,361.778,492.121,534.559,42.299
371.584,410.614,600.750,449.456,700.416,915.664,332.228,396.163,325.062,819.665,682.219,664.812,543.082,489.909,584.259,357.088,495.410,537.552,41.082
371.624,418.861,598.528,464.024,682.907,962.526,336.033,412.796,328.179,823.462,702.377,701.384,507.089,477.433,582.411,361.548,493.179,542.610,42.715
381.415,417.562,591.361,464.673,683.729,969.964,334.805,408.251,330.863,825.728,708.000,703.438,520.242,469.135,559.443,358.197,504.839,543.038,42.973
383.823,416.885,576.233,447.242,704.203,995.964,313.746,412.937,336.092,831.563,710.289,678.027,535.680,485.317,578.389,356.909,486.256,544.092,44.290
387.049,408.015,595.483,467.927,706.292,960.915,293.059,415.304,331.877,834.576,700.741,683.027,538.032,474.413,562.135,353.162,510.593,542.506,43.517
386.719,376.561,598.094,462.536,691.959,978.368,279.521,416.956,345.958,846.038,687.925,685.277,523.601,488.370,593.497,346.263,500.084,541.631,44.683
390.237,335.220,618.161,484.133,705.880,966.579,275.099,429.558,334.266,850.994,690.360,660.161,523.288,480.909,584.827,351.881,491.491,539.591,44.994
388.294,313.776,587.028,489.621,664.632,969.818,270.287,416.649,335.126,844.196,684.561,656.768,525.530,480.010,562.016,360.735,492.000,531.826,44.559
395.556,303.117,615.439,487.371,715.048,990.636,274.865,413.110,345.165,847.671,706.096,676.366,510.093,497.139,619.784,351.909,489.993,543.492,46.731
400.344,316.352,606.228,477.423,697.430,997.174,278.300,433.881,341.255,864.291,708.338,686.804,528.356,480.745,615.735,354.727,504.542,546.584,46.695
404.716,331.730,610.733,481.012,711.711,969.162,284.469,426.373,336.585,854.468,708.158,708.071,515.377,485.904,590.589,363.260,502.004,546.137,45.449
400.712,342.417,617.700,486.948,681.048,981.215,288.809,427.439,338.056,842.930,704.206,673.509,552.374,476.264,560.800,351.859,489.535,542.107,44.701
384.930,354.804,588.583,494.605,683.330,1002.194,289.723,415.326,341.796,840.924,719.197,682.116,526.459,480.822,587.541,359.747,482.835,543.231,45.519
375.457,360.621,630.317,506.504,691.742,976.069,305.119,416.975,340.588,838.291,720.886,694.893,528.541,483.885,556.373,360.581,506.722,546.680,44.549
340.752,370.587,604.161,516.657,689.883,937.680,299.228,428.103,347.515,805.361,719.868,677.384,541.708,469.260,593.643,350.162,495.168,540.419,42.775
304.050,375.421,594.256,506.641,678.636,989.676,302.205,416.627,329.045,827.949,727.175,699.259,524.075,480.601,585.930,365.624,492.689,541.168,45.805
287.877,388.111,572.278,466.952,674.780,967.397,308.901,401.210,323.289,861.494,687.018,696.509,540.181,479.192,584.351,357.015,489.542,534.476,45.721
283.777,386.590,624.878,448.210,699.302,978.016,310.429,404.781,339.824,846.196,705.649,668.536,516.206,486.865,538.357,371.005,487.802,535.084,45.757
296.780,386.952,597.578,404.843,685.876,964.045,313.587,412.759,332.415,779.494,701.325,686.304,546.374,501.014,587.351,370.591,505.396,533.687,43.768
307.334,399.682,580.056,390.440,682.725,971.547,315.871,391.364,328.367,865.215,691.193,695.777,526.498,477.312,587.184,359.303,504.546,533.789,46.093
328.100,401.737,605.694,388.484,704.914,984.903,313.941,397.169,340.137,873.633,687.127,671.634,515.993,495.317,589.141,362.242,508.520,539.335,46.158
333.390,405.325,603.294,386.617,676.515,965.526,322.396,404.376,340.336,837.184,699.636,678.705,532.128,490.788,579.032,369.427,517.088,537.751,44.030
337.868,403.010,566.628,364.065,694.794,979.870,327.947,408.511,328.622,850.918,671.487,676.295,547.224,479.149,578.535,356.003,491.736,533.098,45.138
347.720,398.765,564.139,372.226,680.883,947.405,322.010,396.608,333.174,857.165,683.732,646.098,522.566,468.990,598.838,367.194,480.128,528.685,43.819
352.196,409.464,545.789,377.758,671.093,984.020,324.703,421.777,335.050,850.665,635.088,601.366,526.541,489.692,577.530,365.326,514.963,528.413,43.132
360.287,409.764,526.972,388.020,716.790,987.818,331.822,405.069,337.322,846.968,594.877,568.509,528.786,470.822,571.443,373.331,482.897,523.618,43.121
361.996,425.060,539.428,376.653,712.457,965.291,317.980,416.248,331.566,803.354,603.649,551.259,536.733,484.216,557.924,364.765,513.974,521.327,41.289
366.125,417.575,541.406,385.710,677.567,989.789,331.594,404.897,337.919,829.684,593.851,524.911,515.302,479.784,563.930,365.159,475.154,517.668,42.047
372.472,417.320,542.600,402.577,688.206,989.121,322.924,422.586,336.552,786.627,568.912,526.938,547.868,473.312,557.157,361.513,483.348,517.649,40.805
382.256,420.152,524.356,420.528,695.027,995.640,329.488,416.470,341.686,864.139,567.794,527.509,534.836,478.476,567.011,363.811,488.330,524.559,42.602
379.196,422.215,519.494,424.625,709.055,964.291,319.960,427.981,340.084,842.095,574.285,523.661,542.673,493.226,590.059,353.152,501.212,525.133,41.305
385.013,420.411,516.489,433.435,701.852,962.522,329.281,416.270,356.583,831.506,591.675,535.170,538.623,472.221,595.216,371.654,485.788,526.100,40.397
383.652,417.030,502.622,426.109,700.144,977.138,327.891,443.903,339.899,852.772,583.675,567.518,542.488,499.168,594.584,377.227,490.714,530.973,41.495
376.666,412.086,477.794,447.766,692.402,986.931,332.363,421.226,335.028,836.367,600.263,565.312,537.007,467.856,586.757,375.321,508.934,527.064,41.693
376.813,406.699,505.167,448.556,679.409,957.401,327.030,426.636,344.686,825.722,626.237,562.241,567.644,500.365,589.416,367.949,483.333,529.136,40.290
369.042,406.040,494.344,457.452,697.729,1014.105,323.531,437.940,348.599,846.278,620.706,571.312,507.391,502.524,576.914,376.490,482.762,531.362,42.966
349.251,415.844,473.600,455.359,688.763,1032.862,316.314,409.953,338.826,866.570,600.443,599.152,527.868,488.596,556.232,368.114,484.967,527.807,44.904
336.642,418.370,473.783,476.855,685.639,980.777,321.848,423.009,340.961,871.443,616.535,568.768,538.206,479.173,576.195,370.987,503.073,528.369,42.828
337.042,416.079,452.594,455.597,721.962,996.551,322.373,431.411,344.014,843.070,649.820,604.339,535.199,488.346,584.043,360.540,490.018,531.353,43.883
328.003,421.115,461.456,468.331,700.045,945.765,327.224,428.737,348.104,839.228,640.408,604.438,532.025,492.582,590.324,360.778,502.381,528.879,41.393
335.549,427.647,445.389,475.448,703.292,972.534,331.686,416.050,333.263,838.608,643.070,583.312,549.288,482.471,600.032,358.139,470.601,527.434,42.689
351.440,432.269,445.117,492.528,690.024,980.543,340.386,408.451,320.588,818.196,628.614,607.375,548.548,487.904,615.865,372.533,500.564,531.820,41.888
356.950,433.314,477.589,499.399,693.306,1010.595,330.251,407.878,317.272,816.247,663.004,633.402,551.235,495.644,570.103,361.005,493.370,535.915,43.368
358.916,428.934,431.261,508.407,683.852,980.198,336.026,372.975,308.824,845.386,679.842,608.330,540.377,494.356,613.632,346.715,502.344,531.787,43.940
363.060,415.101,417.867,478.988,704.674,987.696,336.637,355.028,312.538,856.576,673.776,612.446,526.210,515.582,577.249,359.086,484.260,528.045,44.774
362.664,401.322,416.139,504.048,687.948,1018.126,338.142,349.292,314.426,846.025,645.939,634.866,541.911,500.091,611.357,359.614,487.656,530.563,45.570
369.224,389.602,396.000,497.097,686.048,1022.170,332.228,345.611,316.854,889.696,651.610,620.116,538.484,471.192,615.286,365.813,488.619,529.156,47.113
377.561,393.026,404.539,496.452,695.141,1026.798,337.512,351.166,322.770,828.165,653.145,632.473,534.445,493.769,588.589,357.250,517.326,530.007,45.346
377.351,385.562,399.756,503.137,695.175,1008.049,334.878,373.774,329.000,844.671,604.430,655.321,542.552,501.038,577.638,351.798,514.425,529.327,44.646
397.269,380.857,411.378,475.794,691.268,991.332,330.792,378.799,326.866,836.911,644.368,623.848,547.260,460.139,614.059,361.816,506.059,528.166,43.887
387.393,374.002,392.161,439.815,701.777,1011.579,332.904,379.524,329.182,830.051,640.259,627.054,530.907,493.221,597.805,367.639,500.183,525.615,44.780
380.319,387.356,399.106,425.907,694.591,1004.202,343.911,387.699,327.454,873.462,637.570,603.268,532.235,500.231,593.838,355.687,476.326,524.892,45.232
377.914,397.859,404.067,391.883,684.670,997.401,339.997,397.771,325.658,839.196,664.996,608.786,562.633,512.197,612.535,372.485,496.593,528.626,44.308
360.710,401.073,410.994,374.093,700.749,997.753,333.119,400.053,326.625,838.494,647.478,633.295,547.060,505.649,582.719,368.722,499.403,525.176,44.743
360.001,409.643,417.361,374.306,695.811,1061.964,332.086,397.884,326.213,856.006,642.219,662.509,550.776,502.745,600.886,366.987,499.495,532.758,47.750
359.731,405.991,427.622,374.222,722.629,1016.126,334.168,406.718,333.585,819.778,655.009,657.732,575.925,520.692,601.395,346.023,488.952,532.135,45.691
372.515,407.045,426.639,378.028,693.880,990.640,340.927,407.176,337.398,897.930,662.886,662.348,561.103,496.178,603.978,332.278,488.315,532.898,46.299
371.699,419.196,435.517,380.831,706.756,1003.000,339.317,411.097,341.171,827.557,671.425,645.991,558.356,470.005,593.330,337.629,512.022,530.876,44.697
370.355,420.666,454.306,385.548,706.351,1017.939,344.941,419.746,334.426,895.456,672.092,687.893,564.021,461.889,619.611,344.629,499.077,541.114,47.191
385.560,422.614,472.067,386.964,703.684,1027.364,344.660,405.586,338.720,854.943,662.018,686.357,562.961,446.466,538.935,333.677,506.374,534.056,46.115
388.428,421.988,458.978,398.097,704.134,969.947,346.802,424.088,339.300,878.399,679.465,648.857,556.523,451.014,543.600,343.053,508.890,533.033,43.995
387.035,425.188,477.433,424.347,675.357,1044.336,341.950,415.417,329.359,888.380,665.675,651.536,532.011,425.731,541.930,333.955,488.619,532.250,46.781
388.418,423.842,475.617,403.980,660.533,1021.012,352.251,414.458,345.182,840.968,677.145,685.759,550.438,433.692,523.157,330.525,484.707,530.099,44.860
