0001-0119-0076,0001-0101-0071,0001-0118-0022,0001-0104-0200,0001-0086-0168,0001-0200-0024,0001-0172-0181,0001-0250-0193,0001-0184-0241,0001-0145-0212,Average,Err
1701.819,1230.798,463.799,1099.965,464.355,495.118,412.246,409.886,500.381,316.822,709.519,139.692
1742.630,1203.753,472.617,1038.416,437.578,501.399,444.134,405.941,483.922,312.811,704.320,140.133
1744.908,1180.154,471.181,942.333,455.235,486.403,415.528,408.364,486.878,308.058,689.904,137.949
1740.447,1202.000,471.604,808.908,454.744,502.271,421.356,409.492,487.736,309.889,680.845,136.140
1767.116,1204.231,473.842,694.672,463.840,510.625,426.377,398.258,496.638,314.969,675.057,137.299
1794.046,1240.734,491.560,657.571,474.718,506.684,406.067,401.453,499.061,315.148,678.704,140.790
1790.010,1193.489,480.956,628.347,484.637,507.017,441.423,412.318,517.518,314.694,677.041,137.641
1750.990,1220.824,481.131,684.112,470.410,497.444,431.095,394.225,499.631,320.838,675.070,136.427
1712.705,1203.707,474.195,736.172,473.398,497.236,409.306,396.182,501.247,316.847,672.100,133.394
1739.500,1170.875,481.309,804.541,471.878,496.503,431.169,299.992,498.829,306.217,670.081,136.870
1774.758,1219.330,479.107,880.474,479.672,485.694,408.606,272.343,490.161,279.777,676.992,144.353
1755.490,1193.816,481.748,906.538,500.355,519.125,438.465,269.864,510.271,266.318,684.199,141.272
1776.546,1190.580,489.419,942.948,488.840,498.528,422.539,269.644,507.858,268.245,685.515,143.930
1764.324,1252.168,482.765,1012.554,493.895,490.771,432.264,268.530,506.435,266.259,696.996,146.703
1773.365,1224.577,476.799,1028.526,500.520,499.878,434.215,262.013,509.836,260.203,696.993,146.862
1739.348,1192.122,492.332,1001.635,500.323,512.823,433.127,266.377,505.335,268.153,691.158,141.926
1756.737,1214.505,485.594,1037.676,504.238,488.288,435.415,270.432,496.340,267.657,695.688,145.165
1822.928,1265.343,501.604,1107.990,511.340,517.260,450.567,265.292,504.707,279.315,722.635,152.203
