0001-0072-0197,0001-0135-0221,0001-0053-0078,0001-0069-0141,0001-0031-0146,0075-0005-0120,0075-0012-0134,0075-0018-0124,0075-0037-0127,0075-0055-0177,0001-0051-0194,0001-0094-0126,0001-0106-0097,0001-0136-0090,0001-0184-0111,0001-0217-0119,0133-0146-0150,0133-0139-0138,0133-0125-0164,0133-0176-0164,0133-0189-0158,0073-0183-0212,0073-0177-0183,0073-0159-0166,0073-0187-0053,0047-0177-0061,0047-0162-0053,0047-0176-0031,0040-0152-0093,0330-0248-0118,0350-0238-0158,0375-0211-0040,0336-0240-0021,Average,Err
716.281,961.468,1391.029,770.544,1381.792,1572.796,1517.641,1685.737,1944.443,503.438,432.014,1046.472,527.253,876.063,675.434,731.284,730.536,806.832,943.181,437.638,570.693,608.640,394.537,585.860,298.513,470.159,426.429,496.822,432.900,437.115,428.292,472.602,1076.052,798.500,73.908
763.085,961.822,1303.319,741.112,1339.149,1574.605,1556.733,1651.621,2004.095,543.129,406.585,1026.686,535.595,858.173,698.451,735.793,731.856,859.497,968.913,444.480,545.793,598.790,356.721,583.238,299.506,489.762,449.985,494.916,459.635,480.202,419.792,472.323,1074.059,800.892,73.617
813.668,953.178,1189.788,759.515,1368.699,1516.796,1566.528,1714.662,1948.933,562.517,435.333,1027.217,540.174,890.586,681.746,732.709,741.794,849.807,931.703,455.763,576.750,572.365,337.963,521.726,314.338,499.222,438.000,473.346,442.000,465.585,438.746,462.692,1054.147,796.303,72.605
878.905,929.889,1007.082,759.670,1337.720,1327.789,1451.154,1616.652,1884.510,614.034,472.769,953.946,535.363,878.304,699.418,750.713,717.031,808.230,983.116,461.023,582.071,574.910,318.816,442.018,323.286,459.294,428.707,480.229,485.935,437.103,442.769,464.398,1085.762,775.534,66.980
933.638,967.586,813.965,742.932,1359.032,1081.014,1299.118,1582.091,1906.214,669.994,496.898,875.940,553.532,895.639,680.475,761.713,754.619,819.199,933.819,489.689,632.900,563.150,296.389,372.616,328.896,472.937,444.474,473.584,515.355,403.439,469.185,480.406,1058.441,761.481,63.507
978.603,947.701,674.627,776.005,1372.824,952.864,1065.133,1375.732,1932.176,741.646,519.646,857.528,563.537,895.623,674.172,746.807,747.794,833.540,826.275,495.102,600.200,570.840,291.879,368.848,336.390,467.675,378.985,473.864,525.445,374.937,455.169,451.496,1051.806,737.117,60.199
1034.211,936.717,605.719,760.320,1332.715,839.286,842.128,1044.455,1878.962,771.320,519.143,808.482,565.437,853.586,697.738,734.178,828.979,851.478,513.529,512.678,592.871,572.235,293.889,354.835,364.312,491.810,343.639,510.898,512.245,357.047,448.492,446.263,1053.771,705.254,55.596
1156.136,950.863,616.567,799.437,1338.656,790.469,691.395,891.343,1897.143,812.753,542.782,811.003,560.205,931.262,655.697,703.429,780.876,830.938,434.565,522.113,633.429,616.160,287.516,357.439,358.779,482.833,288.226,500.389,560.220,347.316,455.969,471.143,1076.082,701.610,56.639
1186.317,953.236,642.925,762.291,1315.485,801.667,656.487,756.232,1831.176,819.163,573.551,792.849,584.805,915.047,651.639,617.316,765.361,865.211,417.471,493.249,594.814,601.360,284.479,378.159,377.942,489.452,286.436,472.217,572.035,336.755,467.262,462.323,1043.612,689.949,54.922
1222.518,946.911,725.455,775.248,1345.339,916.531,678.400,760.449,1803.900,860.242,588.544,807.171,591.079,915.764,682.746,495.284,719.959,816.528,384.130,513.040,629.529,595.915,285.174,402.232,381.870,462.333,286.977,482.759,569.900,337.581,451.631,484.316,1062.803,696.432,55.588
1270.538,925.150,812.669,765.301,1380.555,947.646,743.769,808.803,1916.805,935.567,620.748,854.080,576.068,890.958,670.803,422.840,747.031,840.944,399.275,510.379,669.114,606.855,300.832,439.951,377.318,492.540,284.218,465.036,577.695,342.237,480.123,483.654,1067.870,715.981,58.700
1317.578,935.825,895.739,725.650,1357.736,1007.578,850.154,904.515,1902.129,938.865,536.558,891.311,595.421,904.288,675.049,418.516,729.371,838.776,426.558,551.831,628.564,591.835,304.768,475.665,403.039,484.143,281.519,482.042,594.570,350.194,430.408,472.286,1069.082,726.411,59.338
1321.427,961.589,966.119,645.927,1374.157,1120.442,917.292,1024.076,1913.357,856.006,504.082,911.522,562.400,918.026,690.164,427.313,689.557,809.807,415.109,529.768,682.764,612.860,309.905,487.049,367.870,498.437,270.857,492.130,612.995,339.012,384.538,452.083,1053.754,730.982,61.589
1367.734,953.471,1024.387,612.563,1342.472,1210.748,1003.092,1085.126,1942.367,699.927,464.259,960.672,591.832,918.948,695.172,416.109,775.691,807.311,491.051,529.989,666.564,599.135,322.916,509.293,404.065,461.944,287.000,481.852,625.085,340.474,349.754,484.429,1073.879,742.403,63.351
1428.111,991.436,1087.261,529.888,1431.411,1158.483,1035.513,1146.177,1982.429,601.331,422.810,926.348,567.116,905.382,658.869,402.935,748.495,805.516,576.130,540.797,673.771,634.735,324.905,524.640,423.864,499.246,284.008,499.205,639.075,342.368,344.146,476.797,1105.539,749.053,65.951
1446.191,978.653,1092.716,521.840,1392.221,1328.197,1122.113,1222.828,1892.790,544.567,426.082,936.659,555.147,922.188,682.475,399.655,775.454,818.540,619.797,565.232,645.293,598.720,327.311,539.945,448.091,520.159,301.895,482.687,627.810,350.253,338.069,454.647,1081.420,756.353,66.166
1444.296,972.914,1202.113,527.437,1426.067,1356.435,1263.615,1323.975,1949.914,500.736,430.007,969.010,489.100,911.251,678.197,397.353,746.072,834.143,677.986,575.011,736.679,616.395,345.326,584.244,420.357,516.452,295.338,499.145,613.700,334.791,347.800,482.632,1063.614,773.700,69.556
1521.417,1011.140,1209.401,552.490,1379.504,1398.510,1171.800,1323.545,1950.162,498.629,410.721,983.140,438.447,914.874,694.369,412.553,739.144,825.565,714.891,554.266,651.593,628.515,335.953,560.713,435.019,507.563,331.602,495.524,561.480,352.083,344.246,494.940,1081.450,772.280,70.047
1524.638,1013.318,1262.732,578.869,1413.083,1359.034,1233.395,1407.914,1932.462,539.949,427.014,960.920,385.084,906.131,668.475,404.004,825.845,836.373,758.486,564.983,691.736,637.180,351.074,580.665,429.195,497.690,332.271,487.614,469.865,371.874,326.792,478.617,1079.330,779.897,71.249
1552.377,1028.153,1304.758,634.893,1391.323,1466.748,1288.021,1376.626,2014.043,549.455,436.190,953.124,368.247,911.995,697.418,423.509,755.619,824.031,844.043,599.927,647.579,627.800,349.084,565.341,416.844,514.008,341.060,482.434,407.115,385.423,358.615,459.248,1100.448,790.167,73.786
1532.910,977.159,1318.107,627.155,1369.405,1486.265,1374.954,1441.364,2041.052,600.219,518.156,1022.458,344.863,926.026,705.648,472.185,718.639,841.894,859.913,556.695,695.793,651.180,347.600,552.707,462.766,522.286,357.128,468.190,371.840,375.040,365.462,449.564,1075.166,800.903,74.663
1583.668,994.022,1304.272,657.466,1419.701,1485.211,1337.200,1477.313,1943.581,639.517,550.565,1003.007,354.668,882.728,709.049,493.611,809.433,836.199,907.478,546.492,649.707,588.920,353.958,459.689,458.071,518.095,358.376,487.928,371.795,390.115,374.685,487.105,1064.055,802.960,73.725
1559.678,928.178,1349.835,665.966,1427.997,1458.279,1385.379,1491.126,1982.895,715.011,514.585,1011.990,355.021,922.733,689.951,499.011,753.649,857.764,904.283,593.571,638.986,579.825,360.737,393.915,462.266,521.341,366.571,473.310,338.125,400.581,368.677,484.113,1071.416,803.841,74.965
1577.050,907.978,1368.495,685.126,1392.387,1584.830,1478.692,1518.859,1981.900,745.478,570.007,1006.518,355.242,906.429,691.754,535.487,796.423,845.087,965.978,559.780,585.107,572.810,355.258,342.152,450.149,511.579,371.895,481.804,333.320,400.154,371.700,491.519,1076.833,812.660,77.214
1435.899,945.385,1388.546,688.354,1362.373,1495.088,1428.610,1530.879,1953.752,811.747,577.517,1059.786,389.795,874.094,721.631,569.989,747.825,825.733,906.036,543.452,571.057,574.695,355.926,363.415,480.286,534.063,383.030,483.395,331.625,404.996,377.408,466.286,1090.948,808.292,73.982
1303.608,993.197,1393.127,694.966,1356.197,1601.905,1464.292,1604.788,1993.010,843.674,565.531,1019.258,410.063,919.880,722.230,595.080,798.557,839.491,845.761,507.599,541.443,575.765,383.789,355.262,473.695,525.063,384.053,497.889,348.635,423.830,410.823,474.068,1102.444,817.242,75.125
1112.899,965.720,1367.862,706.345,1368.013,1553.048,1454.733,1605.146,1897.357,917.781,603.619,1007.023,413.979,915.890,729.754,592.258,724.763,821.820,598.239,468.379,520.907,602.870,351.347,366.567,445.831,523.722,393.406,478.786,344.220,415.549,421.854,467.932,1057.352,794.393,72.603
914.894,926.806,1373.559,722.291,1386.024,1670.626,1458.456,1641.283,1946.400,835.567,599.354,1040.662,429.300,922.047,688.770,619.767,773.845,831.571,414.007,452.407,502.950,590.065,380.547,400.994,443.974,539.738,415.722,470.633,343.515,424.787,404.369,496.271,1092.429,792.534,74.776
796.673,951.513,1356.510,763.898,1365.603,1653.000,1502.656,1561.662,1946.719,892.590,640.224,1025.037,466.653,904.634,716.861,639.938,746.598,850.106,406.007,427.271,559.407,633.365,377.205,427.232,475.026,526.865,419.699,472.786,358.980,440.715,420.177,474.045,1067.925,795.987,72.915
748.799,1000.573,1247.697,764.951,1406.115,1686.558,1517.656,1662.899,1989.148,963.713,625.122,1025.906,480.205,905.042,701.000,643.015,758.660,860.559,423.638,427.723,526.607,637.805,357.926,480.994,481.981,545.524,406.977,493.617,364.465,429.953,417.000,520.150,1084.533,805.652,74.581
727.427,1000.589,1063.612,731.529,1380.715,1655.381,1465.908,1662.929,1985.967,1000.596,628.565,1069.522,486.926,900.796,675.828,662.967,787.268,846.118,405.623,431.395,509.857,649.095,377.453,473.646,477.604,511.508,428.684,495.166,410.630,436.949,423.800,488.789,1081.871,798.022,72.807
725.553,978.707,870.559,721.825,1406.651,1670.020,1579.703,1681.232,2056.900,998.388,611.796,987.756,509.879,888.288,728.607,700.593,761.763,804.783,416.652,433.333,573.207,634.135,368.889,506.671,464.286,492.627,426.211,484.684,448.210,454.399,431.323,477.263,1064.466,798.768,74.153
795.417,924.194,701.119,751.607,1366.469,1690.878,1498.472,1714.389,1952.186,795.629,601.041,904.946,523.721,907.937,701.861,702.295,764.010,831.795,439.507,463.367,567.707,607.380,374.221,512.372,493.526,386.556,431.977,482.530,443.130,442.652,407.854,464.143,1094.752,779.989,72.020
785.196,950.850,627.032,756.252,1366.107,1622.510,1567.436,1682.035,2014.148,629.831,458.429,822.649,545.200,913.660,695.500,702.138,756.794,820.764,460.920,466.638,593.521,561.340,357.637,502.098,501.545,365.722,419.564,471.560,463.970,444.451,394.615,446.474,1068.728,764.707,73.230
919.186,937.061,615.584,748.670,1373.019,1659.075,1563.646,1743.828,1948.400,585.433,416.626,777.207,553.242,911.440,699.434,711.178,761.691,826.130,535.196,485.757,621.029,526.355,376.532,521.811,494.403,352.563,441.752,491.991,486.230,458.486,428.538,503.038,1058.785,773.737,72.668
1044.302,950.411,622.020,807.922,1386.784,1674.361,1559.374,1722.924,1978.333,556.674,384.238,771.585,555.158,884.754,727.098,747.385,767.361,841.547,593.319,494.367,587.129,517.765,370.300,527.585,476.377,336.746,412.767,496.434,501.070,465.372,435.346,480.729,1097.404,781.059,73.885
1041.980,942.099,709.496,740.078,1433.573,1726.469,1611.436,1788.338,2056.462,549.831,395.544,779.441,564.842,932.660,728.180,729.440,796.485,847.149,687.630,504.158,638.214,526.480,369.647,539.939,473.019,330.786,450.406,481.298,522.470,468.312,442.315,485.579,1077.046,799.115,76.490
1135.156,939.175,785.325,776.447,1368.557,1734.279,1565.149,1763.919,2035.276,492.022,398.714,793.555,590.211,870.225,703.074,726.247,764.423,812.839,679.790,502.169,616.193,547.190,376.632,535.134,465.084,338.611,428.970,469.262,547.285,461.435,456.838,461.782,1070.138,794.276,75.424
1156.171,926.006,864.211,796.359,1384.005,1700.735,1629.774,1780.682,2013.895,506.230,416.449,845.555,582.758,886.832,674.320,713.778,737.990,823.398,734.580,513.395,629.243,583.300,381.863,478.256,472.175,358.024,418.955,480.286,549.785,461.617,497.115,456.023,1086.197,804.241,75.457
1185.538,962.245,930.070,852.359,1404.189,1635.048,1578.087,1846.212,1982.948,544.258,464.524,866.642,591.747,883.314,703.861,747.251,747.392,806.137,804.928,517.808,627.243,600.990,368.926,409.732,481.903,375.262,467.902,485.151,581.770,453.043,453.862,454.361,1061.345,814.426,74.541
1238.638,960.006,988.335,807.942,1399.693,1689.408,1618.774,1837.298,1975.262,590.135,465.653,898.365,573.668,918.995,714.049,739.549,748.670,833.776,845.862,530.746,661.300,611.720,385.816,353.104,473.727,382.778,433.038,497.434,592.905,416.775,468.177,475.962,1090.877,824.801,75.782
1271.905,1012.939,1071.395,830.296,1413.779,1564.646,1652.262,1836.303,1957.005,631.219,509.048,921.284,595.432,876.702,695.434,732.702,725.155,812.280,861.130,515.497,663.821,624.695,380.100,362.915,473.617,388.865,490.474,489.238,575.905,360.842,445.662,470.835,1091.667,827.426,75.126
1322.452,1007.955,1123.303,862.112,1415.147,1398.769,1544.344,1807.848,2031.590,737.000,526.177,940.137,600.895,898.346,734.377,743.335,811.021,862.248,876.688,539.158,645.100,644.415,388.900,369.567,485.818,405.119,467.023,486.645,606.095,343.976,473.315,478.113,1089.066,838.365,73.221
1341.161,937.602,1142.170,813.650,1419.728,1148.721,1407.349,1672.727,1963.876,745.966,556.980,948.669,624.600,908.424,743.697,785.309,790.784,788.789,882.000,546.960,708.971,617.280,380.711,373.341,505.539,425.611,457.120,492.346,596.045,342.984,469.738,484.406,1064.966,820.855,67.586
1402.005,992.478,1182.114,814.650,1374.659,969.177,1053.892,1377.480,1980.976,778.449,566.844,928.104,618.847,910.848,735.270,762.793,762.134,773.708,829.514,537.362,666.114,582.425,366.800,378.354,485.247,424.722,477.218,488.096,568.880,340.502,420.292,493.977,1050.271,790.733,63.023
1420.307,1000.146,1219.196,830.087,1387.264,925.211,841.303,1123.677,1937.381,846.652,564.367,988.605,614.237,927.424,699.902,803.305,746.485,855.932,796.203,575.836,676.586,553.960,378.726,422.195,491.318,447.254,457.541,481.018,508.500,340.917,360.692,484.504,1067.602,781.040,61.023
1461.980,982.691,1280.633,834.044,1414.960,833.163,723.185,894.975,1984.462,865.427,603.871,947.351,634.726,911.592,731.402,791.775,782.124,838.590,654.623,573.339,674.757,539.275,382.411,434.567,517.188,446.643,470.639,487.720,441.030,346.028,341.100,473.504,1045.530,768.039,61.846
1513.307,969.678,1314.209,849.840,1361.579,876.327,692.508,849.788,1966.048,936.860,578.156,961.448,581.384,841.492,707.156,771.593,735.784,773.031,469.254,559.373,698.064,549.865,386.253,482.866,501.831,441.206,472.992,487.042,383.595,346.372,355.138,469.940,1077.572,756.411,62.780
1482.482,962.882,1324.758,839.631,1383.333,963.422,731.323,845.535,1930.748,901.517,590.694,984.207,609.468,775.848,681.754,772.393,717.258,867.186,408.072,571.876,682.114,553.950,372.226,483.323,494.740,473.571,451.692,491.416,352.605,333.237,329.523,473.647,1091.349,755.387,62.965
1552.015,934.787,1300.343,841.898,1364.195,1036.122,818.021,909.778,1979.181,943.146,539.102,981.485,592.737,684.257,733.402,705.113,773.629,803.776,414.072,550.158,630.721,569.595,379.447,503.207,485.909,450.143,420.774,486.557,345.290,346.332,317.592,460.737,1065.310,755.116,64.923
1498.889,904.296,1358.556,814.078,1363.024,1085.946,890.041,1014.980,1939.029,905.809,550.905,999.632,584.963,642.681,674.418,564.218,761.278,820.012,395.580,500.537,676.971,560.205,402.658,555.701,480.110,474.794,409.797,484.639,337.845,359.360,338.123,454.293,1064.943,753.585,64.726
1587.673,923.000,1385.081,749.398,1332.291,1199.721,961.918,1048.030,1988.481,755.534,500.497,1034.020,622.837,569.592,701.557,468.687,750.536,826.677,412.957,463.989,694.386,613.165,374.237,543.146,504.429,435.643,305.511,479.548,336.400,338.589,331.215,479.556,1036.347,750.141,68.600
1590.221,937.277,1394.927,720.248,1357.437,1222.762,1061.421,1096.677,1924.357,627.764,442.027,1019.254,617.226,558.461,690.361,440.204,744.701,855.988,422.014,454.107,712.321,623.110,398.721,530.201,508.636,472.690,291.609,461.584,334.125,344.233,347.092,476.173,1094.870,750.691,69.106
1607.040,957.783,1444.918,629.063,1383.459,1246.646,1107.190,1183.495,2006.171,565.899,456.095,1034.605,562.453,526.864,770.484,416.785,746.907,860.832,465.739,438.356,629.657,617.890,394.589,480.506,514.370,479.762,281.278,506.614,352.070,367.194,346.646,492.038,1070.213,755.867,72.210
1542.312,952.551,1372.982,543.340,1378.115,1251.592,1102.431,1219.040,1915.424,507.624,395.374,1023.602,590.732,510.325,718.279,410.880,757.371,858.149,477.594,404.932,575.743,591.095,392.800,391.287,520.110,470.484,279.316,497.364,323.945,384.079,358.431,486.323,1077.481,735.791,70.927
1592.211,981.659,1399.388,525.330,1377.429,1340.279,1200.826,1301.354,1929.243,507.298,402.891,1035.656,563.032,541.764,696.738,413.218,772.753,834.211,536.413,419.757,545.100,578.200,386.242,365.634,486.604,452.262,285.602,485.337,346.370,364.526,366.292,489.865,1079.026,745.531,73.745
1538.397,1024.111,1366.631,530.063,1334.883,1417.585,1248.041,1377.091,1943.976,539.000,410.748,1016.017,532.274,557.304,714.287,416.804,725.186,803.516,598.848,427.599,520.029,555.360,386.695,364.421,516.403,489.746,283.662,501.557,369.590,377.787,378.708,470.850,1053.899,751.244,73.616
1477.899,993.006,1286.007,547.903,1396.421,1423.211,1215.841,1364.889,2006.833,508.584,428.524,1066.355,533.258,577.037,701.189,435.269,754.299,840.217,673.391,436.870,513.707,565.630,382.479,365.159,523.857,484.000,285.278,482.572,398.270,389.174,375.869,471.338,1065.829,756.672,73.401
1268.593,1001.188,1121.782,596.214,1404.677,1403.034,1320.287,1476.687,1994.248,564.815,417.143,1080.455,490.968,620.220,706.746,415.022,738.794,860.776,762.283,431.401,521.479,563.530,386.221,389.232,480.110,487.286,278.970,491.509,418.170,378.921,382.577,460.534,1052.794,756.566,72.053
999.709,988.248,916.168,618.335,1403.781,1460.680,1293.636,1461.667,2017.695,567.753,434.014,1063.592,401.758,636.853,684.549,424.945,773.247,831.845,729.000,497.209,541.243,584.505,401.247,410.591,499.532,491.873,287.684,490.473,454.700,377.676,424.185,451.158,1050.277,747.571,69.645
841.985,965.640,736.274,641.282,1368.091,1473.401,1346.851,1446.091,2003.043,640.719,476.667,1041.722,387.711,637.607,642.033,441.436,759.814,825.348,806.775,503.751,511.707,591.600,398.721,435.232,495.623,507.206,303.992,487.163,457.010,379.336,407.108,491.045,1072.204,743.157,68.310
740.864,996.261,665.325,672.316,1386.840,1491.014,1429.821,1554.081,2030.643,727.219,526.782,998.518,365.668,697.346,695.984,463.771,800.247,851.702,856.181,487.311,555.629,605.150,383.016,460.774,515.299,503.921,313.752,489.883,486.980,384.206,413.662,489.474,1073.098,760.992,70.111
720.553,915.605,629.681,659.296,1394.043,1557.469,1435.538,1606.374,1947.524,749.191,538.463,867.870,340.174,659.932,692.885,482.353,764.206,825.814,925.478,486.429,559.721,616.765,382.900,494.646,502.006,499.873,339.759,477.172,494.610,388.051,402.931,482.737,1056.977,754.455,69.588
709.372,899.924,646.785,699.248,1418.000,1543.156,1494.641,1580.778,1996.333,793.090,570.252,819.890,355.674,712.508,679.172,511.095,771.474,869.516,921.703,506.757,593.071,649.640,382.826,516.689,491.097,503.373,333.150,484.220,521.095,410.091,410.846,498.481,1064.220,768.429,69.777
726.995,791.392,712.167,677.937,1394.459,1644.714,1459.785,1656.667,2041.662,839.612,571.884,739.288,340.337,644.817,650.328,504.451,621.825,694.938,921.188,517.655,618.229,662.815,385.458,502.726,411.994,435.992,346.023,447.111,517.895,404.182,378.423,476.068,1072.650,751.869,72.904
762.261,565.108,795.075,704.286,1210.184,1508.000,1246.272,1566.636,1786.324,867.219,567.102,670.853,345.016,393.131,460.459,521.473,559.103,598.168,985.790,372.463,496.807,436.540,344.726,505.805,330.422,333.786,355.338,384.813,532.085,346.415,382.854,433.714,1069.664,679.936,67.491
854.352,458.968,833.211,712.830,1060.587,877.082,771.354,929.596,1551.233,621.421,402.497,580.702,346.774,361.524,397.131,397.407,456.639,499.857,855.152,312.565,364.943,367.545,290.411,466.512,324.539,322.143,356.865,343.265,530.535,291.107,315.908,324.429,915.093,560.430,49.888
837.070,423.589,679.047,504.680,843.869,626.782,572.841,671.813,1294.981,459.090,393.034,511.298,314.016,345.963,341.885,355.775,408.732,447.553,572.493,305.712,317.479,348.400,273.932,388.366,294.786,301.135,282.549,314.611,425.430,278.715,299.292,288.519,789.161,470.079,38.341
781.588,387.328,512.214,408.898,708.381,552.082,491.754,612.697,1098.795,447.320,349.000,478.873,317.116,323.843,336.402,357.000,398.515,394.211,420.522,304.864,328.786,351.040,272.300,324.970,287.143,308.754,282.571,303.325,342.125,284.822,277.177,281.113,744.305,426.359,31.387
685.427,392.417,462.411,344.262,647.309,543.503,481.856,542.894,943.238,437.854,366.204,466.324,310.874,346.126,322.475,352.607,355.526,372.764,407.804,298.316,312.164,325.630,282.374,310.537,286.896,296.992,274.759,296.193,328.540,267.937,286.215,282.722,712.245,404.345,26.466
608.402,377.924,438.477,341.121,583.739,518.116,472.933,559.000,858.262,444.107,357.844,460.789,302.084,324.654,328.779,342.240,339.289,348.602,405.464,293.768,318.221,330.980,271.147,315.561,287.844,289.651,277.744,285.877,317.045,281.447,283.392,277.383,714.171,392.608,23.866
537.050,372.755,448.545,342.854,539.501,520.796,464.159,522.192,792.686,437.983,360.660,451.699,311.495,340.283,309.877,351.924,360.515,334.770,374.457,302.452,322.414,328.855,266.147,300.085,281.571,294.960,275.308,300.069,325.855,273.538,289.092,276.489,717.626,385.717,21.613
530.719,370.322,437.092,338.034,502.651,524.068,474.456,523.364,730.981,424.702,357.286,424.876,307.889,334.110,308.287,348.782,328.897,343.752,373.659,299.458,329.771,320.130,267.721,308.707,278.896,292.778,268.053,283.949,313.755,276.277,280.454,281.774,714.341,378.788,20.430
536.020,369.162,441.698,351.374,488.547,486.299,469.297,512.404,676.152,431.140,343.429,422.559,314.247,344.042,318.279,348.982,331.835,341.273,383.558,300.525,305.971,320.795,269.189,315.915,277.909,294.095,268.353,279.148,318.850,271.292,274.900,275.714,761.834,377.115,20.112
545.975,355.172,434.085,359.932,455.547,488.871,475.513,523.571,705.410,417.893,343.946,423.706,308.095,322.838,311.025,354.156,305.505,343.994,398.065,298.582,305.193,309.765,264.047,308.470,276.474,279.905,276.256,289.247,311.715,278.652,291.685,275.925,773.866,376.154,20.863
527.312,353.710,440.187,361.165,476.499,505.939,441.451,512.934,658.914,419.079,355.027,414.211,316.437,327.366,304.148,350.109,329.948,333.634,400.406,302.000,304.136,313.945,273.521,314.689,280.305,292.373,280.677,285.651,309.740,272.387,283.500,268.835,774.587,375.298,19.963
525.779,362.949,427.747,348.301,458.917,467.803,446.467,481.727,652.890,406.697,343.007,389.629,305.321,321.476,313.566,345.055,330.691,337.522,410.275,292.802,316.921,310.970,261.668,320.652,281.968,299.468,267.496,285.139,316.215,277.233,292.354,279.143,788.774,371.716,19.613
548.000,351.605,428.694,342.733,477.603,471.946,466.692,490.899,655.090,445.590,347.912,396.304,310.579,325.445,313.254,356.113,310.402,318.621,413.920,299.164,309.621,311.100,265.858,334.902,278.779,285.992,276.353,284.934,313.795,270.510,280.308,274.150,794.218,374.275,20.387
521.970,345.850,425.586,362.282,464.125,496.190,453.451,493.126,651.543,435.051,331.966,400.629,303.142,328.832,304.344,346.658,303.515,313.093,422.855,299.469,320.114,321.400,273.900,335.518,275.006,289.746,271.962,283.470,310.575,279.158,288.823,268.549,682.589,369.833,18.189
553.432,359.624,414.284,343.850,456.043,488.007,434.903,476.414,617.024,433.612,345.599,383.181,304.974,340.403,299.738,336.040,322.309,331.634,430.964,298.881,308.114,314.960,262.300,328.390,293.039,290.127,277.835,279.910,312.045,278.217,280.346,274.609,528.957,363.629,15.593
526.809,361.761,425.075,351.709,454.936,489.449,440.344,452.576,643.114,435.118,347.932,396.204,300.026,324.670,298.984,342.916,323.093,326.099,406.159,285.819,318.400,311.735,270.447,327.628,287.909,295.286,278.541,287.383,307.985,279.300,298.546,278.722,482.561,362.341,15.092
521.342,360.061,426.432,339.029,450.717,476.578,430.805,449.460,635.752,415.831,354.422,392.271,301.279,319.455,308.934,349.160,307.309,326.081,396.819,298.356,308.621,328.895,274.789,329.049,277.916,295.333,264.481,283.139,317.310,276.838,287.177,273.338,461.577,358.744,14.610
520.317,363.414,432.663,349.383,454.835,462.939,440.405,471.677,597.133,399.506,346.476,391.258,300.168,328.115,319.410,345.462,322.454,317.845,413.080,290.927,311.143,306.750,272.568,312.866,271.091,279.778,273.624,278.536,305.125,273.344,288.046,274.008,471.117,357.135,14.358
535.427,351.895,427.097,339.427,450.763,487.925,431.497,470.197,626.543,449.000,353.041,397.321,301.568,314.513,319.156,350.298,316.567,333.553,411.978,295.915,310.600,307.330,266.611,314.220,275.643,282.857,276.895,280.732,309.210,270.277,277.815,279.639,497.995,361.015,15.446
508.538,353.927,440.726,347.049,426.757,447.531,441.349,481.788,613.500,436.247,347.986,402.191,304.611,320.126,296.361,346.415,326.175,321.466,400.507,296.638,304.021,313.400,269.158,307.994,292.844,284.429,268.872,273.735,311.780,275.099,284.638,272.060,524.948,358.875,14.965
492.648,339.812,430.829,328.209,439.752,471.728,416.954,468.823,625.924,399.528,342.898,390.699,304.989,326.990,310.074,346.858,312.155,320.683,414.123,301.582,301.643,325.250,264.305,309.896,283.675,282.746,283.429,286.566,302.455,275.253,291.331,270.120,572.724,358.626,15.339
494.166,355.449,427.810,334.451,448.272,452.238,427.903,478.298,616.524,417.118,357.034,385.064,306.795,331.848,300.820,345.873,313.320,328.559,385.942,293.588,313.893,309.945,270.037,308.171,283.279,286.198,269.872,278.608,316.085,275.237,296.038,272.857,580.419,359.446,15.282
506.623,345.268,421.712,342.602,435.485,468.980,440.492,454.692,614.890,408.854,340.041,398.753,299.416,314.372,309.189,342.833,305.299,316.491,435.464,293.000,314.107,311.705,270.842,317.738,277.390,293.254,271.647,279.726,303.700,278.435,285.046,267.383,593.711,359.368,15.750
515.859,351.946,427.057,337.447,428.680,463.646,431.549,466.308,593.895,403.893,329.605,397.040,302.432,322.037,295.598,343.862,312.691,328.168,404.449,284.441,307.386,305.100,267.989,337.323,274.227,287.159,273.008,280.446,303.860,278.225,288.546,277.887,606.589,358.435,15.570
494.387,349.713,434.369,327.296,420.667,486.599,442.236,472.914,582.795,423.337,347.524,395.385,298.016,315.613,300.574,342.502,322.196,312.398,413.457,299.887,306.164,319.350,267.284,330.549,285.078,286.151,275.113,277.395,313.420,272.538,293.146,280.391,618.536,360.817,15.612
521.181,346.624,436.161,336.485,443.304,481.388,423.282,478.808,611.548,429.916,351.755,404.375,300.574,327.277,305.434,348.531,292.309,312.509,403.493,289.345,302.536,309.040,268.126,335.744,275.136,293.619,267.241,277.831,313.285,270.909,269.846,281.451,639.631,362.082,16.826
491.412,344.710,433.959,348.243,433.429,489.939,439.621,473.333,605.333,395.270,340.150,396.184,307.179,313.277,309.656,341.342,307.412,318.447,401.870,289.904,311.550,303.445,265.853,329.256,283.006,286.421,277.842,283.145,302.190,271.178,280.277,276.015,592.272,358.882,15.588
499.985,347.761,437.025,343.097,411.219,475.007,441.410,470.111,606.271,411.197,342.197,396.020,296.563,333.372,306.262,349.615,302.423,313.708,403.500,289.350,314.414,314.685,272.805,315.402,278.961,287.627,269.947,286.916,315.485,279.103,280.408,274.338,467.335,355.561,14.135
488.171,355.599,425.460,327.883,421.515,490.755,434.574,474.495,593.033,417.848,345.211,388.950,301.716,321.508,302.320,343.524,303.330,314.410,408.949,287.638,306.257,312.950,263.026,328.799,275.422,281.897,272.692,279.898,312.465,281.735,277.854,277.526,432.475,353.027,13.879
