0204-0044,0252-0006,0133-0061,0115-0072,0184-0024,0238-0072,0225-0077,0230-0067,0208-0072,0200-0063,0195-0102,0189-0091,0153-0095,0164-0072,0122-0057,0173-0115,0222-0208,0238-0208,0223-0182,0214-0176,0207-0166,0200-0179,0193-0154,0239-0137,0194-0119,0204-0126,0212-0129,0249-0107,0245-0182,0228-0114,0229-0105,0218-0095,0118-0157,0172-0180,0238-0250,0077-0105,0077-0063,0081-0053,0086-0028,0053-0050,0129-0145,0120-0132,0108-0117,0090-0123,0075-0144,0048-0153,0050-0132,0027-0123,0015-0101,0018-0076,0013-0133,0048-0211,0007-0249,0017-0243,0048-0199,0078-0177,0073-0193,0109-0225,0126-0223,0148-0237,0161-0238,0141-0193,0162-0169,0170-0163,0192-0201,0187-0207,0196-0216,Average,Err
467.081,1238.688,317.764,1275.129,457.878,775.064,482.162,471.282,520.441,545.614,538.176,707.635,902.100,846.068,1171.400,2658.497,1377.036,980.520,940.160,691.378,545.437,828.463,646.846,584.703,454.611,403.385,557.366,448.540,681.372,473.222,632.808,465.667,1212.783,750.011,725.032,1089.793,585.310,392.072,323.300,1927.059,1210.784,1056.116,614.315,683.974,1035.727,1935.086,779.684,1105.531,1174.722,629.192,2156.291,919.246,730.964,696.710,854.197,433.632,455.060,1551.777,830.571,603.116,682.971,728.630,1367.825,874.103,1091.884,967.055,699.372,850.155,53.935
454.943,1285.688,311.205,1213.914,492.317,782.491,475.635,453.282,523.724,551.670,545.554,689.292,954.919,886.260,1144.817,2673.971,1442.670,969.776,933.277,696.244,571.944,886.934,655.049,562.838,481.231,440.957,601.731,449.733,709.056,502.817,615.877,521.556,1232.556,727.335,763.306,1070.382,597.545,390.565,323.970,1938.729,1186.492,1128.628,617.652,679.422,997.545,1981.263,747.665,1177.922,1192.643,647.842,2152.283,965.971,700.357,739.252,880.909,414.178,444.546,1586.890,864.830,602.558,672.196,737.272,1406.813,905.282,1090.239,1162.273,703.190,864.356,54.621
476.047,1284.050,316.513,1257.207,501.707,800.649,473.743,468.887,531.197,526.261,517.311,728.688,974.882,852.863,1178.633,2654.779,1353.639,979.679,951.782,692.573,562.239,833.372,634.211,581.369,460.056,429.368,537.409,455.113,703.921,503.167,592.923,514.000,1249.963,724.832,761.887,1136.646,597.715,369.536,331.330,1979.094,1220.476,1110.570,612.261,693.086,1016.143,1980.566,780.573,1143.324,1219.738,656.619,2241.348,965.768,770.762,727.771,897.758,437.270,457.716,1601.493,812.580,612.537,645.902,712.288,1393.468,882.199,1097.188,1078.382,702.482,864.918,55.184
489.032,1274.737,311.577,1312.681,507.675,800.602,470.824,518.676,562.465,521.000,506.905,737.438,946.057,916.767,1160.383,2623.480,1377.773,1006.032,1053.252,665.012,600.676,867.901,622.260,582.775,510.315,427.453,574.237,422.607,706.549,477.214,596.485,530.210,1190.389,733.095,803.000,1065.239,607.305,383.580,328.105,1943.025,1199.438,1075.907,618.120,689.466,1028.818,1935.921,750.359,1171.162,1208.611,641.821,2154.943,940.696,727.833,713.534,848.818,421.005,455.962,1596.915,855.125,630.274,662.157,705.554,1402.789,895.699,1131.587,1034.109,698.533,864.626,53.925
481.368,1277.188,306.721,1183.440,461.455,791.480,515.581,499.296,528.724,554.239,532.257,714.135,951.308,870.301,1119.933,2659.485,1363.436,979.202,1022.210,715.012,584.296,857.479,638.813,547.126,483.231,451.000,544.129,445.927,691.207,498.508,598.492,489.025,1198.579,743.872,832.645,1097.268,581.405,358.565,334.745,2002.507,1181.811,1065.953,626.620,674.586,1017.922,1992.651,784.922,1203.425,1168.651,638.983,2225.847,1012.449,743.714,682.931,896.409,435.308,438.372,1589.910,848.196,658.958,653.127,708.370,1407.573,880.115,1053.500,1034.291,696.985,863.092,54.843
479.815,1345.888,301.410,1148.147,502.602,772.047,516.595,485.915,540.008,546.909,518.216,689.896,963.175,833.918,1136.217,2613.683,1393.952,971.570,949.303,699.256,584.803,847.264,645.772,573.514,477.463,415.726,554.333,439.620,703.586,486.802,612.692,494.778,1172.199,767.385,879.403,1101.522,585.550,354.913,328.200,2019.468,1229.730,1066.744,620.707,718.026,974.013,1958.197,768.597,1164.721,1185.675,631.014,2185.790,1054.696,764.381,732.298,911.333,431.400,460.628,1599.163,827.134,624.368,621.824,721.761,1393.333,858.917,1122.942,1030.455,692.526,862.745,54.430
486.064,1257.088,304.245,1159.371,496.073,784.708,454.703,478.211,534.433,573.170,516.662,696.635,925.607,840.630,1190.217,2670.852,1376.567,992.148,971.983,670.659,599.394,846.025,658.846,533.243,477.333,441.111,588.505,453.253,721.850,480.579,642.638,520.506,1176.892,723.223,866.790,1082.739,589.160,356.638,327.945,1973.448,1168.259,1011.814,612.120,681.716,979.221,1906.428,803.068,1160.654,1149.032,654.162,2194.899,1043.812,774.202,732.290,810.288,450.032,487.770,1560.701,839.732,565.663,653.314,716.875,1370.544,857.865,1111.833,1093.855,663.818,858.121,53.958
501.578,1317.438,309.275,1007.138,480.268,805.538,431.662,493.563,520.299,558.580,511.649,710.344,903.735,882.110,1120.100,2652.064,1397.945,987.686,976.933,695.402,556.141,805.835,646.008,573.315,485.676,430.248,577.914,479.333,709.094,493.476,612.092,529.481,1197.817,748.022,886.855,1097.306,586.010,377.449,321.045,2020.399,1234.216,1023.267,617.500,709.448,1015.597,1973.382,783.427,1176.760,1197.095,676.055,2195.777,931.594,724.476,721.824,844.591,427.643,459.639,1533.845,884.259,626.684,653.304,745.821,1420.965,834.237,1153.174,1088.218,725.905,862.321,54.453
486.398,1278.162,307.878,1015.948,475.195,784.760,460.703,515.014,539.551,526.659,501.000,750.479,958.014,875.740,1100.200,2699.930,1372.400,975.769,1015.798,671.305,589.549,814.025,666.106,571.865,513.259,423.077,580.065,460.067,705.455,465.865,588.546,527.074,1218.867,757.872,953.419,1123.627,593.700,373.391,328.935,1947.374,1206.989,1121.942,599.707,706.310,997.065,1946.336,792.471,1150.693,1186.825,640.979,2190.527,996.072,741.524,718.290,853.030,423.222,478.694,1589.361,863.107,665.116,644.657,717.060,1380.819,910.769,1114.312,1024.745,680.467,863.494,54.296
492.728,1235.475,310.309,957.388,484.463,750.480,492.311,500.634,515.906,536.170,578.432,693.854,982.109,867.959,1099.667,2637.840,1421.903,995.372,1002.412,656.793,567.408,864.934,642.000,591.937,484.250,366.786,580.839,437.560,750.996,490.627,576.454,530.123,1206.243,771.927,935.645,1137.545,636.350,374.638,319.740,1911.030,1173.578,1060.151,640.576,727.129,1064.299,1939.882,809.922,1140.983,1153.127,629.687,2202.223,981.304,751.500,711.115,837.364,448.773,455.809,1602.552,922.223,624.821,627.980,730.223,1378.509,907.782,1149.406,1078.055,710.467,863.413,53.733
478.479,1254.713,313.835,930.897,500.504,791.561,533.486,474.690,516.921,515.330,519.270,699.219,940.502,870.685,1211.500,2662.160,1397.527,975.671,1010.008,688.744,531.986,842.446,607.805,587.288,477.519,394.325,566.796,461.747,707.195,490.754,626.938,523.802,1237.741,763.251,889.226,1092.408,611.160,370.623,338.145,2004.857,1176.238,1096.523,626.967,666.991,1000.727,1899.309,790.947,1160.732,1184.984,655.179,2201.158,927.551,691.786,729.412,818.712,447.914,451.809,1612.656,817.750,612.316,679.882,737.641,1350.076,867.051,1073.710,1095.745,681.781,857.720,54.233
489.358,1229.550,317.200,921.448,475.862,771.743,467.635,482.014,515.528,530.557,514.176,744.823,967.829,841.000,1173.483,2674.023,1403.018,1002.325,972.504,656.451,575.521,863.909,624.667,612.685,489.213,398.846,604.591,448.707,698.556,471.579,598.615,470.951,1218.574,742.503,906.153,1078.363,609.990,364.536,319.770,1938.025,1258.022,1068.628,635.870,647.793,1062.429,1938.296,791.665,1149.458,1212.706,671.979,2243.725,1062.797,637.143,758.969,838.136,442.276,463.464,1564.093,847.402,622.832,648.167,711.533,1384.596,873.936,1067.333,1031.745,691.606,858.401,54.594
476.267,1281.625,324.710,951.052,480.398,826.895,505.946,498.493,561.024,534.205,534.743,763.812,974.431,855.192,1034.417,2668.233,1417.309,936.123,983.908,679.622,553.127,897.835,638.927,667.892,477.028,402.983,564.247,461.840,715.977,503.698,628.223,527.543,1211.268,725.620,951.468,1132.586,588.725,372.377,340.090,1983.039,1216.573,1071.174,649.511,728.810,971.701,1828.447,829.102,1167.408,1294.635,646.409,2166.743,1010.000,560.095,684.992,854.121,443.065,459.907,1598.546,819.938,616.305,636.343,740.658,1403.749,868.936,1119.196,1101.673,718.774,863.279,53.774
485.294,1352.312,318.811,971.250,501.740,788.801,499.662,489.606,544.929,528.000,523.203,723.833,936.739,862.822,1120.017,2686.910,1411.515,999.704,1025.286,701.988,555.028,819.446,653.561,681.775,474.343,403.940,530.430,465.407,720.801,461.762,636.354,523.605,1187.854,725.363,965.532,1125.318,604.680,411.319,328.075,1944.227,1227.411,1034.372,618.728,690.319,1071.169,1879.559,814.830,1144.078,1180.111,652.887,2182.701,894.580,564.488,717.763,862.076,420.314,463.825,1607.561,890.536,617.611,654.353,764.766,1426.936,866.513,1106.609,1089.927,712.117,863.394,54.185
480.207,1250.775,316.737,994.121,495.984,766.591,526.662,481.394,533.236,527.511,543.338,741.042,931.223,828.164,1123.100,2610.552,1395.333,984.217,987.378,696.293,533.887,900.405,628.854,668.252,489.435,405.427,566.667,447.973,719.105,437.048,583.223,512.802,1202.398,786.587,992.121,1099.061,599.475,362.986,336.600,1944.074,1199.654,1083.314,595.087,710.000,993.299,1886.033,804.301,1171.916,1188.992,633.722,2233.696,889.130,576.345,740.504,844.364,435.373,451.164,1562.400,847.384,640.453,662.520,727.473,1424.439,835.314,1099.572,995.091,676.504,855.795,53.652
481.975,1282.838,312.248,880.155,515.122,796.398,456.135,484.620,539.551,506.114,506.230,716.844,917.000,923.219,1129.017,2627.887,1399.152,1005.087,968.370,678.768,575.352,863.736,627.358,686.676,474.870,407.282,541.032,429.753,722.023,473.913,604.123,505.667,1202.217,744.765,983.153,1112.815,600.850,372.029,323.560,1956.310,1212.211,990.233,593.761,674.155,1049.831,1907.796,777.451,1176.134,1187.143,636.271,2212.483,909.797,614.964,734.206,816.939,433.492,470.186,1572.763,877.143,671.432,673.137,708.217,1428.608,819.724,1066.667,1027.000,675.358,854.497,53.959
482.422,1258.963,304.414,945.741,487.593,805.819,497.189,518.986,517.559,488.364,514.541,678.115,936.573,803.795,1179.133,2665.448,1373.009,983.036,934.269,650.402,573.408,830.843,636.569,734.856,455.093,423.538,543.548,431.033,714.977,439.976,587.462,473.506,1192.490,764.709,954.605,1087.990,585.265,376.478,313.205,1929.118,1192.741,1049.105,612.772,725.914,1020.701,1948.533,807.578,1168.441,1133.667,672.639,2222.922,1057.246,665.476,757.763,866.424,459.076,458.820,1569.989,817.812,658.758,668.373,716.022,1380.544,874.795,1151.609,1000.564,695.934,857.138,54.166
493.116,1386.750,309.746,963.638,519.463,819.076,480.432,502.225,539.756,463.273,519.446,746.750,952.493,854.110,1175.617,2644.020,1392.418,1040.661,995.143,699.171,566.423,868.157,639.024,722.901,473.935,410.650,577.860,440.253,711.726,458.548,644.669,483.901,1199.160,742.106,1063.669,1131.978,593.855,374.754,313.885,1980.852,1226.941,1086.616,597.576,692.560,998.844,1926.592,817.058,1125.654,1107.524,643.096,2166.265,992.072,640.060,740.115,809.545,451.011,480.896,1552.454,853.027,617.453,665.471,730.505,1360.035,907.545,1087.232,1121.400,696.569,865.518,54.026
497.057,1286.912,307.052,970.362,493.154,806.573,460.865,458.211,523.323,496.557,539.459,758.542,974.564,815.603,1148.583,2666.939,1368.212,1030.357,1006.235,706.207,587.465,839.066,664.008,771.207,470.667,431.188,601.452,444.353,721.977,455.984,620.523,550.877,1210.270,754.469,979.008,1126.968,618.385,371.029,319.240,2028.833,1253.568,1100.640,653.293,680.759,1003.675,1983.263,845.767,1189.140,1169.000,646.227,2227.421,1015.522,712.286,748.580,868.015,450.092,455.776,1617.482,888.893,657.484,654.706,727.842,1439.310,833.391,1092.754,1047.764,745.693,874.479,54.901
482.168,1255.013,311.367,967.784,489.244,794.526,496.000,497.944,541.299,477.693,486.189,683.625,929.479,832.219,1141.017,2614.887,1383.685,995.845,963.101,704.476,521.239,859.455,624.122,784.514,456.667,413.915,558.247,437.753,714.959,465.325,599.238,511.160,1228.606,765.374,965.395,1137.532,595.965,362.029,335.835,2026.601,1204.189,1075.721,607.891,693.328,1030.390,1921.954,849.714,1144.737,1081.817,627.938,2230.125,966.986,678.607,736.679,933.227,440.822,464.770,1597.485,856.482,655.347,665.451,701.582,1388.088,819.718,1096.000,1072.527,711.723,860.668,54.248
468.598,1254.487,310.647,938.828,506.805,786.105,498.270,492.521,551.630,498.386,528.243,704.531,938.716,770.863,1134.650,2632.017,1355.064,1018.022,949.588,645.951,555.887,796.702,654.959,745.982,487.000,437.538,598.376,444.067,710.831,478.889,568.908,470.247,1227.451,742.743,973.548,1124.898,590.335,385.623,332.150,1987.138,1216.038,1024.233,607.750,698.371,1047.390,1944.263,845.146,1175.911,1102.460,645.570,2217.878,1028.478,713.214,749.534,921.727,463.232,454.142,1603.332,868.446,629.105,656.431,753.114,1336.702,875.949,1096.319,1024.400,691.569,861.013,53.831
487.153,1253.737,319.689,981.207,495.626,800.140,468.041,500.324,540.520,510.364,492.811,694.427,950.943,847.178,1177.783,2669.840,1414.179,995.365,1048.395,684.598,580.380,852.430,616.813,770.108,467.546,420.256,582.602,448.667,703.703,483.397,623.123,474.852,1196.545,755.542,900.952,1112.268,587.805,392.855,333.445,1925.970,1205.876,1045.895,631.478,674.397,1023.623,1894.171,842.141,1132.134,1098.579,641.261,2179.706,905.072,666.798,755.802,844.258,475.903,444.601,1550.645,849.312,632.863,634.706,716.924,1417.947,858.821,1103.725,1074.309,711.591,859.315,53.514
479.341,1237.700,325.115,1103.474,519.073,769.216,502.608,500.352,518.520,501.500,527.162,685.958,992.374,853.493,1133.433,2667.468,1361.830,987.491,972.429,697.915,574.549,856.669,621.089,755.297,503.574,421.171,612.699,438.387,709.850,478.476,584.462,513.642,1220.899,699.777,747.782,1131.322,569.240,386.435,316.445,1929.448,1217.227,1150.047,650.565,697.595,1010.545,1943.678,856.990,1181.358,1218.460,682.856,2256.239,1000.043,693.929,771.710,889.879,450.086,457.956,1605.792,876.000,663.305,658.392,760.299,1368.556,874.269,1109.522,1099.236,686.934,869.241,54.339
480.558,1215.675,316.124,1117.155,473.374,774.813,468.689,473.141,513.551,540.750,491.892,709.854,939.450,864.781,1152.500,2662.570,1414.130,1033.155,980.798,718.037,537.831,848.140,661.927,847.117,506.148,407.342,560.333,443.827,717.564,465.944,603.077,492.296,1227.460,721.508,465.032,1125.771,605.950,346.203,333.850,1978.537,1201.286,1048.326,585.217,734.353,966.494,1922.553,866.019,1152.855,1150.175,659.302,2233.018,992.348,646.417,742.756,835.318,442.157,469.661,1596.197,891.000,615.821,668.000,697.500,1408.567,872.487,1153.514,1122.073,720.533,860.161,54.961
485.615,1303.050,319.536,1108.448,487.650,758.480,479.432,467.465,559.346,531.284,527.324,730.521,966.697,930.534,1130.317,2679.983,1451.794,1003.184,1014.588,686.232,584.366,840.289,648.390,842.694,527.194,421.906,564.548,451.573,736.786,500.762,613.115,478.062,1247.835,786.905,413.161,1138.439,610.910,367.870,323.300,1982.084,1272.032,1117.465,664.109,719.302,1103.506,2023.704,829.515,1250.106,1164.857,648.608,2263.623,965.159,672.250,767.595,910.939,468.092,475.694,1595.586,864.875,663.495,659.049,733.690,1421.515,883.885,1111.029,1136.436,694.358,877.345,55.906
495.842,1305.375,313.433,1190.379,515.886,754.444,497.311,494.211,529.992,558.000,521.230,753.000,960.161,935.849,1133.500,2647.247,1417.533,1019.440,1021.126,729.659,554.183,913.281,643.423,816.910,504.796,414.675,546.731,461.140,738.368,486.016,583.400,495.667,1234.211,744.112,420.274,1091.592,606.155,364.855,326.610,1953.325,1198.827,1014.477,635.043,692.897,1038.571,1984.349,889.282,1208.240,1161.881,678.663,2239.195,1045.609,692.274,714.870,914.273,444.119,478.541,1582.099,834.938,628.758,656.980,716.533,1406.345,859.276,1086.457,1037.345,692.460,869.039,54.865
463.911,1237.963,313.356,1193.147,497.366,769.257,477.081,490.563,514.929,536.875,496.919,724.354,955.512,872.288,1103.700,2628.634,1410.679,1014.495,961.378,675.805,541.085,858.405,617.325,824.838,496.194,431.709,608.011,456.467,732.526,483.849,621.469,532.654,1206.183,748.302,419.798,1120.092,603.045,359.174,322.590,2011.409,1143.000,1071.942,614.435,657.560,1053.519,1911.961,824.150,1196.911,1169.373,631.890,2272.787,1063.696,697.155,736.809,844.803,464.157,445.656,1581.006,856.696,665.147,620.971,715.533,1408.690,860.147,1099.065,1051.964,692.891,860.974,54.889
491.059,1387.800,307.791,1173.897,489.862,786.193,459.203,478.394,571.283,517.045,534.000,732.333,966.512,828.027,1178.983,2653.288,1418.209,987.058,1015.891,690.829,574.915,839.008,647.228,865.703,488.796,407.274,574.065,441.193,737.977,477.643,580.354,489.420,1223.252,750.397,425.935,1083.790,572.045,374.609,326.995,1935.172,1204.173,1117.326,607.902,707.509,1044.532,1950.658,840.316,1159.318,1087.873,651.113,2159.491,959.580,684.524,776.985,882.167,447.551,482.180,1573.817,757.795,609.621,635.186,728.446,1396.854,861.705,1126.268,1113.345,689.934,861.785,54.592
500.454,1340.725,307.079,1199.371,476.293,815.152,499.824,501.028,550.559,560.659,510.527,681.875,951.682,884.014,1097.867,2674.703,1421.752,981.004,988.815,670.585,595.282,900.347,653.984,908.532,467.491,410.846,580.462,434.360,721.117,502.516,601.023,509.901,1208.249,732.374,449.435,1066.978,601.040,369.594,332.975,1968.241,1215.914,1059.988,589.924,725.405,1024.792,1938.184,844.403,1169.944,1120.190,658.433,2157.127,1002.406,642.119,744.947,920.348,448.335,478.984,1610.468,838.045,628.632,662.402,721.864,1434.608,847.673,1146.870,1064.236,700.328,866.049,54.609
488.096,1288.438,306.358,1206.190,452.122,771.485,464.635,482.648,528.008,522.784,539.095,709.708,961.659,810.370,1173.383,2661.846,1412.952,1000.083,958.731,697.829,530.606,843.446,598.878,893.847,493.556,417.085,532.914,449.107,722.335,473.722,601.323,527.494,1224.982,750.028,467.040,1077.283,609.210,369.290,324.575,1917.325,1216.016,997.267,620.326,663.681,983.753,1905.684,807.811,1146.765,1138.016,622.546,2193.434,993.710,703.238,765.130,836.242,418.962,460.350,1553.656,805.054,629.358,653.716,734.266,1405.924,850.718,1150.174,1012.255,698.175,854.130,54.336
489.163,1307.250,312.642,1180.879,467.846,770.462,464.297,447.085,534.472,544.318,560.622,662.604,940.455,873.904,1129.350,2646.907,1396.176,1010.588,952.176,683.024,570.465,795.248,594.114,885.234,499.296,422.838,544.677,434.187,731.996,480.921,625.538,506.827,1186.975,767.559,493.919,1061.006,596.370,354.870,346.805,1922.645,1199.189,1078.605,659.196,703.379,965.740,1918.888,833.631,1135.263,1063.548,649.021,2084.795,1007.232,652.083,725.412,901.773,448.546,490.486,1561.287,850.232,658.042,657.167,741.864,1349.468,852.417,1157.268,1070.145,701.226,855.397,53.170
497.062,1301.150,317.117,1214.586,476.203,777.760,494.703,482.155,532.339,505.909,545.432,697.615,925.365,850.425,1180.800,2630.962,1362.494,993.653,1012.244,661.561,583.408,812.099,589.520,891.468,488.639,398.274,582.462,466.020,738.677,480.540,615.962,546.827,1180.092,718.749,521.895,1031.048,570.640,390.232,331.185,1935.606,1188.811,1122.651,606.554,671.543,1011.896,1910.257,820.175,1082.492,1133.095,651.818,2146.977,968.304,706.095,728.023,808.258,462.524,448.372,1595.175,857.607,611.926,624.373,740.886,1351.789,868.577,1100.558,1099.127,700.920,855.995,53.472
474.783,1293.688,319.761,1242.664,513.431,796.702,507.338,490.113,554.630,544.534,529.432,694.573,908.332,855.493,1156.250,2618.907,1449.536,977.025,1024.210,685.805,560.070,878.711,633.764,864.405,476.583,411.291,606.774,427.440,742.553,481.190,577.162,564.358,1189.517,730.419,566.379,1062.682,586.255,374.087,316.675,1894.507,1196.427,1079.953,664.348,687.155,977.247,1904.717,816.078,1194.709,1107.317,626.096,2118.997,999.000,710.381,726.260,876.758,445.773,481.055,1509.859,835.482,620.421,632.235,733.272,1390.433,834.250,1071.225,1056.800,671.730,858.955,52.897
472.249,1250.975,315.655,1292.448,500.333,784.912,512.541,492.845,543.827,523.591,530.622,707.760,979.000,808.479,1178.417,2629.887,1412.070,986.065,1039.412,712.817,549.014,826.298,636.967,873.369,488.741,419.701,628.366,447.767,757.538,486.548,581.431,517.407,1222.227,759.492,594.073,1081.685,594.120,380.217,326.175,1961.975,1251.935,1090.407,635.413,722.155,1058.948,1913.414,842.306,1168.642,1144.079,653.869,2139.351,1002.957,656.095,684.710,904.045,477.886,456.350,1560.575,801.643,637.463,648.539,708.332,1422.643,852.936,1101.862,1051.255,696.569,867.036,53.788
480.872,1314.487,321.608,1227.724,498.317,766.216,480.730,492.099,542.331,507.966,525.554,663.990,946.408,852.904,1103.883,2624.157,1422.142,987.563,926.445,663.183,576.000,891.736,614.846,888.153,491.889,407.205,576.430,428.553,747.207,470.738,625.062,534.000,1193.698,777.765,633.500,1066.252,607.280,388.087,321.380,1994.271,1275.319,1089.628,574.022,681.922,950.338,1964.461,841.529,1130.430,1226.603,639.821,2227.600,971.174,715.952,722.718,877.182,435.968,475.262,1570.907,830.009,640.863,649.814,749.054,1396.216,853.051,1120.616,1046.400,701.416,864.790,54.580
490.854,1250.562,314.750,1204.750,490.577,786.848,445.162,476.634,525.465,488.727,553.014,715.656,960.597,769.932,1128.567,2635.936,1399.318,995.773,909.555,714.305,535.549,842.165,619.138,871.117,482.111,432.607,574.591,439.233,754.158,489.714,586.608,538.395,1235.085,747.844,626.710,1072.000,559.240,357.043,323.835,1933.640,1215.422,1085.907,627.957,666.233,979.390,2012.967,838.694,1202.642,1127.778,627.773,2170.036,914.797,688.250,718.534,878.788,429.622,476.940,1553.203,862.893,644.147,635.608,710.679,1377.807,852.795,1098.290,1100.364,717.796,858.106,54.181
495.837,1334.225,316.068,1259.543,508.756,795.117,493.716,470.563,501.047,523.545,531.824,687.469,944.213,797.493,1175.683,2605.805,1388.809,1014.025,945.445,686.585,562.183,862.421,629.561,910.315,484.176,396.256,587.516,443.227,738.188,494.937,626.685,493.531,1196.384,764.726,655.742,1088.968,604.440,403.145,326.000,1949.044,1196.768,1056.023,633.109,701.026,1030.740,1934.559,866.578,1171.575,1156.810,649.141,2163.751,964.014,690.286,702.702,834.470,452.627,455.710,1605.451,825.946,655.642,648.892,730.473,1394.673,908.051,1126.051,1071.491,699.956,865.966,53.763
499.343,1311.362,309.615,1269.966,489.854,742.480,460.216,500.746,531.906,567.875,508.000,735.760,933.720,880.110,1140.717,2592.669,1419.027,981.339,1004.126,710.000,530.549,853.397,623.577,889.279,494.407,411.308,588.903,424.333,710.733,481.246,598.423,508.185,1188.666,764.430,704.718,1068.739,566.780,397.203,319.065,1884.094,1202.238,979.930,602.685,672.957,956.818,1905.322,771.354,1131.039,1113.016,630.069,2174.286,939.681,700.286,741.267,853.424,441.897,474.109,1530.763,857.875,639.632,663.500,710.875,1369.018,838.609,1157.370,1063.745,717.978,857.263,52.939
492.881,1341.125,301.978,1217.750,506.244,790.444,472.216,524.465,511.929,542.102,451.392,754.073,927.749,851.534,1063.033,2564.282,1387.024,958.256,961.252,645.378,555.423,858.512,637.976,932.207,495.444,404.658,579.247,434.687,743.553,486.325,602.846,501.568,1204.382,732.458,741.694,1085.898,572.785,387.391,327.185,1913.970,1175.973,1027.826,616.196,669.000,1029.506,1906.375,719.573,1129.352,1171.238,614.419,2150.977,994.667,707.631,742.115,797.288,463.562,481.492,1547.259,836.688,633.811,629.627,715.147,1366.456,892.346,1078.391,1113.018,707.336,856.427,52.773
497.805,1297.612,310.669,1214.310,499.122,795.632,486.541,512.535,525.055,498.341,512.554,720.281,951.735,886.699,1157.600,2584.640,1438.136,1007.022,998.067,662.854,553.606,838.248,650.293,962.784,503.222,411.171,576.624,441.933,728.459,472.722,587.108,499.753,1204.140,729.397,743.492,1097.771,599.475,370.652,325.000,1950.448,1217.319,1026.826,610.054,716.914,1017.740,1886.342,716.165,1155.682,1154.683,639.907,2144.099,929.899,704.357,728.191,885.621,459.649,455.115,1593.577,873.125,648.695,632.863,709.125,1411.485,854.603,1104.210,1032.164,698.533,862.842,53.321
489.896,1246.850,304.031,1257.207,492.236,784.532,503.959,505.775,549.157,548.375,492.986,759.625,983.858,880.466,1106.883,2579.669,1384.194,1010.256,992.277,672.366,568.930,820.240,617.537,951.640,481.370,431.667,583.161,471.120,763.910,491.738,591.446,491.247,1213.009,752.598,753.871,1057.411,611.195,367.739,340.490,1998.384,1233.924,1070.837,609.511,727.767,989.052,1967.980,745.466,1131.693,1164.802,645.072,2200.138,975.652,708.381,747.183,869.833,453.957,473.891,1551.408,838.286,604.326,650.216,723.625,1421.216,886.442,1070.783,1107.455,707.905,868.360,53.663
481.323,1325.450,315.293,1256.000,485.935,806.678,497.149,502.958,517.913,541.875,535.946,705.052,941.782,925.247,1075.317,2619.808,1421.270,1018.585,984.496,692.671,588.648,807.496,604.528,921.892,497.926,430.795,595.957,432.567,724.624,484.802,602.315,515.321,1219.636,738.022,780.669,1092.344,612.615,403.841,329.640,1928.044,1219.832,1106.151,623.674,711.241,1049.286,1976.855,760.136,1185.631,1190.556,662.021,2162.577,948.986,752.845,695.802,882.667,445.951,479.158,1633.144,846.027,639.274,654.441,715.755,1402.117,851.487,1105.848,1137.255,716.657,873.400,53.978
503.943,1328.100,318.579,1366.448,475.886,805.895,477.486,498.944,514.843,547.807,518.595,767.458,965.635,798.918,1190.067,2645.741,1461.948,1052.509,977.630,688.512,585.718,861.983,635.667,914.955,509.370,419.265,573.731,451.420,742.880,502.405,598.346,498.519,1204.684,743.872,811.234,1125.080,611.885,378.623,326.240,2085.552,1225.551,1062.128,640.728,689.466,1014.740,2003.191,791.306,1160.397,1199.889,641.309,2218.894,994.101,686.476,721.679,845.182,456.800,476.978,1603.403,824.196,658.200,684.078,727.685,1432.977,873.596,1117.326,1106.691,686.577,881.044,55.653
478.605,1293.463,317.626,1218.276,488.699,770.006,483.216,499.648,520.496,570.636,514.216,704.438,970.791,825.534,1184.167,2587.465,1410.236,1018.570,967.378,691.390,565.169,827.959,605.577,955.018,486.944,438.547,575.742,459.673,740.286,484.325,611.223,489.235,1240.526,735.872,841.427,1092.949,590.960,401.464,318.680,1977.557,1230.546,1097.860,612.239,698.509,1026.442,1970.132,803.539,1180.425,1217.111,651.976,2193.481,894.710,742.619,727.046,869.848,454.849,482.612,1609.259,854.670,635.737,666.784,709.185,1337.094,827.071,1135.833,1063.836,699.591,870.851,53.964
494.879,1314.713,322.045,1326.448,521.041,794.082,505.865,500.732,528.591,538.773,497.946,729.177,923.900,854.548,1206.100,2583.939,1433.730,987.758,936.933,651.146,621.380,840.455,595.333,955.775,482.991,422.923,546.656,419.313,709.485,477.389,605.031,456.481,1206.824,737.631,865.669,1086.411,592.765,378.638,305.795,1974.473,1261.951,995.314,624.804,681.534,1059.351,2026.151,780.442,1153.676,1175.611,658.897,2188.917,1047.188,631.179,714.519,833.909,477.735,456.066,1578.285,797.170,674.263,637.922,716.071,1370.374,845.212,1133.174,1069.273,713.591,869.199,54.583
495.457,1315.713,330.786,1355.534,472.577,826.684,494.919,473.070,511.638,550.648,534.149,720.802,890.223,866.342,1132.617,2580.686,1444.576,1011.975,978.773,685.244,531.901,852.760,542.049,916.640,460.880,417.915,552.699,448.307,705.560,495.952,598.238,479.420,1211.748,776.525,845.968,1122.290,614.425,399.101,318.350,1962.542,1200.292,1061.419,667.848,682.991,1072.468,1973.000,781.733,1169.603,1191.579,627.086,2189.865,940.942,588.179,782.336,823.470,447.551,464.410,1586.017,794.259,671.505,635.373,743.353,1384.480,916.904,1082.145,1014.073,714.715,867.661,54.283
