0001-0037-0052,0001-0050-0100,0001-0103-0237,0001-0121-0090,0001-0157-0199,0001-0161-0179,0001-0192-0189,0001-0239-0174,0001-0188-0095,0001-0198-0156,Average,Err
976.433,959.562,2114.113,499.759,375.159,482.910,1778.833,480.067,440.386,825.973,893.319,180.501
1054.884,1172.931,2022.645,479.708,386.401,464.578,1720.111,461.442,417.503,822.136,900.234,175.858
1139.329,1338.521,1824.570,475.916,389.486,443.905,1592.144,464.724,433.154,744.152,884.590,163.135
1229.510,1465.356,1728.662,457.833,387.946,478.842,1570.083,477.027,441.620,703.157,894.004,162.061
1366.487,1467.413,1547.499,472.027,379.250,467.580,1430.836,451.055,416.958,615.450,861.456,154.367
1470.450,1417.075,1386.209,490.358,361.227,453.879,1303.490,470.401,441.687,538.410,833.319,145.944
1687.643,1305.090,1171.816,472.927,380.793,455.472,1137.386,463.145,421.491,482.546,797.831,143.317
1854.564,1160.676,943.545,484.148,356.940,476.307,957.750,480.725,430.931,451.082,759.667,142.553
1747.785,1006.768,781.434,475.857,369.040,489.603,878.313,485.633,448.503,446.664,712.960,126.733
1662.408,817.217,681.697,457.986,376.727,489.588,804.288,473.585,440.545,437.405,664.145,115.465
1435.088,662.884,613.843,459.206,365.929,490.178,735.197,478.089,447.295,440.467,612.818,93.191
1137.229,559.572,593.342,456.101,369.358,473.832,746.528,450.094,444.587,432.889,566.353,68.177
896.312,525.734,581.213,458.227,365.000,467.666,726.987,446.102,411.687,418.139,529.707,49.542
747.564,503.678,599.154,472.439,379.108,465.759,726.836,473.514,427.367,423.247,521.867,38.239
675.983,491.748,562.818,462.101,371.651,446.869,714.149,459.189,430.530,441.904,505.694,33.335
698.493,513.820,608.889,477.585,364.614,452.078,716.361,459.691,429.714,439.614,516.086,35.639
687.102,531.113,601.823,472.331,384.270,475.932,727.407,489.730,430.380,473.670,527.376,33.309
666.000,518.598,609.075,463.539,358.293,452.611,745.351,505.295,428.090,487.908,523.476,35.141
699.660,524.920,603.184,472.442,369.315,455.030,733.091,541.944,449.892,569.232,541.871,34.184
713.904,520.394,592.610,473.522,382.188,471.256,746.780,576.003,460.169,699.585,563.641,37.115
730.827,538.194,631.463,458.700,370.713,475.935,768.750,584.024,439.551,846.825,584.498,47.207
715.592,542.891,604.129,471.055,383.156,464.148,782.977,573.500,423.030,1064.163,602.464,61.614
734.357,536.510,578.422,475.770,370.520,442.716,764.694,568.932,448.120,1220.973,614.101,74.173
705.136,555.337,629.931,471.331,382.099,423.487,759.139,566.227,441.768,1177.471,611.193,70.204
754.224,555.358,600.710,488.976,363.636,444.286,767.773,546.437,425.699,1100.275,604.737,65.549
766.238,600.258,597.280,477.358,371.673,430.101,758.477,535.287,430.623,1025.754,599.305,60.244
790.966,653.049,603.881,460.527,344.540,434.545,783.755,543.413,439.139,996.488,605.030,60.924
782.674,813.528,613.188,464.684,376.452,433.264,793.129,557.867,508.220,966.395,630.940,58.940
794.725,939.750,638.294,467.503,370.639,457.847,872.444,530.700,630.220,958.819,666.094,64.046
752.773,1135.521,648.334,483.174,377.139,456.701,978.624,540.073,837.389,903.332,711.306,75.348
801.076,1262.907,638.858,475.602,373.545,442.819,1515.833,500.379,1033.425,850.152,789.460,114.587
804.496,1376.755,619.987,462.032,401.099,462.279,2301.030,485.749,1130.991,811.512,885.593,177.221
814.017,1402.801,625.557,486.654,545.412,448.239,2525.876,487.244,1208.633,772.564,931.700,193.687
804.875,1403.422,639.038,468.932,701.077,443.294,2510.540,476.242,1194.039,714.202,935.566,190.953
886.207,1317.703,644.017,467.986,715.222,446.060,2442.692,487.224,1223.437,632.868,926.342,184.020
944.385,1209.676,634.608,483.995,661.361,455.269,2385.902,476.323,1164.771,570.119,898.641,177.832
1075.337,1083.072,690.169,488.213,583.034,429.786,2258.460,470.954,1136.828,498.752,871.461,168.459
1165.419,911.333,684.762,484.411,502.898,443.897,2143.013,471.951,1056.172,462.620,832.648,159.811
1218.382,717.964,649.806,452.413,424.122,414.216,1961.096,461.452,884.370,439.364,762.319,148.358
1289.263,609.984,674.691,458.177,388.142,436.266,1944.811,458.505,785.648,442.792,748.828,149.626
1446.176,554.462,688.071,466.964,387.406,434.030,1869.995,453.809,682.539,430.958,741.441,151.191
1470.340,548.056,698.357,482.705,377.418,450.141,1754.205,456.164,573.581,437.613,724.858,144.211
1513.487,526.158,867.777,465.251,366.901,446.995,1691.912,469.058,515.753,434.484,729.778,144.326
1565.490,525.211,1213.923,466.787,379.588,417.510,1554.250,450.993,462.108,420.918,745.678,147.850
1505.144,530.775,1559.754,465.759,359.435,423.857,1480.573,476.507,436.545,425.357,766.371,155.667
1460.314,541.415,1965.198,484.365,363.997,432.239,1403.374,458.174,422.831,442.181,797.409,174.260
1177.176,533.936,2029.919,495.555,362.398,446.603,1273.199,477.638,429.111,436.565,766.210,164.951
988.241,553.557,2068.077,471.102,357.156,432.590,1114.740,510.594,413.449,446.853,735.636,159.968
837.431,578.436,1957.280,480.543,377.997,469.884,957.848,557.312,435.280,444.363,709.637,142.848
725.241,572.222,1820.478,470.459,359.955,440.781,838.962,585.582,429.735,471.570,671.498,128.742
686.989,574.881,1596.831,451.541,347.736,433.920,771.301,603.567,441.217,510.679,641.866,107.710
677.266,582.631,1471.017,454.683,373.963,459.832,755.086,670.631,395.602,590.225,643.094,95.349
681.210,616.637,1280.520,471.200,364.392,451.405,762.134,824.706,415.111,817.932,668.525,82.199
676.428,589.049,1025.597,478.869,354.543,427.960,727.242,1093.123,393.572,1163.189,692.957,90.794
693.609,633.667,852.630,473.300,381.866,439.972,732.015,1534.401,417.633,1289.698,744.879,116.299
713.408,667.144,691.775,452.753,442.835,417.254,715.460,1679.875,416.295,1199.917,739.671,121.803
727.399,751.969,648.190,464.135,501.395,447.925,726.242,1734.299,433.819,1154.377,758.975,121.563
696.011,815.778,631.196,466.648,530.415,442.455,752.702,1758.703,416.548,1072.674,758.313,121.513
737.244,887.441,610.424,490.683,524.739,428.113,767.316,1726.985,446.193,1046.856,766.599,118.008
697.130,982.593,629.902,484.162,499.384,424.239,758.687,1599.742,453.587,994.024,752.345,108.647
749.666,1111.198,598.386,457.442,478.750,439.691,755.202,1546.724,437.687,954.628,752.937,108.767
765.113,1224.693,575.643,479.056,480.270,432.362,728.864,1389.452,434.428,869.977,737.986,101.238
753.326,1415.819,577.530,477.817,450.153,428.784,753.866,1269.123,438.078,851.185,741.568,105.668
770.734,1428.420,596.008,547.792,426.739,413.540,767.894,1025.468,398.684,818.848,719.413,96.850
800.745,1429.471,592.689,893.266,407.852,446.641,756.606,790.010,405.967,786.933,731.018,91.454
851.722,1326.011,597.593,1359.288,402.273,419.832,774.169,595.609,409.033,704.316,743.985,105.306
843.901,1192.690,607.687,1579.869,394.179,432.407,791.111,502.971,423.587,670.468,743.887,114.735
871.802,1007.145,601.296,1593.435,370.722,425.930,785.439,473.014,416.386,601.009,714.618,112.351
887.210,814.585,582.800,1547.218,368.244,424.472,802.947,468.468,427.831,535.201,685.898,106.260
917.076,676.075,604.438,1551.609,350.727,421.952,812.470,458.517,420.762,480.433,669.406,108.127
915.215,600.149,588.004,1508.381,371.474,422.392,789.606,477.278,406.548,439.511,651.856,104.677
922.541,576.358,624.138,1518.167,353.801,425.955,801.477,453.251,419.021,441.035,653.574,106.328
874.881,551.871,603.697,1506.828,357.906,423.822,831.859,475.783,441.633,436.863,650.514,104.175
872.657,536.034,604.946,1486.469,364.710,427.038,841.591,493.242,415.352,434.650,647.669,102.861
831.181,532.966,580.827,1419.843,373.489,417.394,972.715,508.432,423.792,443.096,650.373,99.634
794.402,532.157,596.797,1393.186,358.614,428.397,1661.909,552.990,436.816,456.219,721.149,133.778
806.609,533.152,589.025,1407.976,384.028,430.060,2316.126,551.968,438.994,452.803,791.074,184.540
759.626,533.162,604.923,1369.408,517.256,428.590,2595.119,578.099,427.633,441.673,825.549,204.578
824.244,547.377,580.058,1300.962,654.097,419.658,2403.245,561.316,413.973,446.621,815.155,185.166
757.263,543.678,620.372,1334.355,740.116,434.156,2433.247,540.799,436.774,462.840,830.360,186.918
743.459,572.422,600.215,1245.119,618.142,426.947,2276.290,551.307,421.949,477.079,793.293,171.852
719.779,575.451,601.739,1243.727,543.787,429.392,2234.444,538.386,425.199,491.619,780.352,168.933
715.462,560.487,600.008,1207.758,465.784,429.384,2062.409,519.265,436.997,578.615,757.617,153.465
715.725,578.634,611.140,1148.263,418.963,437.671,1919.086,517.896,412.910,736.047,749.633,139.643
740.156,600.260,604.666,1096.886,386.901,439.101,1894.384,504.708,397.334,1076.293,774.069,140.972
775.076,574.402,607.643,993.410,373.060,423.450,1898.689,502.957,421.807,1279.752,785.025,145.475
756.142,623.162,606.171,863.599,374.511,433.183,1827.672,505.435,411.226,1239.939,764.104,136.568
816.130,638.453,601.612,679.454,368.716,424.271,1703.318,491.776,419.202,1149.058,729.199,123.900
849.516,655.886,603.678,578.541,381.173,423.357,1679.975,467.655,425.169,1109.739,717.469,121.705
901.487,690.070,610.862,519.080,365.241,431.563,1553.505,459.363,410.322,1041.854,698.335,111.921
947.462,738.538,621.770,514.044,350.705,423.407,1439.487,446.807,429.545,986.697,689.846,103.305
993.759,748.838,597.261,476.995,354.773,442.038,1287.657,449.365,431.175,931.220,671.308,92.755
1077.006,780.263,602.090,497.734,348.443,430.495,1144.568,457.370,421.024,914.147,667.314,87.453
1128.286,875.168,617.069,470.099,366.386,401.997,965.725,462.688,416.467,859.461,656.335,82.923
1266.414,1050.319,592.846,479.732,365.134,411.822,868.967,453.794,434.873,819.554,674.345,93.054
1424.057,1247.044,621.668,489.148,382.585,419.015,792.078,454.433,408.768,816.976,705.577,110.489
1524.346,1357.167,603.762,475.003,362.432,437.917,786.591,461.469,436.599,764.120,720.941,121.961
1607.167,1439.698,594.251,478.218,366.486,418.520,745.078,442.991,417.840,688.300,719.855,132.847
1643.139,1440.806,617.169,484.195,377.384,410.337,739.177,468.826,418.599,611.543,721.117,134.805
1552.527,1340.070,623.215,473.152,355.730,408.716,757.846,459.403,428.482,558.840,695.798,124.576
1400.802,1200.693,618.134,478.775,359.122,435.286,739.687,460.304,424.651,492.843,661.030,107.066
1179.677,1065.552,605.418,474.461,373.509,429.786,720.359,467.464,438.949,466.996,622.217,84.827
916.153,943.382,614.075,487.718,371.020,424.254,748.558,452.599,431.145,438.954,582.786,63.974
750.762,766.319,626.203,471.771,376.295,416.113,755.861,447.193,428.352,451.176,549.005,47.395
716.023,626.449,592.225,479.715,363.946,412.008,744.250,460.471,430.389,437.765,526.324,40.104
651.884,558.235,587.075,475.718,370.057,429.063,746.568,452.215,413.807,438.982,512.360,35.952
645.555,560.652,599.395,473.246,352.071,417.990,756.015,454.753,420.765,420.656,510.110,37.843
681.079,533.309,593.127,451.449,391.403,441.950,777.053,481.544,425.250,433.780,520.994,37.783
655.654,520.124,599.962,472.572,371.957,429.786,761.838,470.128,432.084,432.303,514.641,36.497
694.853,541.255,609.812,473.253,352.969,413.972,789.192,458.882,423.337,438.568,519.609,41.544
669.221,517.704,611.148,453.070,365.486,413.849,784.114,463.546,416.801,439.546,513.449,39.980
694.249,546.232,640.981,470.853,358.239,422.284,777.912,452.348,427.584,441.826,523.251,41.165
685.397,549.817,615.969,482.251,363.872,437.241,782.505,449.782,432.907,458.580,525.832,39.365
700.833,521.742,606.111,492.321,343.472,433.379,760.634,462.317,421.530,480.897,522.324,38.981
702.173,509.500,611.286,490.587,368.423,414.992,810.803,472.089,418.657,507.965,530.648,41.550
702.057,570.884,603.973,501.908,356.347,427.847,790.321,457.763,426.864,608.264,544.623,40.711
661.669,568.273,633.818,467.841,360.349,417.103,799.545,463.986,415.877,790.974,557.944,47.466
746.839,568.126,635.246,473.575,384.912,421.545,816.194,467.273,417.045,1127.174,605.793,70.237
706.323,565.562,629.363,468.800,366.707,406.628,817.045,455.875,417.395,1239.906,607.361,79.533
712.365,562.320,599.806,469.235,350.761,421.181,1163.876,459.113,416.377,1222.300,637.733,93.262
745.397,548.307,590.455,469.348,366.713,414.985,1931.225,472.933,433.940,1110.198,708.350,144.513
760.144,564.998,591.361,477.382,422.338,418.088,2423.972,469.734,422.151,1108.602,765.877,186.162
787.020,562.026,601.528,471.420,591.753,423.214,2557.679,463.935,440.377,1055.761,795.471,194.587
824.703,586.466,621.223,455.882,686.594,406.844,2375.894,452.362,426.120,966.034,780.212,176.967
800.538,618.588,629.858,465.406,700.483,417.538,2360.556,453.346,439.169,942.937,782.842,174.160
811.680,617.186,621.286,473.102,583.548,408.146,2251.167,445.101,419.383,900.810,753.141,165.459
866.227,653.363,602.887,478.433,512.037,431.510,2121.093,462.790,439.464,884.979,745.278,153.399
814.431,687.624,596.171,454.345,453.125,418.671,2040.525,458.667,428.145,857.121,720.882,147.443
