0001-0034-0030,0045-0032,0079-0024,0074-0012,0123-0006,0118-0058,0115-0004,0106-0004,0110-0014,0094-0021,0085-0008,0064-0017,0025-0043,0020-0051,0013-0037,0010-0021,0102-0042,0110-0045,0104-0061,0092-0074,0096-0089,0122-0035,0090-0066,0090-0121,0080-0105,0070-0109,0079-0082,0071-0077,0061-0088,0054-0096,0044-0077,0062-0075,0054-0072,0043-0088,0026-0066,0046-0122,0038-0111,0026-0095,0023-0103,0019-0088,0006-0069,0010-0081,0010-0098,0026-0111,0017-0113,0005-0119,0003-0107,0009-0122,Average,Err
493.828,540.487,569.934,295.867,452.021,1933.492,458.855,431.321,322.179,695.939,408.600,770.606,593.742,370.200,548.625,548.508,678.079,391.360,416.025,388.608,489.717,374.531,434.818,366.005,437.767,398.775,441.486,613.319,397.319,463.317,361.964,316.814,554.966,380.028,748.087,437.065,460.759,363.971,371.580,388.823,443.308,468.221,564.094,396.941,479.425,559.300,418.486,521.533,499.181,33.924
556.448,552.508,621.091,304.886,435.000,1958.449,393.109,411.189,361.232,817.791,368.762,695.683,641.292,373.923,500.844,559.778,716.266,371.680,489.050,460.635,543.558,381.852,441.205,391.950,440.500,450.163,501.361,689.928,393.435,413.300,368.161,350.329,580.448,409.425,739.538,481.976,428.966,358.594,455.841,450.833,457.044,457.654,567.122,466.824,438.830,528.943,484.730,497.311,515.822,34.391
556.966,559.043,576.207,294.029,470.032,1911.432,409.491,461.472,365.554,744.270,402.312,602.662,669.820,354.692,551.562,556.508,717.836,440.160,466.900,446.351,478.708,415.358,523.295,397.380,500.967,439.025,463.806,652.261,417.841,400.150,344.518,320.157,553.448,402.774,694.431,445.146,480.724,406.478,432.725,374.500,419.692,478.644,560.298,464.147,460.198,543.543,532.486,522.089,514.210,32.783
590.966,554.594,592.331,316.933,467.213,1814.051,474.091,428.132,335.232,732.104,416.188,565.000,706.719,394.431,489.984,465.222,678.469,386.040,443.075,433.108,498.525,358.704,462.727,387.710,462.133,438.488,551.083,692.217,494.696,436.000,413.286,287.100,529.983,439.236,707.688,443.398,458.983,387.493,487.841,455.094,397.846,476.721,620.392,501.103,416.509,602.271,495.541,643.222,517.289,31.175
539.707,515.973,613.669,293.029,435.926,1868.576,455.018,439.491,402.286,747.435,368.238,556.704,800.281,358.123,542.469,505.381,760.130,372.980,433.125,388.689,502.517,365.272,612.955,428.765,417.000,380.312,457.347,697.507,430.623,421.817,383.375,308.300,591.052,370.387,693.994,431.447,484.828,413.420,451.362,434.062,458.077,464.087,533.166,435.559,460.915,531.171,477.946,604.911,513.321,32.937
570.672,534.519,597.727,293.162,452.106,1889.881,374.436,494.245,348.554,729.148,367.738,558.239,875.809,395.908,558.594,569.778,681.627,384.680,424.050,406.419,524.692,382.148,601.614,361.300,455.167,384.625,460.347,690.826,430.493,403.000,395.589,343.471,597.466,423.075,644.744,433.821,450.897,344.594,470.855,460.656,469.396,453.731,595.856,412.941,448.613,511.986,533.541,644.267,517.438,33.415
573.810,531.941,584.256,277.981,482.787,1766.992,385.018,438.151,351.625,713.548,394.613,511.472,810.854,339.323,534.828,520.873,706.486,376.240,445.550,428.946,451.408,355.605,842.955,367.825,452.000,381.462,512.306,721.391,402.087,450.183,424.304,305.529,527.690,408.264,648.269,431.098,522.948,347.638,430.101,443.323,480.923,455.510,532.867,428.118,483.755,609.900,481.378,671.422,515.532,31.873
526.293,553.797,642.248,284.171,421.149,1873.686,397.745,395.981,373.000,730.087,410.712,546.430,791.933,363.662,561.125,558.524,735.452,418.920,384.750,434.257,513.608,439.519,948.750,381.365,415.283,416.262,483.292,737.623,433.217,460.083,485.875,331.843,590.121,436.491,619.513,435.309,487.966,379.362,420.319,438.833,437.110,418.837,540.238,464.338,466.009,629.914,461.351,819.689,531.168,34.381
517.431,515.578,590.405,267.362,470.053,1906.729,420.855,473.340,376.375,707.209,401.087,595.676,709.629,343.185,533.016,517.683,676.458,376.480,391.875,387.216,500.433,391.864,796.614,389.950,423.817,380.650,485.014,685.667,460.928,458.683,411.554,347.100,544.448,415.000,616.612,403.008,430.000,417.638,392.797,418.104,412.264,502.644,573.497,443.500,480.358,620.257,484.459,757.600,517.127,33.684
531.983,507.925,584.231,296.733,479.479,1922.949,361.309,405.283,349.393,726.061,419.375,604.317,674.775,367.492,550.719,581.317,661.384,390.000,402.375,474.527,451.100,387.333,804.432,378.650,400.533,417.688,436.292,671.826,381.116,465.000,446.589,319.543,536.724,432.349,624.525,417.911,458.776,429.812,411.435,416.042,431.209,436.875,535.392,445.779,498.915,681.571,450.054,807.556,518.055,34.234
534.414,536.914,589.959,301.314,493.649,1940.271,426.036,386.623,389.464,715.287,400.625,573.070,697.899,397.277,570.781,601.397,601.362,395.060,421.375,397.527,466.242,362.691,789.432,398.030,417.950,455.500,443.833,681.304,432.101,389.317,455.107,327.200,567.138,461.283,645.169,418.886,438.724,376.652,426.333,433.219,432.099,464.462,559.409,460.074,473.877,771.186,520.297,804.467,525.881,34.460
508.241,528.118,550.099,277.571,469.234,1883.169,378.036,381.623,363.696,675.687,370.688,554.873,561.101,378.738,528.438,575.587,590.305,423.740,385.725,469.311,520.900,377.210,621.386,405.130,450.833,368.613,435.792,598.101,388.217,434.617,467.857,281.400,574.362,389.038,631.900,448.984,428.466,343.783,447.696,459.948,424.011,499.183,573.519,434.265,461.566,696.557,435.324,870.556,506.733,33.091
574.224,559.497,595.025,292.971,437.394,1854.000,376.255,400.358,358.250,729.278,398.062,521.127,569.798,426.092,574.984,611.206,535.887,465.140,443.225,444.838,448.400,361.086,679.341,389.900,440.533,422.462,428.194,617.638,442.493,398.400,691.589,278.300,532.121,417.151,589.425,429.780,466.345,339.304,350.420,466.177,432.308,463.385,527.298,412.779,463.358,719.957,448.622,869.889,514.464,32.960
568.466,541.909,589.455,285.238,493.415,2005.237,391.618,368.849,340.339,774.165,377.675,525.542,559.944,339.446,541.672,531.349,542.966,439.700,350.800,453.189,424.550,362.951,672.386,389.600,461.617,449.962,414.014,609.522,498.754,426.183,994.143,314.214,615.155,400.425,634.856,427.187,417.621,384.420,391.797,466.083,421.659,471.154,542.376,426.794,444.406,708.629,438.189,864.689,522.798,37.033
590.638,544.214,639.000,282.810,480.426,1819.347,357.164,416.057,319.250,724.661,388.262,572.232,613.809,330.692,624.234,468.762,520.345,394.160,376.900,417.986,476.225,406.741,567.341,413.800,441.100,460.887,387.639,548.072,438.391,438.050,1012.286,322.257,614.862,419.896,539.237,442.585,478.845,366.464,422.478,464.948,468.835,456.856,608.740,462.471,468.142,776.714,587.378,911.267,526.739,34.019
500.190,551.059,642.488,296.352,452.181,1816.212,332.109,429.491,385.821,691.226,395.925,560.761,554.101,383.923,556.781,546.937,501.040,425.320,386.325,449.784,471.792,368.914,541.432,398.950,438.483,435.875,387.417,564.986,444.971,395.850,953.125,324.186,589.914,402.066,583.306,449.919,488.466,383.797,465.986,541.104,492.923,503.087,607.149,522.221,448.906,799.557,474.189,897.956,525.720,33.067
602.741,549.524,772.579,286.438,428.670,1782.153,353.455,375.943,390.625,664.852,401.812,561.908,482.607,396.908,612.234,541.524,469.565,411.420,361.800,422.838,489.767,373.074,499.091,403.605,402.383,425.925,424.042,526.043,426.812,486.667,992.232,303.543,624.259,409.377,626.487,443.333,474.138,369.609,393.420,451.292,462.440,490.635,570.768,399.368,479.132,691.486,512.838,907.644,519.354,33.204
520.414,505.947,852.198,295.781,455.511,1886.720,373.927,333.547,377.179,752.539,357.738,514.303,516.629,358.554,613.328,597.556,505.791,352.880,419.525,391.324,529.300,373.506,476.045,438.655,422.933,416.050,399.583,546.159,448.116,437.017,827.036,326.371,631.017,386.811,589.625,432.008,441.224,440.493,436.000,480.552,450.505,461.250,556.818,476.456,435.264,725.386,488.784,786.689,517.522,34.177
629.052,569.684,1009.512,301.048,447.340,1946.339,353.255,363.377,328.232,707.374,426.587,583.254,494.079,341.354,577.359,547.143,523.977,447.800,453.050,411.068,500.442,374.173,454.591,403.170,432.217,419.613,362.347,527.449,402.710,423.967,835.536,343.286,605.793,423.736,603.062,428.854,517.741,391.101,403.739,505.167,442.681,466.231,535.884,458.868,476.594,725.671,479.946,968.467,528.623,36.629
524.690,536.952,1008.017,327.133,419.979,1825.271,354.745,377.094,351.107,719.426,386.900,521.324,460.798,357.523,569.219,543.540,468.915,376.320,444.575,394.649,459.550,372.852,453.227,404.900,464.450,387.300,414.806,504.783,425.884,445.300,801.536,321.700,627.655,421.264,578.156,418.634,420.810,410.290,408.942,439.083,449.516,504.933,584.608,446.853,480.160,760.743,486.351,831.178,514.451,33.948
495.569,532.160,1121.479,348.695,450.617,1911.093,333.091,365.887,381.661,695.157,398.975,632.979,421.101,367.985,514.328,529.222,477.678,398.000,449.425,464.608,497.725,406.160,391.818,389.665,429.367,419.950,413.292,514.464,431.696,386.567,717.304,330.329,577.759,403.755,553.862,403.350,491.276,382.333,463.768,437.719,445.451,441.010,524.707,415.397,442.462,744.414,499.757,877.467,515.053,35.903
516.793,521.775,1152.992,363.590,444.234,1838.161,351.436,410.245,373.821,692.843,391.050,623.415,504.753,366.369,602.531,507.841,452.960,411.120,411.475,437.757,494.775,384.272,495.750,405.590,398.983,395.837,403.014,481.536,444.217,409.817,707.036,329.157,569.379,427.726,615.300,430.984,524.172,333.391,478.246,447.615,441.978,456.327,523.779,445.324,518.887,702.571,440.703,869.289,519.809,34.658
560.017,530.615,1157.826,363.019,509.989,1928.500,303.073,349.434,346.750,747.348,403.350,677.655,525.820,346.923,514.859,555.968,446.684,484.160,381.575,386.608,486.350,356.049,436.932,416.835,445.733,425.363,420.278,516.841,430.768,391.067,597.500,299.800,576.552,398.189,548.938,453.000,488.069,379.101,402.884,509.656,440.582,435.587,580.370,457.941,468.321,652.686,409.243,879.800,517.179,36.551
537.414,532.273,1060.992,355.324,420.255,1944.619,332.727,423.642,363.643,710.217,400.163,677.190,496.461,358.877,528.281,509.127,451.051,380.920,392.400,434.135,456.308,387.765,464.795,386.375,420.817,454.087,447.458,477.551,400.319,407.900,611.339,327.643,596.569,395.877,569.219,423.098,505.690,348.275,384.464,453.302,459.703,426.885,567.359,478.529,515.142,685.214,475.297,863.822,514.594,35.856
551.448,507.652,1026.967,330.600,472.021,1881.203,341.982,391.792,388.107,679.165,395.163,663.711,493.966,398.892,607.172,539.905,470.045,419.620,365.425,402.797,490.000,379.309,481.659,391.135,486.333,467.887,363.278,526.058,420.478,404.200,467.732,328.257,570.534,398.858,587.112,400.260,455.741,376.696,389.304,436.531,472.648,494.058,563.337,452.132,443.783,629.143,452.108,913.933,511.878,34.538
580.379,524.257,974.471,348.467,431.202,1851.280,311.600,410.868,366.696,726.078,394.225,609.289,477.045,428.292,525.953,526.698,480.898,375.560,407.625,429.595,465.925,392.852,465.886,414.240,517.417,472.488,370.736,523.043,418.783,400.800,413.089,373.229,547.431,407.208,564.156,435.220,402.603,394.768,422.174,463.198,434.538,444.933,561.050,450.956,487.151,638.214,508.054,828.244,508.310,33.082
535.690,531.294,945.702,304.581,440.404,1828.407,377.473,367.057,378.107,666.400,382.363,603.246,472.056,361.862,531.938,542.238,452.503,425.540,394.975,397.784,491.183,407.580,465.136,404.135,445.783,492.275,425.556,555.261,403.826,407.167,450.607,319.329,565.707,459.943,578.244,465.984,478.138,351.348,399.014,413.042,421.769,436.971,500.475,428.779,470.736,724.157,419.297,919.178,505.005,33.225
538.810,547.310,799.793,318.771,467.872,1905.195,309.582,372.132,346.000,693.191,410.413,621.972,479.191,345.338,558.062,519.190,446.610,457.100,440.975,431.595,477.942,385.012,448.341,405.870,438.867,504.350,435.611,576.232,421.043,365.983,456.643,302.071,531.172,459.208,579.506,471.699,412.431,410.768,445.246,436.333,446.319,509.971,566.072,426.721,486.368,659.243,502.297,899.222,509.784,33.652
502.672,537.128,822.298,325.057,493.936,1944.890,307.909,457.736,348.268,726.443,436.000,585.063,475.315,375.985,560.578,539.032,448.040,419.720,400.175,434.500,561.233,419.099,462.705,395.555,456.000,468.075,408.375,543.435,393.928,460.217,401.839,340.943,582.138,426.113,562.931,455.537,466.466,370.739,382.043,433.781,422.560,442.240,558.967,451.721,467.066,780.414,466.378,767.778,510.188,34.189
619.466,555.508,648.207,267.276,429.702,1905.432,339.673,336.491,378.696,742.939,389.413,542.676,466.753,386.338,590.797,572.032,457.040,329.880,404.025,449.432,457.742,414.383,438.273,395.360,464.917,485.938,420.583,594.391,452.449,449.983,375.107,322.143,609.259,388.604,562.575,443.870,541.655,357.768,443.899,436.562,430.846,461.519,545.591,421.809,441.755,678.957,582.027,772.133,504.206,33.377
575.931,546.583,712.165,280.257,433.415,1863.636,335.636,359.340,361.089,706.878,408.387,583.655,469.146,364.154,597.969,575.952,444.090,469.660,422.425,413.176,446.325,510.864,452.386,386.960,499.833,522.913,392.028,648.536,476.899,389.933,385.339,309.271,552.707,411.594,569.650,478.106,458.517,388.101,428.957,389.135,449.571,452.327,556.536,491.456,500.557,664.857,467.378,707.667,506.499,32.148
619.948,523.209,644.281,313.571,473.574,1834.797,324.091,356.094,328.071,723.122,416.163,579.887,453.955,336.692,580.188,542.063,445.701,473.160,428.900,431.297,510.317,595.741,411.500,492.565,525.350,480.100,446.931,661.464,376.014,392.117,411.482,315.171,554.052,398.868,550.800,481.260,468.948,375.797,434.638,432.167,444.835,447.654,583.923,460.794,488.755,659.500,533.838,710.511,509.872,31.498
541.948,502.139,607.884,297.105,472.968,1811.331,309.455,405.057,402.911,720.183,355.688,563.261,469.337,327.185,516.812,530.984,461.650,437.700,417.975,453.554,506.100,653.333,490.114,568.560,446.167,446.738,472.514,713.754,439.797,425.217,393.250,318.900,551.000,433.009,579.962,468.919,457.879,376.159,401.000,451.781,464.769,452.587,497.635,437.691,463.906,576.071,478.027,663.067,504.855,30.670
574.466,568.187,647.860,269.476,474.298,1898.475,345.636,348.981,341.321,722.026,373.800,584.063,498.258,338.492,568.594,567.429,455.989,453.740,468.175,421.257,440.533,641.938,395.318,630.465,460.500,441.625,477.694,793.478,442.333,419.267,378.232,342.471,547.414,377.094,611.237,450.407,451.810,393.261,459.246,419.719,457.077,417.471,557.890,428.559,470.783,685.500,533.892,631.644,514.112,33.205
500.190,530.374,585.893,297.619,458.500,1850.017,323.582,375.358,368.911,710.348,373.812,566.190,484.180,367.662,564.656,572.619,470.542,509.100,471.500,460.608,522.800,707.198,472.023,706.240,496.017,484.975,490.153,849.188,380.884,435.917,372.946,371.729,572.793,419.896,535.075,449.512,429.328,402.290,385.159,426.333,407.516,438.702,529.326,469.059,464.151,549.500,465.459,720.956,516.600,32.246
506.931,524.267,625.818,300.057,524.840,1982.653,396.855,424.132,433.536,784.270,376.650,596.423,503.787,380.862,595.828,521.984,449.966,838.280,406.500,485.000,465.933,904.272,459.341,771.165,568.183,450.587,485.653,971.754,467.014,440.500,393.196,363.243,563.190,430.755,598.619,537.821,482.155,396.638,426.246,441.865,427.275,448.337,591.376,460.559,481.028,619.129,569.730,617.022,551.900,36.067
548.862,526.337,683.876,273.057,673.043,1899.263,765.709,710.434,429.429,767.939,421.938,611.415,493.910,423.369,582.828,554.524,509.379,1156.600,421.000,446.905,532.858,889.481,432.068,912.370,680.367,502.425,477.167,1254.043,530.072,424.400,372.821,356.914,492.034,437.981,573.300,1268.187,476.000,377.101,395.333,551.510,459.725,511.481,550.541,470.000,466.283,636.214,614.108,571.711,606.590,40.831
939.569,534.749,688.562,484.971,1576.894,1823.915,906.691,1108.906,1105.571,971.130,469.863,661.486,497.281,380.662,654.359,603.556,605.085,1142.480,463.400,980.527,603.158,1036.136,437.000,1022.930,950.100,450.825,485.708,1615.507,479.565,406.817,382.375,433.743,786.690,399.915,600.056,1340.943,510.931,386.130,417.362,493.323,485.451,530.519,614.138,467.662,498.047,1771.543,525.162,668.867,737.505,54.465
2099.741,935.016,1365.165,818.562,2066.000,2081.271,1184.236,1315.491,1309.911,1400.270,927.938,1796.535,610.674,762.523,1388.188,782.635,1751.475,1561.580,785.975,1474.770,1425.383,1260.173,443.636,1271.915,1262.500,580.788,675.583,1778.043,493.101,509.133,413.304,841.671,1894.638,463.104,754.438,1495.870,672.845,422.623,423.507,557.667,544.747,602.481,824.420,512.265,514.142,1969.271,790.919,562.178,1049.548,75.164
2320.103,1276.829,1613.570,829.724,2015.351,1948.797,1177.618,1257.321,1426.732,1947.774,1170.912,2142.986,1891.292,1592.923,2272.547,2412.365,1901.678,1469.620,1667.750,1504.027,1726.000,1247.580,458.955,1368.585,1519.533,1032.062,1088.153,1665.420,583.000,754.483,418.286,1085.457,2501.690,494.585,2017.481,1523.813,1544.034,465.870,500.188,657.271,1056.637,673.837,2379.978,603.529,675.708,2154.400,1957.595,580.556,1386.971,87.808
2281.000,2357.781,1637.273,783.829,1991.936,1990.932,1179.564,1227.434,1397.321,2021.826,1147.838,2120.042,2066.303,1532.938,2536.984,2333.571,2007.525,1507.140,1774.800,1415.473,1887.842,1299.469,870.636,1455.930,1637.183,1475.150,1314.736,1747.667,1594.391,1336.417,383.571,1059.543,2337.414,672.623,2153.781,1486.886,1952.586,499.362,1145.391,1486.010,1660.637,778.702,2402.193,766.985,759.377,2227.000,1979.378,779.889,1551.297,79.830
2339.862,2434.353,1672.099,807.162,2026.840,1966.898,1162.436,1341.906,1543.286,2013.522,1166.638,2080.049,2134.528,1659.969,2442.688,2252.984,1881.938,1425.700,1684.300,1522.892,1955.433,1316.630,1402.932,1527.645,1705.717,1602.112,1368.903,1748.710,1702.449,1580.200,460.964,978.986,2535.431,1630.453,2290.556,1476.341,1993.345,581.362,1614.406,1820.302,1782.000,986.635,2340.398,799.853,956.528,2394.929,2231.514,1463.822,1662.679,72.488
2518.897,2369.599,1638.777,809.629,1983.947,2030.839,1081.964,1390.849,1494.054,1895.809,1214.650,2036.430,2155.629,1613.246,2411.672,2287.968,1878.045,1571.700,1756.750,1443.108,1983.942,1296.000,1607.636,1555.150,1750.283,1638.450,1394.389,1921.696,1833.377,1610.900,1029.768,982.529,2432.793,1744.406,2292.225,1482.195,1949.138,1063.145,1724.667,1968.771,1748.593,1707.462,2314.354,941.338,1299.274,2323.229,2472.243,1639.422,1735.228,62.956
2332.207,2229.128,1671.959,827.381,1833.872,1957.678,1177.200,1336.038,1437.661,1917.078,1268.037,1814.317,2224.573,1614.031,2398.875,2239.111,1741.655,1634.900,1752.725,1535.338,1944.375,1188.012,1474.727,1528.755,1656.800,1551.787,1411.111,1869.145,1727.826,1664.567,1339.214,938.457,2388.776,1708.123,2257.438,1505.000,2021.586,1409.797,1887.768,2015.573,1811.802,1803.635,2238.713,1030.824,1636.670,2401.129,2324.081,1678.333,1736.621,56.378
2258.638,2168.626,1756.917,894.133,1859.330,2077.356,1002.909,1286.509,1463.411,1922.374,1034.450,1828.183,2152.382,1575.354,2586.328,2416.492,1795.955,1491.040,1780.250,1488.824,1974.167,1240.444,1440.773,1550.705,1770.833,1600.000,1237.486,1876.681,1621.725,1577.350,1346.625,1061.471,2460.466,1765.736,2269.944,1529.634,2121.448,1412.377,1679.188,1924.865,1931.374,1901.904,2173.873,1357.809,2033.943,2427.486,2278.811,1938.644,1757.192,58.727
2498.310,2117.941,1975.157,869.743,1783.351,2020.195,1020.491,1391.075,1498.554,1713.600,960.562,1675.979,2213.674,1593.231,2507.141,2265.063,1623.028,1503.580,1589.325,1569.122,1952.425,1230.815,1591.205,1510.200,1789.683,1606.638,1443.694,1733.145,1646.029,1645.400,1372.482,1020.357,2296.448,1729.509,2262.287,1410.683,2085.000,1430.348,1713.623,2005.844,1813.549,1944.683,2050.514,1822.353,2051.821,2517.600,2475.432,2078.911,1762.913,58.076
2425.069,2176.588,2079.512,818.610,1893.745,1988.864,926.164,1346.415,1399.893,1867.574,956.125,1846.592,2196.955,1710.138,2493.188,2239.048,1646.384,1539.060,1674.750,1544.203,2065.308,1138.852,1502.023,1509.345,1813.850,1597.912,1447.222,1884.826,1767.406,1626.817,1381.054,1049.371,2267.552,1715.660,2223.031,1451.732,2122.000,1424.435,1858.768,1990.021,1885.385,1897.548,2015.265,1917.691,2088.255,2636.371,2453.081,2136.978,1784.097,60.018
2364.759,1957.337,2215.851,819.448,1761.351,1993.729,928.836,1292.868,1260.411,1622.557,957.087,1673.577,2200.360,1666.846,2523.297,2289.619,1514.181,1557.100,1620.600,1680.689,2008.783,1203.963,1506.045,1463.615,1644.000,1571.588,1460.264,1909.478,1705.754,1752.717,1282.518,984.386,2277.759,1650.802,2238.144,1367.837,2071.655,1400.304,1849.348,2142.292,1923.407,2000.125,1819.663,1886.279,2108.613,2823.171,2226.730,2333.111,1760.684,62.627
2169.672,1854.059,2160.587,876.229,1671.298,2021.186,984.164,1156.132,1274.125,1637.922,1002.525,1498.690,2092.719,1616.231,2508.000,2269.302,1512.966,1552.020,1444.975,1631.689,1956.908,1148.296,1462.773,1490.975,1744.883,1566.750,1390.569,1787.652,1741.725,1755.550,1161.196,986.657,2021.086,1674.292,2194.750,1398.455,1970.655,1425.072,1759.609,2150.438,1831.154,1877.942,1746.320,1985.147,2076.443,2582.214,2429.838,2250.356,1718.796,59.247
2120.138,1726.139,2101.884,747.381,1669.691,1935.636,1062.400,1237.170,1093.571,1611.035,916.913,1506.085,2097.730,1408.185,2450.391,2368.778,1383.785,1418.360,1438.200,1525.608,1837.858,1073.235,1335.705,1372.590,1658.817,1477.550,1246.667,1789.072,1743.783,1597.383,1208.679,1002.357,2062.948,1695.594,2139.800,1361.089,1943.724,1456.478,1644.145,2080.052,1982.615,1975.423,1775.022,1845.338,2069.594,2814.143,2364.459,2151.422,1677.596,62.592
2250.207,1799.519,2102.678,875.714,1660.979,1990.424,1048.618,1240.151,1303.714,1721.600,910.188,1565.127,2047.472,1462.185,2589.859,2270.524,1494.548,1433.960,1493.875,1606.622,1827.558,1095.309,1550.682,1422.230,1746.550,1526.900,1425.806,1749.275,1641.681,1707.867,1208.179,978.700,1980.414,1666.443,2115.950,1425.033,1888.414,1468.681,1669.580,2053.240,1817.626,1934.923,1783.829,1835.118,2118.849,2713.129,2260.432,2214.511,1701.976,58.589
2165.103,1847.358,2153.165,771.771,1760.766,2152.525,1076.327,1186.038,1225.768,1711.583,964.638,1486.662,2155.506,1448.492,2504.000,2236.952,1398.446,1528.340,1513.150,1707.541,1934.883,1232.914,1640.023,1425.995,1691.483,1562.612,1386.403,1732.232,1672.899,1754.733,1203.054,998.129,2030.379,1709.849,2166.681,1406.642,2047.466,1444.304,1770.870,2108.990,1797.604,1985.240,1830.006,1904.750,2069.377,2640.214,2368.216,2123.578,1721.535,59.284
2164.103,1812.754,1924.074,735.952,1713.202,1973.593,1018.218,1152.453,1318.000,1611.957,905.475,1456.070,2138.876,1400.323,2594.141,2198.635,1402.147,1369.200,1506.450,1652.378,1929.367,1123.667,1607.477,1380.410,1520.217,1674.800,1458.764,1710.072,1714.826,1697.167,1195.125,984.500,1949.328,1772.708,2233.844,1414.618,2033.914,1609.246,1815.754,2238.615,1859.659,2113.462,1919.552,2049.059,2150.377,2864.214,2477.568,2348.978,1726.985,64.505
2129.483,1683.096,1910.504,772.686,1702.883,1959.797,1012.018,1030.019,1305.821,1625.461,850.612,1384.873,2103.978,1430.600,2583.359,2339.143,1271.616,1427.920,1478.950,1471.392,1870.858,1049.321,1477.477,1318.020,1517.600,1412.638,1254.542,1715.522,1754.391,1694.383,1062.464,905.714,1908.741,1882.642,2061.081,1410.732,1985.276,1422.391,1595.913,2131.292,1900.692,2060.423,1948.398,1858.000,2050.208,2676.029,2334.297,2092.222,1663.031,63.586
2222.103,1639.701,1822.116,689.895,1609.106,1874.322,934.782,1058.528,1158.982,1593.191,879.712,1471.690,2054.191,1378.123,2564.391,2109.603,1269.051,1341.640,1398.025,1640.851,1778.983,1114.790,1544.591,1343.700,1542.567,1463.775,1228.431,1768.362,1813.667,1602.233,1005.696,968.629,1771.466,1761.849,2104.475,1406.244,1782.914,1518.377,1653.565,2142.083,1768.780,1848.981,2035.459,2103.603,2054.745,2605.386,2083.378,2167.267,1639.458,61.483
2075.052,1550.973,1779.876,675.771,1599.074,2049.458,993.745,1125.566,1204.250,1548.417,797.950,1358.951,1987.292,1357.738,2472.234,2088.873,1242.113,1281.100,1480.750,1476.365,1789.967,1017.062,1377.205,1238.180,1382.300,1456.812,1342.403,1595.681,1635.580,1675.350,983.464,842.157,1652.517,1735.085,2023.981,1344.187,1842.172,1398.797,1559.000,2042.573,1741.802,2005.106,2182.066,2015.647,2055.896,2720.614,2019.432,2120.089,1602.931,62.701
2126.466,1626.037,1726.959,739.543,1609.457,1946.907,935.473,1085.472,1039.536,1498.522,834.750,1314.894,2046.539,1406.615,2567.859,2094.175,1256.243,1389.900,1345.250,1510.014,1640.192,1093.296,1466.682,1275.210,1356.033,1407.525,1271.097,1608.203,1636.884,1555.783,909.429,822.000,1854.466,1704.726,2039.150,1398.089,1800.259,1360.043,1584.609,2119.812,1786.934,1902.096,2243.856,1877.809,2039.311,2580.286,2022.216,2162.533,1596.232,62.918
2070.431,1547.513,1652.818,751.686,1532.777,1932.966,913.745,1123.792,1136.161,1501.974,872.425,1272.979,2008.551,1262.077,2433.484,2076.810,1213.169,1282.520,1423.975,1534.176,1615.533,984.975,1428.682,1238.310,1378.017,1483.562,1304.236,1517.507,1677.246,1590.600,874.286,890.929,1629.966,1682.094,1998.838,1374.130,1804.052,1414.493,1452.101,2238.052,1722.615,1925.837,2265.773,1945.515,1920.764,2587.771,1881.676,2149.556,1573.357,61.355
2106.603,1623.968,1586.694,716.419,1531.043,1832.517,894.764,1147.358,1032.232,1551.104,829.688,1339.986,1918.438,1281.369,2428.594,2086.937,1202.243,1197.320,1428.975,1497.149,1716.925,976.432,1500.864,1215.710,1289.883,1379.725,1257.833,1481.188,1712.420,1574.700,865.232,890.557,1836.362,1701.594,1920.763,1347.431,1867.569,1501.217,1447.406,2006.865,1712.901,1884.519,2263.011,1691.279,2002.774,2546.514,2122.270,1985.556,1561.102,61.151
1953.828,1557.947,1480.355,662.619,1629.319,1877.890,895.164,1150.208,1218.143,1476.748,883.538,1240.486,1950.258,1335.338,2260.000,2029.016,1234.085,1236.400,1442.625,1476.432,1787.050,970.765,1428.795,1267.815,1397.550,1357.812,1315.694,1621.493,1563.188,1419.650,941.750,893.157,1783.466,1559.434,1911.450,1390.154,1800.828,1460.290,1517.725,2074.406,1550.934,1914.452,2231.403,1756.603,2071.066,2588.586,1794.838,1910.044,1547.308,57.547
2147.862,1516.144,1561.008,701.667,1573.117,1860.873,863.691,1084.849,1239.911,1460.574,822.413,1336.380,1957.528,1267.062,2317.516,1986.937,1255.802,1129.080,1187.400,1525.392,1652.292,1028.481,1208.318,1217.770,1304.917,1348.175,1223.750,1559.377,1695.783,1682.567,791.161,809.371,1808.379,1696.104,1933.781,1403.285,1744.810,1489.565,1495.580,1963.406,1581.462,1841.413,2107.337,1793.221,1979.000,2521.443,1880.676,1753.822,1527.301,59.022
2161.017,1419.813,1538.893,704.114,1577.330,1901.169,885.036,1134.906,1255.839,1524.826,819.487,1248.155,1883.831,1187.862,2386.578,1794.429,1131.898,1096.840,1199.000,1387.311,1523.133,891.901,1318.364,1201.055,1217.883,1307.838,1132.819,1531.203,1567.536,1569.050,845.143,779.271,1730.586,1645.660,1861.031,1351.301,1738.793,1381.377,1403.014,1869.365,1594.418,1815.875,2019.503,1788.368,1826.925,2567.700,1725.730,1829.689,1484.851,58.430
