0059-0047,0036-0041,0036-0055,0020-0009,0038-0115,0052-0095,0075-0096,0103-0061,0102-0035,0089-0037,0063-0028,0035-0012,0075-0069,0034-0017,Average,Err
2009.291,1868.790,1540.492,3952.971,1408.868,2018.387,2400.974,1770.732,1966.894,2190.675,3083.115,2290.574,2180.654,2398.171,2220.042,166.200
1991.700,1908.550,1497.455,3916.667,1361.683,2073.670,2397.583,1865.146,2016.576,2240.337,3069.791,2271.978,2147.360,2398.543,2225.503,163.957
2004.029,1874.372,1528.291,3963.838,1344.120,1936.425,2422.487,1830.878,1938.988,2274.892,3081.485,2284.066,2163.257,2477.229,2223.168,169.378
2044.888,1900.042,1537.656,3953.076,1375.180,2047.538,2400.833,1874.732,1968.471,2191.024,3173.748,2324.265,2199.588,2518.571,2250.687,168.404
2008.176,1940.120,1523.902,3915.505,1370.868,2038.208,2384.654,1803.317,1966.906,2213.470,3174.282,2292.978,2127.051,2477.486,2231.209,167.371
2069.011,1963.874,1533.131,3942.552,1344.120,1981.009,2421.904,1802.195,1951.859,2248.265,3256.291,2283.860,2194.029,2417.743,2243.560,171.275
2021.430,2030.026,1519.508,3918.095,1333.629,1995.651,2379.929,1761.110,1837.259,2219.614,3280.864,2289.059,2132.699,2479.429,2228.450,173.095
2060.899,2054.359,1560.516,3950.743,1411.234,2088.509,2412.506,1805.976,1918.882,2224.072,3363.197,2347.007,2125.978,2479.629,2271.679,172.254
1976.275,1999.191,1550.066,3891.629,1420.335,1992.113,2406.590,1799.110,1904.212,2070.277,3318.600,2216.559,2159.676,2494.657,2228.521,169.961
2062.022,2031.087,1499.402,3919.952,1453.305,2048.613,2418.718,1779.610,1949.812,2277.699,3409.376,2278.537,2116.044,2408.743,2260.923,172.581
2052.471,2061.104,1577.762,3941.533,1480.485,2047.887,2398.295,1772.976,1977.671,2293.723,3481.515,2316.713,2130.794,2505.629,2288.468,173.888
2059.222,2113.045,1518.053,3938.552,1499.880,2046.434,2376.667,1813.573,1948.941,2338.048,3467.027,2285.272,2133.551,2540.000,2291.305,173.607
2060.839,2134.340,1537.537,3917.419,1515.377,2029.660,2449.878,1818.671,1919.906,2209.289,3471.515,2362.603,2142.338,2514.371,2291.696,172.375
2023.414,2018.770,1523.471,3905.086,1505.359,2049.717,2381.250,1812.354,1953.706,2203.337,3463.670,2360.096,2199.338,2467.257,2276.202,171.883
2044.425,2070.579,1532.172,3943.267,1510.030,2145.821,2399.526,1712.573,1878.035,2217.133,3488.427,2318.162,2128.169,2330.114,2265.602,175.286
2043.170,2051.864,1540.689,3928.010,1501.539,2019.519,2455.391,1815.012,1966.200,2199.904,3444.436,2297.007,2143.022,2426.086,2273.703,171.906
1978.130,2023.880,1511.639,3932.962,1525.623,1895.623,2304.904,1765.110,1899.529,2144.434,3387.191,2214.243,2110.471,2422.600,2222.596,172.884
2051.859,2051.178,1469.533,3951.000,1552.311,2019.198,2381.660,1754.890,1914.600,2145.169,3420.103,2270.478,2074.897,2567.571,2258.889,175.070
2095.899,2089.256,1570.943,3901.771,1599.976,2002.302,2427.404,1712.524,1946.376,2155.024,3458.648,2230.279,2146.559,2544.029,2277.214,170.421
2035.163,2023.136,1540.287,3921.695,1544.868,2001.189,2402.237,1758.402,1889.682,2071.277,3382.703,2275.287,2117.074,2467.257,2245.018,170.978
2010.335,2022.854,1528.820,3975.743,1535.425,2030.717,2457.583,1731.268,1923.506,2229.325,3375.703,2282.441,2149.596,2545.514,2271.345,174.153
2008.919,2081.466,1552.012,3948.886,1556.503,2149.047,2416.686,1801.549,1891.212,2136.795,3333.173,2303.199,2132.750,2515.657,2273.418,168.641
1999.504,2061.061,1550.107,3933.610,1543.090,2048.840,2466.468,1752.683,1979.341,2219.867,3237.336,2244.882,2176.779,2477.457,2263.645,165.380
2000.302,2024.816,1487.873,3934.181,1545.916,2090.245,2432.442,1770.207,1893.353,2250.759,3211.818,2269.463,2124.125,2521.086,2254.042,166.857
2012.161,2032.618,1517.652,3912.619,1505.521,2006.547,2379.859,1710.110,1861.259,2147.482,3100.236,2281.221,2164.471,2384.400,2215.440,163.203
1976.617,2001.861,1534.422,3931.400,1438.796,1957.132,2353.026,1732.488,1891.306,2166.542,2970.936,2304.728,2125.662,2384.629,2197.825,162.122
1972.619,2016.725,1494.578,3926.952,1422.395,2032.443,2456.051,1701.232,1815.435,2043.229,2975.518,2206.743,2087.610,2467.914,2187.103,165.498
1970.337,1996.832,1502.016,3907.981,1420.251,2070.094,2358.321,1735.634,1928.188,2160.277,2975.482,2214.368,2078.051,2399.029,2194.062,161.230
1987.326,2063.544,1460.668,3939.381,1433.665,2089.830,2394.756,1708.329,1828.094,2121.217,2935.524,2291.338,2087.279,2409.257,2196.444,163.900
1967.383,2040.841,1512.291,3920.086,1395.419,2072.321,2353.526,1740.317,1939.624,2164.627,2978.942,2200.551,2114.206,2389.000,2199.224,161.758
1964.883,2070.812,1530.861,3940.095,1377.539,2035.000,2377.122,1654.805,1902.776,2196.783,2915.524,2248.875,2107.301,2327.629,2189.286,162.975
1957.044,2046.612,1494.549,3891.476,1364.539,1996.415,2433.519,1735.037,1917.824,2183.410,2941.036,2236.243,2148.750,2419.086,2197.538,161.819
1956.256,2088.741,1489.086,3925.762,1367.701,2045.585,2376.782,1689.927,1854.847,2120.952,2873.894,2238.846,2115.301,2452.029,2185.408,163.073
1977.954,2028.456,1507.242,3917.057,1341.928,2077.321,2427.603,1700.988,1932.459,2094.277,2985.576,2278.860,2075.522,2415.457,2197.193,164.859
1958.848,2075.243,1516.193,3912.229,1348.545,2087.302,2378.372,1760.037,1891.894,2190.301,2976.700,2267.993,2128.176,2470.829,2211.619,163.127
1968.641,1986.094,1506.307,3884.467,1288.473,1971.443,2321.853,1689.695,1966.388,2101.410,2918.936,2160.140,1993.081,2430.543,2156.248,163.324
1971.436,2042.460,1504.258,3942.686,1296.623,1940.943,2390.135,1693.561,1873.047,2123.602,3021.712,2231.588,2071.750,2311.943,2172.553,168.748
1966.110,2042.456,1474.242,3942.495,1302.683,2036.123,2350.026,1666.073,1877.788,2153.843,3049.094,2175.044,2082.081,2418.971,2181.216,170.033
2005.044,2014.819,1465.578,3908.638,1256.383,1954.868,2401.160,1749.524,1830.741,2102.422,3072.297,2133.787,2091.066,2394.971,2170.093,170.137
1912.062,2004.958,1470.230,3929.476,1278.593,1963.726,2356.051,1659.390,1868.224,2112.277,3117.764,2139.426,2092.191,2356.371,2161.481,172.690
1943.841,1961.997,1438.934,3908.286,1293.581,1952.509,2344.545,1724.890,1862.259,2132.060,3114.691,2159.191,2040.404,2312.486,2156.405,170.798
1959.885,2059.456,1442.279,3924.448,1328.719,2022.745,2321.769,1656.488,1783.388,2116.036,3105.176,2141.221,2028.632,2342.400,2159.474,171.371
1919.731,2046.615,1448.143,3927.848,1265.515,1885.915,2358.615,1655.146,1833.412,1972.783,3138.827,2129.331,2151.162,2372.400,2150.389,175.209
1959.240,2073.573,1455.176,3906.552,1306.395,1992.415,2396.231,1684.232,1847.035,2057.771,3160.009,2162.191,2140.662,2344.429,2177.565,171.613
1950.670,2052.120,1455.557,3915.667,1306.593,1995.717,2364.692,1645.268,1827.412,2090.265,3141.548,2162.757,2087.191,2248.371,2160.274,171.848
1880.101,1981.087,1431.906,3935.248,1286.964,1929.840,2304.506,1649.146,1871.494,1998.651,3055.000,2113.765,2009.632,2286.429,2123.841,172.345
1917.214,2057.359,1380.270,3910.762,1270.299,1976.245,2376.038,1654.073,1750.129,2013.446,3072.633,2130.441,2077.941,2303.143,2135.000,173.680
1901.077,2044.081,1452.074,3911.876,1293.934,1971.887,2312.705,1710.000,1822.788,2027.735,3057.233,2077.824,2162.118,2215.543,2140.062,169.068
1890.621,2032.621,1470.693,3913.495,1274.569,2000.377,2352.532,1654.366,1798.365,2084.880,3002.155,2137.375,2032.493,2235.286,2134.273,169.026
1851.441,2042.955,1435.713,3936.552,1292.808,1988.679,2310.929,1678.476,1779.212,1958.687,2920.088,2076.603,2051.441,2380.343,2121.709,169.568
1802.623,1995.974,1455.061,3926.743,1294.749,1915.934,2310.506,1637.049,1735.882,1965.566,2862.712,2070.449,2044.559,2312.400,2095.015,168.642
1871.216,1993.660,1383.168,3893.705,1210.988,1955.349,2297.628,1562.549,1784.482,2098.036,2873.739,1996.699,2136.029,2186.257,2088.822,169.783
1837.487,2023.845,1440.652,3890.067,1247.982,1977.774,2294.122,1597.902,1842.082,2041.458,2763.594,2041.022,2052.390,2206.657,2089.788,163.981
1834.361,2012.424,1384.627,3887.810,1229.593,1918.849,2341.346,1625.878,1818.341,1923.277,2672.288,1964.926,2032.169,2193.829,2059.980,164.550
1790.980,2004.825,1367.172,3895.467,1209.078,1887.208,2300.096,1578.098,1756.035,2037.771,2645.200,1989.331,2089.875,2133.800,2048.924,166.187
1783.491,1958.023,1400.656,3889.543,1203.808,1995.047,2319.513,1651.122,1864.671,2037.494,2541.052,2012.478,1993.037,2227.629,2062.683,162.025
1726.947,1931.673,1454.988,3841.505,1163.347,1872.123,2272.372,1603.073,1677.847,2065.277,2416.800,1959.118,1981.809,2132.057,2007.067,159.974
1740.921,1978.314,1392.057,3898.010,1173.928,1871.283,2297.410,1599.951,1761.788,1953.590,2387.658,1955.191,2044.993,2095.714,2010.772,163.005
1733.249,1976.278,1400.430,3874.495,1225.796,1968.443,2273.141,1588.512,1715.906,2058.843,2309.891,1956.169,2028.551,2045.086,2011.057,159.280
1739.639,1986.544,1403.250,3866.771,1157.904,1843.179,2218.365,1518.500,1758.459,1947.988,2349.785,1964.257,2019.434,2051.886,1987.569,161.431
1674.432,1968.964,1387.832,3851.324,1131.934,1864.519,2141.051,1549.402,1810.882,2021.157,2272.397,1950.463,1979.103,1985.000,1970.604,159.805
1750.586,1914.129,1353.164,3835.590,1173.856,1939.283,2174.417,1543.402,1798.824,2017.651,2253.370,1981.301,2021.000,2056.257,1986.631,157.935
1687.817,1943.942,1421.598,3847.410,1227.174,1896.274,2194.962,1591.488,1772.918,2035.048,2245.100,1892.382,2016.478,1936.257,1979.203,156.226
1695.291,1977.055,1371.193,3794.143,1134.988,1876.642,2150.256,1546.451,1767.047,2023.012,2177.306,1930.478,1959.162,1979.629,1955.904,155.927
1650.416,1850.071,1380.496,3782.257,1061.467,1829.972,2157.109,1516.768,1787.788,1943.482,2184.158,1892.368,1930.441,1909.886,1919.763,157.943
1607.974,1888.502,1348.590,3820.248,1039.156,1810.689,2068.853,1520.098,1701.788,1971.313,2071.418,1846.360,1860.228,1938.943,1892.440,160.954
1627.630,1908.874,1452.635,3810.800,1081.671,1825.434,2116.500,1552.098,1772.012,1930.880,2145.527,1890.882,1931.559,2005.971,1932.319,157.208
1647.509,1947.333,1412.344,3797.800,1080.743,1808.170,2129.769,1491.341,1771.518,1958.072,2180.500,1838.015,1947.316,1885.457,1921.135,158.170
1644.209,1914.359,1374.463,3815.076,1041.958,1900.481,2056.609,1596.280,1724.800,2015.747,2128.694,1955.471,1946.412,1810.257,1923.201,159.151
1630.626,1927.417,1334.492,3845.181,1056.707,1895.075,2087.641,1601.073,1806.671,1976.446,2162.079,1873.537,1886.860,1807.343,1920.796,161.296
1612.608,1900.149,1414.037,3770.867,1071.964,1847.358,2023.019,1526.915,1689.071,1933.530,2155.630,1912.199,1819.728,1892.400,1897.820,156.152
1559.709,1864.356,1307.758,3731.867,1026.347,1800.255,1956.641,1468.329,1699.553,1870.940,2104.200,1867.397,1868.449,1801.886,1851.978,157.280
1609.163,1891.227,1323.652,3770.819,1006.719,1779.217,2010.487,1528.695,1732.776,1974.530,2106.088,1758.199,1885.382,1829.571,1871.895,159.233
1644.322,1874.330,1377.709,3738.971,1041.844,1846.085,2019.237,1496.244,1688.694,1919.747,2166.803,1866.941,1858.162,1833.086,1883.727,155.790
1646.749,1916.757,1391.008,3787.724,1025.599,1918.377,1947.571,1544.390,1691.812,1983.386,2182.164,1854.890,1814.963,1854.857,1897.160,158.464
1620.500,1889.822,1365.553,3721.295,994.832,1892.491,1920.013,1489.646,1771.518,1980.723,2126.788,1915.360,1736.309,1841.743,1876.185,155.938
1557.661,1863.699,1371.566,3654.552,1009.132,1843.123,1940.051,1551.098,1722.200,1991.458,2125.736,1816.000,1784.007,1818.914,1860.657,151.401
1551.698,1890.210,1371.984,3704.133,1002.790,1856.792,1878.673,1528.683,1719.012,1874.675,2174.827,1880.787,1716.132,1798.771,1853.512,155.238
1554.945,1847.401,1403.164,3681.648,1004.497,1871.462,1884.122,1497.012,1685.012,1907.217,2112.858,1820.368,1689.206,1878.629,1845.539,153.357
1525.399,1877.359,1338.311,3709.114,946.898,1773.208,1817.763,1593.122,1672.647,1915.181,2110.221,1870.919,1684.831,1806.800,1831.555,157.159
1556.335,1891.450,1372.189,3673.352,931.874,1832.830,1782.878,1524.878,1685.871,1852.506,2129.555,1806.919,1621.169,1791.114,1818.066,155.558
1521.626,1835.777,1353.889,3705.505,984.629,1835.330,1736.327,1467.378,1718.635,1921.398,2126.903,1893.456,1583.485,1691.400,1812.553,157.838
1477.811,1825.311,1345.607,3671.924,958.072,1802.925,1728.340,1564.622,1715.659,1904.169,2068.961,1776.140,1530.684,1813.086,1798.808,155.642
1477.595,1794.984,1331.611,3553.743,944.904,1843.698,1653.865,1510.110,1723.482,1893.904,2051.930,1786.721,1537.000,1669.543,1769.506,149.642
1556.443,1872.259,1406.512,3704.495,966.036,1868.443,1788.122,1534.890,1738.847,1917.458,2193.367,1826.287,1555.353,1890.000,1844.179,156.991
1495.828,1858.540,1390.455,3649.571,933.347,1833.443,1715.224,1577.012,1665.247,1840.554,2147.609,1865.456,1483.632,1699.057,1796.784,155.655
1516.520,1856.757,1398.217,3651.533,926.545,1818.358,1664.308,1527.171,1670.376,1941.265,2161.258,1831.044,1527.118,1832.114,1808.756,156.034
1541.480,1857.647,1395.291,3674.019,950.647,1848.915,1641.378,1548.341,1707.247,1974.940,2085.676,1827.250,1495.801,1891.143,1817.127,156.108
1482.960,1798.657,1358.697,3627.171,939.437,1900.075,1612.660,1499.695,1679.271,1894.554,2066.382,1852.257,1413.500,1737.743,1775.933,155.708
1529.555,1836.634,1428.070,3629.705,934.946,1829.651,1587.603,1540.402,1673.341,1924.386,2076.676,1874.132,1396.037,1849.943,1793.649,154.870
1450.449,1804.819,1400.873,3617.086,908.341,1798.877,1574.250,1538.524,1718.812,1807.723,2084.297,1846.022,1432.162,1848.971,1773.658,155.105
1477.187,1798.906,1402.996,3680.324,928.210,1889.330,1591.071,1533.768,1735.635,1820.855,2113.300,1869.287,1415.051,1768.857,1787.484,158.669
1458.115,1747.628,1349.623,3656.943,894.581,1768.632,1613.577,1493.390,1693.353,1855.675,1999.955,1830.779,1352.235,1806.200,1751.478,158.809
1488.165,1826.016,1377.230,3686.943,930.377,1825.764,1628.385,1556.927,1607.376,1823.831,2051.255,1891.507,1363.169,1917.714,1783.904,159.605
1468.284,1818.191,1395.398,3670.610,944.850,1848.698,1550.936,1500.768,1657.259,1780.482,2036.400,1900.868,1285.147,1804.229,1761.580,159.555
1403.828,1757.515,1343.180,3678.400,882.353,1837.075,1511.045,1511.817,1536.918,1846.904,1960.042,1835.426,1210.147,1839.743,1725.314,164.061
1436.857,1712.133,1378.041,3643.514,883.048,1750.387,1619.295,1451.951,1653.071,1780.554,2000.294,1817.007,1282.265,1914.029,1737.317,159.746
1440.222,1681.683,1337.381,3596.695,877.707,1817.236,1499.167,1393.537,1619.976,1865.663,1979.179,1860.096,1162.772,1768.057,1707.098,160.530
1430.672,1722.071,1367.234,3594.629,950.862,1859.972,1584.994,1499.317,1717.365,1861.976,2041.867,1793.912,1200.287,1746.514,1740.834,156.401
1469.333,1781.974,1382.893,3668.771,874.114,1879.236,1570.006,1549.244,1616.612,1862.675,2007.921,1782.684,1164.044,1773.429,1741.638,162.785
1419.963,1764.362,1400.365,3675.943,919.581,1875.217,1543.654,1461.744,1733.824,1832.265,1969.791,1804.993,1161.037,1867.257,1745.000,162.729
1390.531,1723.913,1313.992,3566.076,891.850,1803.179,1551.686,1460.744,1682.094,1895.096,1943.845,1784.184,1174.176,1821.086,1714.461,157.528
1429.346,1733.178,1385.861,3663.876,882.425,1851.094,1570.603,1505.683,1692.976,1830.265,1979.497,1813.838,1196.882,1998.971,1752.464,162.689
1419.469,1679.359,1353.783,3574.876,859.808,1824.887,1474.301,1489.415,1579.529,1815.181,1948.161,1761.412,1140.199,1787.514,1693.421,158.831
1431.747,1693.081,1333.365,3639.838,881.150,1863.160,1493.923,1439.220,1582.435,1790.361,1930.924,1776.221,1125.228,1760.600,1695.804,162.756
1392.121,1644.948,1318.631,3599.686,906.132,1815.113,1524.590,1470.268,1579.600,1754.578,1892.736,1783.676,1094.566,1919.600,1692.589,160.591
1404.306,1634.110,1315.553,3556.810,884.850,1869.670,1558.013,1525.317,1743.624,1860.554,1904.142,1802.860,1135.088,1808.543,1714.531,157.129
1416.976,1663.544,1350.455,3662.686,886.359,1893.104,1479.378,1502.829,1545.788,1772.145,1905.097,1768.485,1107.279,1784.857,1695.642,164.077
1419.855,1614.557,1332.992,3596.886,879.695,1832.264,1493.327,1465.659,1723.941,1840.639,1933.115,1772.324,1157.581,1790.029,1703.776,159.539
1412.390,1620.469,1309.168,3583.095,883.192,1863.934,1537.987,1505.512,1610.094,1883.976,1890.261,1795.603,1078.279,1867.171,1702.938,160.478
1405.685,1644.799,1380.607,3585.276,857.305,1822.642,1492.936,1483.183,1618.988,1858.578,1888.397,1770.353,1157.419,1816.057,1698.730,158.774
1321.985,1552.252,1353.656,3552.371,795.437,1824.849,1459.718,1448.988,1548.106,1790.000,1855.836,1774.551,1108.618,1900.343,1663.336,161.349
1321.165,1514.851,1292.184,3515.086,846.503,1763.226,1400.974,1478.268,1651.141,1801.687,1803.324,1680.985,1143.860,1726.514,1638.555,156.339
1383.916,1606.149,1351.754,3545.981,915.575,1790.387,1483.455,1462.707,1609.153,1763.880,1809.939,1766.824,1190.088,1794.429,1676.731,154.103
1337.562,1587.382,1333.787,3543.429,827.575,1884.811,1535.006,1469.902,1617.306,1815.663,1850.297,1700.184,1179.882,1800.114,1677.350,157.597
1359.489,1566.350,1369.070,3521.210,837.216,1837.528,1514.429,1444.890,1635.565,1867.096,1839.370,1754.176,1154.588,1703.029,1671.715,155.899
1350.542,1568.094,1374.504,3556.076,855.659,1749.925,1515.872,1411.732,1559.882,1807.651,1809.045,1784.529,1155.801,1696.943,1656.875,157.196
1346.648,1599.220,1328.074,3556.962,840.335,1832.896,1460.218,1433.720,1625.482,1762.386,1845.000,1785.963,1197.596,1784.029,1671.323,157.994
1321.751,1566.628,1326.750,3495.857,857.174,1741.519,1472.628,1428.085,1497.553,1714.711,1784.436,1773.632,1192.743,1663.229,1631.193,153.349
1297.998,1533.440,1324.189,3584.429,853.719,1815.123,1430.096,1387.512,1618.341,1786.711,1783.645,1658.375,1214.015,1863.886,1653.677,160.317
1335.982,1544.417,1312.262,3482.429,840.108,1765.642,1487.135,1501.244,1636.165,1786.349,1843.530,1741.603,1142.647,1723.429,1653.067,153.644
1316.242,1536.408,1305.139,3553.514,819.180,1766.104,1497.494,1427.146,1599.976,1857.542,1814.112,1718.081,1140.699,1634.571,1641.872,159.385
1319.189,1549.838,1316.152,3517.990,813.293,1754.604,1453.295,1410.207,1560.000,1628.398,1769.888,1708.015,1155.301,1779.057,1623.945,156.585
1320.304,1527.107,1309.258,3460.629,814.305,1813.594,1503.795,1406.439,1634.094,1814.398,1768.736,1666.404,1170.037,1725.571,1638.191,153.196
1305.183,1509.091,1265.709,3516.657,851.964,1739.500,1457.474,1452.512,1541.788,1653.193,1775.745,1694.206,1200.265,1892.714,1632.572,156.136
1352.394,1539.799,1340.766,3496.171,823.713,1742.349,1516.179,1382.378,1642.129,1721.940,1790.718,1649.588,1208.537,1757.429,1640.292,153.458
1310.872,1525.155,1317.270,3452.886,824.246,1690.689,1485.391,1456.037,1538.200,1705.566,1796.803,1682.360,1167.934,1882.514,1631.137,152.523
1322.220,1482.188,1271.955,3434.629,829.904,1682.425,1491.968,1420.012,1610.188,1804.072,1820.482,1653.235,1147.647,1845.743,1629.762,152.433
1315.714,1472.472,1318.898,3407.324,861.269,1617.915,1506.013,1432.890,1580.894,1767.699,1761.030,1678.684,1206.103,1782.629,1622.110,147.558
1312.029,1507.408,1295.529,3471.133,846.437,1659.274,1517.782,1509.963,1562.000,1737.590,1801.139,1736.544,1169.890,1905.800,1645.180,153.214
1290.903,1530.725,1270.082,3444.248,871.048,1670.406,1456.160,1408.305,1479.988,1650.831,1793.548,1672.912,1154.265,1698.457,1599.420,151.056
1298.434,1530.256,1277.221,3444.352,855.623,1694.453,1478.936,1399.049,1574.941,1684.361,1770.600,1676.132,1170.596,1904.029,1625.642,152.026
1274.020,1480.472,1276.594,3413.924,832.036,1695.500,1508.686,1387.354,1574.482,1769.892,1754.052,1671.699,1131.324,1880.314,1617.882,151.860
1293.148,1496.663,1316.254,3496.086,908.072,1652.736,1515.987,1443.634,1577.576,1710.976,1812.139,1755.985,1217.206,1928.257,1651.766,153.072
1291.366,1471.534,1308.811,3488.429,851.623,1699.925,1507.788,1421.988,1570.435,1738.265,1780.006,1725.537,1116.478,1822.914,1628.221,155.075
1274.258,1446.686,1248.098,3460.257,843.934,1586.528,1523.987,1419.854,1512.788,1780.458,1774.409,1630.669,1138.132,1865.571,1607.545,154.501
1292.562,1463.385,1281.291,3473.933,828.916,1674.708,1504.679,1441.549,1521.965,1746.542,1760.006,1700.853,1147.706,1816.457,1618.182,154.373
1276.064,1425.744,1277.361,3340.410,874.760,1615.075,1518.429,1367.890,1556.506,1695.651,1761.718,1646.243,1117.654,1776.029,1589.252,145.625
1284.137,1462.680,1299.975,3410.857,864.210,1653.330,1571.827,1442.073,1593.306,1765.783,1788.636,1681.500,1138.537,1872.800,1630.689,149.860
1241.894,1450.683,1293.381,3368.695,839.976,1643.396,1522.250,1367.744,1589.906,1755.627,1727.615,1676.860,1122.706,1790.971,1599.407,148.515
1252.848,1429.379,1290.303,3306.410,848.497,1705.509,1518.763,1367.671,1524.459,1752.313,1795.861,1701.875,1173.390,1900.714,1611.999,145.369
1244.758,1451.294,1290.570,3349.990,831.802,1679.764,1494.109,1440.707,1487.859,1747.060,1762.373,1608.228,1125.603,1863.743,1598.419,148.028
1244.692,1449.330,1261.332,3300.686,806.269,1724.594,1490.045,1388.415,1520.376,1642.518,1764.258,1602.059,1119.029,1921.571,1588.227,146.843
1279.456,1459.942,1280.840,3304.067,851.802,1685.358,1467.487,1342.366,1517.141,1697.506,1734.594,1680.022,1110.743,1700.629,1579.425,143.988
1255.222,1456.570,1274.217,3292.048,839.305,1659.292,1422.301,1419.549,1541.682,1724.506,1751.355,1608.853,1133.838,1896.686,1591.102,144.650
1247.656,1413.159,1279.914,3261.038,846.012,1659.802,1449.269,1451.720,1503.306,1708.325,1759.061,1632.787,1105.735,1816.857,1581.046,142.340
1254.815,1388.217,1260.635,3227.848,808.988,1683.642,1520.833,1387.866,1544.012,1727.205,1778.685,1584.890,1078.868,1657.057,1564.540,141.453
1199.566,1394.320,1258.705,3195.924,786.880,1677.717,1431.250,1376.293,1440.035,1640.518,1715.739,1566.272,1066.397,1766.514,1536.867,141.245
1198.253,1365.314,1247.053,3209.162,824.293,1673.972,1492.462,1392.573,1515.847,1721.964,1740.318,1605.088,1088.772,1746.057,1558.652,140.927
1213.850,1378.379,1223.266,3178.286,810.335,1650.538,1428.224,1372.293,1494.212,1668.072,1735.688,1626.728,1088.544,1673.143,1538.683,139.018
1207.952,1380.964,1271.861,3154.790,808.299,1682.330,1483.583,1388.841,1482.800,1685.169,1776.300,1612.324,1082.287,1704.429,1551.566,137.706
1200.405,1380.175,1270.447,3145.610,795.371,1672.019,1424.923,1362.012,1491.529,1665.952,1693.779,1591.603,1035.331,1699.743,1530.636,137.985
1211.985,1384.453,1260.410,3139.190,849.030,1699.481,1460.288,1443.988,1455.800,1628.675,1691.606,1572.934,1156.551,1700.457,1546.775,133.573
1196.978,1317.343,1260.279,3138.295,781.629,1722.943,1432.090,1383.134,1555.459,1678.952,1669.845,1614.699,1097.478,1700.771,1539.278,137.554
1191.804,1330.239,1237.873,3095.819,847.958,1750.245,1481.590,1359.659,1505.882,1673.759,1722.506,1577.941,1121.816,1681.314,1541.315,133.340
1172.278,1360.696,1271.365,3144.371,801.210,1672.594,1403.500,1422.000,1498.059,1609.964,1678.818,1538.838,1097.794,1623.286,1521.055,136.144
1172.126,1350.168,1242.643,3172.857,774.024,1689.755,1490.949,1336.671,1459.835,1700.494,1716.994,1553.368,1078.213,1630.429,1526.323,140.360
1148.659,1264.686,1220.889,3028.962,776.317,1707.132,1365.378,1420.317,1557.106,1690.060,1651.703,1493.934,1047.574,1662.743,1502.533,133.230
1179.275,1297.553,1282.840,3169.410,814.533,1724.783,1483.096,1430.780,1478.024,1634.843,1703.291,1519.676,1158.331,1748.286,1544.623,137.661
1182.628,1347.155,1258.951,3075.543,785.473,1774.972,1467.417,1315.427,1489.106,1596.120,1721.745,1528.750,1073.787,1563.629,1512.907,134.174
1170.573,1317.495,1211.947,3010.305,778.826,1811.717,1432.378,1381.488,1471.153,1563.036,1687.903,1564.096,1111.654,1726.057,1517.045,131.393
1166.381,1294.725,1297.336,2999.371,779.090,1782.292,1354.654,1411.073,1441.953,1574.422,1694.309,1492.103,1083.507,1573.114,1496.024,129.685
1126.861,1248.900,1222.898,3014.581,742.701,1782.792,1465.910,1400.317,1446.976,1647.735,1689.273,1452.265,1049.449,1684.857,1498.251,134.344
1132.993,1267.851,1222.422,2966.457,765.000,1754.594,1489.372,1312.427,1452.447,1563.530,1682.933,1465.140,1095.949,1619.657,1485.055,129.203
1170.339,1233.492,1233.676,2983.371,787.234,1847.774,1368.359,1287.659,1455.035,1572.614,1661.497,1528.588,1082.191,1654.657,1490.463,131.200
1134.430,1221.680,1230.197,3080.571,770.898,1821.906,1447.071,1319.159,1446.224,1571.602,1688.903,1561.897,1083.993,1736.629,1508.226,137.923
1132.727,1219.592,1255.959,2926.429,798.802,1794.019,1412.647,1355.671,1484.059,1620.446,1702.021,1537.015,1121.015,1683.286,1503.121,126.741
1137.692,1246.359,1251.652,3016.295,808.545,1847.830,1417.045,1358.549,1455.400,1619.506,1710.670,1491.184,1063.213,1636.514,1504.318,132.717
1117.604,1159.039,1193.578,2946.648,813.695,1866.189,1354.846,1335.854,1421.894,1584.193,1677.200,1491.757,1080.412,1621.457,1476.026,130.339
1164.112,1211.252,1257.443,2984.648,790.293,1899.613,1439.474,1402.768,1484.471,1690.795,1768.661,1529.507,1120.199,1686.543,1530.699,131.925
1091.352,1177.919,1212.373,2868.038,790.078,1888.858,1339.083,1344.207,1384.753,1616.880,1688.073,1468.125,1102.022,1549.829,1465.828,126.536
1111.037,1185.275,1232.488,3036.352,778.066,2007.566,1383.378,1349.524,1472.588,1528.289,1689.715,1514.904,1077.654,1657.371,1501.729,138.103
1143.059,1213.599,1257.488,3018.086,812.072,1942.868,1441.801,1279.866,1463.188,1628.554,1693.612,1477.147,1073.368,1578.971,1501.691,134.357
1121.489,1208.320,1204.389,3037.571,811.593,1950.953,1368.038,1351.488,1457.482,1596.880,1650.958,1426.125,1048.213,1749.600,1498.793,137.441
1097.489,1181.812,1244.447,2980.114,801.120,1945.160,1391.359,1246.756,1394.282,1606.819,1658.885,1473.478,1075.368,1491.057,1470.582,133.605
1109.295,1154.521,1212.537,2877.419,767.263,1936.481,1382.295,1318.268,1422.741,1655.205,1633.361,1453.272,1100.360,1595.314,1472.738,128.465
1113.379,1208.693,1211.480,2885.781,805.749,1961.358,1336.013,1396.610,1382.341,1572.386,1684.630,1431.022,1059.765,1591.829,1474.360,128.201
