0045-0077,0046-0094,0055-0100,0051-0053,0061-0037,0031-0058,0046-0041,0063-0061,0050-0021,Average,Err
472.195,616.238,366.253,872.464,589.171,612.304,598.123,673.612,398.821,577.687,48.068
469.081,589.311,371.475,828.762,618.943,592.137,577.368,662.738,430.717,571.170,42.724
518.792,563.877,384.630,806.788,564.805,602.390,593.454,692.551,429.943,573.026,39.949
472.638,574.745,364.253,805.536,576.362,610.664,570.448,698.304,437.170,567.791,42.027
460.430,569.098,376.340,803.099,597.733,611.075,564.515,693.551,400.792,564.070,43.021
471.685,543.077,358.179,821.702,590.800,630.438,561.528,706.346,403.774,565.281,45.649
488.678,539.494,380.969,833.477,604.714,597.245,532.712,696.192,389.425,562.545,45.006
474.007,543.477,359.426,802.272,609.243,600.288,562.479,666.776,417.321,559.476,41.929
471.221,546.098,366.062,832.603,628.305,612.387,566.859,663.916,398.660,565.123,45.003
473.121,551.319,377.123,815.033,579.157,620.793,543.712,688.248,421.594,563.344,42.447
468.705,546.038,363.852,823.881,586.524,610.169,569.724,683.869,395.774,560.948,44.757
464.483,545.204,362.086,785.715,597.090,623.616,585.429,676.879,404.906,560.601,42.052
423.624,517.817,356.130,770.543,578.395,602.898,534.920,665.776,393.868,538.219,42.104
439.477,510.928,354.457,769.589,546.238,615.715,523.067,611.963,374.283,527.302,40.876
474.403,542.353,358.667,845.596,566.381,623.696,525.282,656.005,427.066,557.717,44.705
476.738,513.404,344.327,799.053,547.719,603.919,549.773,656.505,384.651,541.788,43.323
464.369,518.140,353.377,779.775,520.276,594.981,543.190,650.612,390.472,535.021,41.023
467.040,551.038,339.772,779.656,538.138,597.137,569.607,682.355,413.104,548.650,41.989
470.423,564.553,365.951,773.351,530.962,567.142,549.534,655.864,399.953,541.970,39.142
454.899,566.553,363.901,818.576,549.067,555.887,535.939,670.364,390.698,545.098,43.881
484.805,615.609,340.722,831.119,553.890,583.858,561.405,661.252,394.406,558.563,45.623
469.450,620.421,353.093,824.397,572.090,557.761,538.558,673.491,422.632,559.099,44.015
481.423,652.179,345.395,842.152,592.062,551.809,533.687,705.617,433.217,570.838,46.923
488.342,670.881,354.259,848.563,574.081,559.737,567.000,677.009,408.075,571.994,46.977
451.960,729.523,364.284,811.543,565.852,540.573,555.853,683.925,396.160,566.630,47.690
443.866,716.860,359.302,834.391,590.419,542.919,545.761,684.061,387.736,567.257,49.650
443.121,749.447,346.370,835.689,571.395,529.000,527.055,678.477,402.358,564.768,51.166
457.980,715.217,378.068,826.238,515.333,541.726,522.908,665.435,392.509,557.268,47.309
417.349,738.132,359.790,808.265,517.905,529.296,533.706,663.196,389.736,550.819,49.202
450.772,749.200,357.852,800.278,520.857,539.798,532.190,693.192,407.387,561.281,48.439
425.423,761.055,357.352,752.172,527.610,535.301,491.982,681.640,383.566,546.233,48.053
421.644,780.179,364.364,810.901,524.814,544.852,525.233,682.836,375.755,558.953,52.180
438.792,792.119,352.395,785.232,508.624,540.634,525.258,675.495,358.481,553.003,52.131
438.081,813.060,375.716,852.172,511.067,543.051,526.865,671.860,376.066,567.549,55.315
430.624,821.868,351.525,781.748,530.310,531.341,499.178,690.322,390.208,558.569,53.188
440.678,836.243,360.901,795.589,538.381,534.000,494.755,690.972,395.226,565.194,53.881
445.859,868.528,338.660,788.205,522.210,538.543,490.626,660.944,377.528,559.011,56.597
438.919,860.072,329.895,789.106,505.548,543.446,531.871,729.112,361.236,565.467,59.005
461.852,840.438,379.531,798.967,503.838,550.917,523.178,689.229,369.858,568.645,53.832
473.872,834.315,364.944,802.887,508.924,528.113,514.098,714.972,376.264,568.710,54.720
424.396,840.204,377.809,823.430,510.967,553.218,499.638,699.019,351.783,564.496,57.530
436.101,825.383,366.352,788.113,522.943,530.470,541.951,715.285,385.519,568.013,53.503
445.376,839.970,364.914,821.437,523.124,535.148,530.607,704.252,349.858,568.299,57.211
448.329,796.604,340.914,825.470,503.762,531.495,519.706,708.107,352.038,558.492,56.403
439.342,729.579,367.519,815.490,510.095,559.038,539.914,713.972,345.811,557.862,51.888
457.154,720.970,352.327,841.331,541.776,548.954,547.098,647.607,355.358,556.953,50.778
429.221,672.783,384.241,865.199,536.914,547.075,563.031,674.126,370.670,560.362,50.116
407.933,632.409,354.512,873.649,563.819,535.508,516.252,693.949,371.321,549.928,52.602
418.040,539.660,357.784,786.675,559.852,500.341,457.012,612.430,345.283,508.564,43.326
426.940,548.783,341.056,812.536,579.062,527.237,506.239,706.570,377.925,536.261,47.588
410.416,537.072,357.160,835.238,638.895,549.516,537.436,688.850,394.189,549.864,48.409
417.376,481.783,336.383,856.768,614.686,529.941,517.190,676.453,414.943,538.391,49.773
396.805,466.762,361.136,807.470,633.352,512.280,503.607,677.061,403.830,529.145,46.677
409.430,466.460,338.000,808.530,628.171,539.344,515.344,656.603,384.906,527.421,47.138
433.691,480.230,350.093,820.106,620.719,518.831,497.589,668.332,377.198,529.643,47.163
420.745,457.119,351.309,816.788,615.038,549.185,519.890,630.780,421.887,531.416,44.577
402.148,458.289,330.660,798.682,610.886,518.753,494.632,649.215,366.981,514.472,47.134
427.087,459.511,375.574,771.358,593.333,506.188,513.589,609.379,388.830,516.094,39.596
404.013,495.145,357.772,839.066,530.367,501.344,481.914,610.103,388.811,512.059,45.658
408.879,493.179,355.216,830.517,525.424,521.315,471.202,606.762,383.755,510.694,45.047
407.839,462.851,369.907,798.881,498.938,493.640,487.638,630.710,395.330,505.082,42.183
449.456,463.400,365.469,744.536,492.590,490.876,463.282,577.220,375.887,491.413,35.829
412.094,477.553,355.463,765.921,475.014,500.317,473.546,579.374,343.094,486.931,40.145
427.718,463.285,360.333,731.060,500.752,488.575,449.675,573.435,359.774,483.845,35.976
420.685,500.191,354.864,774.252,505.390,503.462,469.466,605.846,362.500,499.629,40.620
424.772,460.540,351.290,708.689,479.867,492.129,452.380,589.187,370.217,481.008,34.635
437.262,448.621,335.278,728.940,483.590,489.532,458.147,594.234,352.311,480.880,37.787
408.134,481.506,343.611,736.742,480.138,478.204,449.515,561.215,326.632,473.966,38.555
438.946,483.609,343.500,776.430,478.257,495.898,475.583,598.019,357.368,494.179,40.921
430.221,456.668,351.068,774.278,493.662,490.567,463.006,591.645,336.415,487.503,41.486
420.376,494.638,351.951,767.808,460.352,485.946,466.896,585.827,363.066,488.540,39.723
439.537,468.813,349.858,700.391,449.010,475.366,465.957,590.388,341.434,475.639,35.078
401.027,455.209,355.809,708.371,451.790,468.930,440.663,593.696,320.274,466.196,37.453
395.128,462.234,345.877,729.974,436.829,462.172,474.724,620.911,338.321,474.019,40.033
404.993,483.281,346.611,719.795,420.114,472.578,480.399,580.953,343.123,472.427,37.348
434.356,485.919,374.204,742.490,450.986,477.669,428.509,588.061,348.057,481.139,37.644
427.617,471.877,351.432,705.742,457.676,471.801,478.994,601.995,356.066,480.356,35.330
391.584,463.204,352.531,689.437,449.781,487.016,449.761,614.785,326.821,469.436,36.971
441.315,473.374,364.475,731.424,435.305,489.648,467.294,609.187,339.377,483.489,37.958
438.275,464.349,347.611,772.901,453.557,479.664,449.939,585.383,333.255,480.548,41.506
401.631,473.068,359.599,641.815,435.471,464.790,438.877,579.715,342.566,459.726,30.613
437.201,500.196,350.574,703.854,477.576,493.882,467.202,610.584,351.094,488.018,35.582
413.765,472.711,348.883,707.344,436.029,471.651,443.141,563.743,345.311,466.953,35.189
387.054,474.834,375.358,688.583,447.786,461.976,446.834,604.449,349.585,470.718,34.660
426.430,477.557,378.049,698.556,451.138,464.237,468.595,565.748,343.547,474.873,32.958
416.570,457.932,335.444,691.033,433.462,438.250,445.178,562.850,350.557,459.031,34.197
408.705,480.115,359.562,682.152,447.514,478.702,431.607,578.607,343.321,467.809,33.503
396.597,461.528,354.025,724.424,460.514,459.540,467.663,579.631,347.840,472.418,36.974
401.409,481.762,346.685,733.828,441.714,452.753,435.613,606.972,357.047,473.087,39.027
397.376,472.077,356.296,662.477,424.938,447.011,422.957,558.079,354.925,455.126,31.237
424.866,474.685,360.080,687.940,446.438,444.449,439.436,592.234,380.491,472.291,32.714
408.376,479.523,334.790,696.934,416.019,453.898,468.503,556.159,334.396,460.955,35.472
399.785,498.430,360.031,682.139,438.843,443.863,455.877,547.603,357.491,464.896,32.037
408.523,480.694,350.988,667.728,439.229,456.328,441.031,586.846,364.943,466.257,32.144
394.282,436.357,353.519,665.444,460.524,436.379,442.202,563.224,344.226,455.129,32.038
416.826,480.106,333.185,680.020,430.376,445.054,448.442,556.187,342.151,459.150,33.541
396.383,480.702,345.191,656.411,453.257,430.847,424.742,596.136,338.000,457.963,33.656
401.121,463.221,350.852,662.894,446.929,453.938,457.417,592.463,349.840,464.297,32.638
400.946,491.566,340.198,658.358,445.752,445.306,425.061,548.430,333.689,454.367,32.071
400.631,469.770,345.778,668.980,461.762,446.672,442.755,564.009,359.943,462.256,31.740
398.530,488.272,343.284,672.815,457.043,437.065,444.258,604.958,331.019,464.138,35.446
440.477,458.068,336.444,671.993,459.410,451.245,436.344,562.061,385.311,466.817,30.793
400.295,472.068,336.049,663.444,445.671,432.274,427.000,557.215,320.255,450.475,33.461
382.349,472.745,330.142,657.450,471.962,416.648,442.883,550.729,350.217,452.792,32.236
418.268,496.677,354.907,667.854,459.290,441.005,472.252,579.617,382.434,474.701,30.677
390.228,479.426,360.019,651.377,435.633,458.613,439.172,561.743,345.575,457.976,30.692
385.497,477.940,357.475,687.603,454.376,443.876,463.638,576.313,371.425,468.683,33.183
372.450,472.991,338.914,639.000,422.376,449.124,412.393,519.187,375.255,444.632,28.738
410.463,481.370,349.204,645.616,426.838,451.718,418.914,566.290,385.396,459.534,29.262
389.832,441.843,353.957,637.762,425.919,426.411,449.472,529.360,402.547,450.789,26.724
398.034,452.489,332.562,619.722,418.924,418.183,433.000,526.514,371.019,441.161,26.980
378.826,443.979,334.253,620.119,415.810,429.599,419.190,537.916,366.623,438.479,27.990
376.591,462.617,328.543,639.629,429.614,445.847,434.644,549.285,391.170,450.882,29.447
389.792,498.638,364.735,612.146,448.257,427.495,446.761,548.944,371.255,456.447,26.221
406.322,444.183,369.383,612.927,424.262,449.935,412.656,545.547,382.009,449.692,25.042
423.477,467.187,343.543,601.060,410.362,442.806,436.969,526.850,347.689,444.438,25.589
392.503,446.851,332.438,631.450,452.943,444.078,431.896,543.103,333.575,445.426,29.911
393.906,468.277,330.463,635.735,470.405,441.226,443.288,537.631,358.142,453.230,29.150
397.604,458.664,338.870,646.828,414.876,439.911,442.466,569.850,379.736,454.312,30.315
388.940,475.247,358.660,650.238,429.205,450.054,440.626,549.579,381.755,458.256,28.821
409.154,482.115,353.272,683.536,442.205,450.594,445.411,570.874,330.321,463.054,34.080
417.805,502.702,362.821,610.450,457.129,444.126,427.681,558.696,343.585,458.333,27.275
389.758,456.830,348.660,606.497,433.643,428.860,427.000,540.033,339.915,441.244,27.038
409.879,451.813,341.056,617.411,420.105,435.567,430.209,539.963,346.651,443.628,27.535
365.188,470.315,352.123,667.523,434.614,433.360,427.804,529.346,352.915,448.132,31.661
400.268,468.834,362.235,592.245,411.705,427.651,442.258,540.098,362.981,445.364,24.416
388.356,464.387,340.296,646.172,459.576,424.277,445.969,556.201,340.321,451.728,31.146
387.604,477.251,330.617,591.589,445.986,440.347,451.147,549.593,345.491,446.625,27.168
406.309,484.153,344.648,642.358,443.429,442.551,407.644,563.766,335.698,452.284,31.236
365.591,453.094,334.321,573.556,418.805,419.465,388.067,513.145,318.745,420.532,26.040
414.443,459.677,328.327,626.669,448.171,429.503,438.147,584.201,333.189,451.370,31.344
406.879,457.655,366.660,649.887,448.381,440.941,429.209,593.467,332.387,458.385,32.034
392.195,459.783,361.556,650.874,428.938,436.468,407.853,590.159,347.679,452.834,32.214
388.893,472.774,337.994,601.192,430.233,439.065,401.558,625.893,332.858,447.829,32.798
416.919,442.957,332.537,606.517,450.067,419.796,419.006,595.136,344.764,447.522,30.102
384.101,470.017,335.025,645.649,445.276,441.226,399.675,605.533,375.906,455.823,33.007
418.758,459.613,340.426,594.172,443.529,409.626,421.012,601.836,342.915,447.988,29.577
417.289,484.740,367.395,611.960,429.424,422.618,429.933,594.579,321.906,453.316,30.250
381.309,478.340,335.747,607.258,430.743,429.997,428.031,586.850,355.623,448.211,29.848
384.081,501.860,350.444,598.219,451.062,427.594,434.724,549.916,358.019,450.658,26.780
394.832,467.902,343.272,628.662,438.090,422.102,443.933,553.252,337.660,447.745,29.579
374.577,456.621,342.840,640.755,419.295,433.255,412.632,531.425,333.528,438.325,30.468
421.638,453.268,356.914,614.980,443.690,424.817,408.497,534.570,319.764,442.015,27.808
397.537,453.519,331.031,575.570,410.248,430.583,423.791,530.883,350.340,433.722,24.701
364.107,441.902,351.975,596.106,426.452,412.720,422.742,511.168,355.028,431.356,25.023
379.805,472.711,354.840,589.073,430.767,434.339,448.319,529.266,345.283,442.711,25.149
394.356,462.404,349.068,626.199,438.214,417.605,427.816,521.589,363.962,444.579,26.857
393.933,476.940,351.414,616.245,437.257,425.317,442.252,544.346,381.745,452.161,26.194
367.772,455.813,316.691,570.430,444.824,447.866,412.067,498.911,364.160,430.948,24.097
377.611,471.085,335.901,583.589,426.971,423.583,414.951,495.780,372.321,433.533,23.490
392.188,452.511,343.698,597.821,453.219,417.578,421.215,515.472,361.217,439.435,24.734
385.369,433.617,354.963,591.384,443.205,422.728,415.110,511.458,340.566,433.156,24.513
400.960,458.740,364.278,616.940,422.724,435.992,430.172,505.935,345.708,442.383,25.463
374.866,477.502,353.617,598.530,428.186,419.731,410.859,519.467,333.142,435.100,26.565
405.919,458.694,343.685,627.232,441.795,411.871,413.847,499.210,324.283,436.282,28.130
372.416,473.349,348.494,603.722,430.905,417.056,390.994,507.439,348.236,432.512,26.372
371.040,443.932,349.704,571.325,421.633,413.677,424.442,492.136,381.613,429.945,21.274
382.570,444.179,354.420,572.060,422.914,416.898,417.479,489.220,335.962,426.189,22.482
401.872,459.838,347.222,591.623,439.390,435.312,379.399,526.645,355.491,437.421,25.271
383.711,451.651,347.463,575.669,429.186,413.941,404.252,511.346,339.358,428.509,23.928
398.329,459.579,337.549,600.497,424.429,408.793,428.853,519.916,344.179,435.791,26.087
397.396,459.787,327.352,588.046,420.833,415.511,426.798,534.206,357.896,436.425,25.690
416.799,454.766,344.852,592.252,414.148,406.417,405.896,527.664,334.613,433.045,25.893
397.383,432.689,342.759,616.848,426.781,408.613,435.117,517.159,337.613,434.996,27.216
428.114,481.017,339.790,593.603,420.167,423.484,397.491,512.799,357.906,439.374,24.837
370.443,434.477,324.364,526.026,396.390,404.454,384.540,496.248,327.802,407.194,21.645
381.047,446.923,337.080,562.344,420.867,392.769,396.202,509.556,336.009,420.311,23.769
414.128,480.860,339.833,547.894,429.438,411.866,419.890,495.804,335.236,430.550,21.832
400.966,436.809,360.679,609.854,424.062,400.073,398.479,500.248,346.538,430.856,25.303
370.436,441.455,330.512,603.841,406.019,395.366,398.791,515.780,327.236,421.049,28.053
390.342,445.255,347.426,615.887,428.333,405.403,412.037,528.930,330.387,433.778,28.041
377.128,481.966,342.537,594.258,402.510,413.844,415.957,519.117,334.349,431.296,26.855
393.188,436.557,337.481,592.623,418.124,415.164,402.945,508.313,337.906,426.922,25.344
405.262,435.540,336.253,612.483,422.186,402.720,392.405,533.790,369.915,434.506,27.023
387.181,467.311,344.154,603.987,444.043,420.503,400.847,551.369,392.472,445.763,26.272
391.463,470.719,362.142,585.609,423.905,408.734,424.834,570.033,408.849,449.588,24.616
378.268,432.323,344.148,591.046,435.614,416.140,435.393,575.117,398.009,445.118,26.356
369.181,459.540,333.586,585.517,407.290,425.430,403.031,563.472,377.538,436.065,27.115
403.027,447.749,344.049,610.397,412.019,425.210,413.074,566.794,377.217,444.393,27.496
364.564,451.940,317.204,548.172,408.371,399.927,405.650,519.738,341.472,417.449,24.315
385.966,441.077,347.870,599.603,391.700,396.011,385.086,539.206,369.283,428.422,26.713
383.859,449.387,345.309,609.258,404.800,404.328,418.681,529.701,343.274,432.066,27.365
373.839,434.557,350.407,580.550,420.490,416.056,397.736,529.164,333.830,426.292,25.449
384.161,460.532,351.154,576.980,422.443,416.215,385.215,529.794,332.274,428.752,25.483
373.591,440.557,343.043,569.616,374.676,399.438,391.883,482.402,336.000,412.356,23.459
378.450,446.209,318.019,565.947,419.905,388.094,390.706,510.150,316.547,414.892,25.959
365.980,434.851,338.500,552.232,409.319,387.519,401.865,489.425,314.896,410.510,23.259
362.114,459.289,337.198,547.914,400.552,414.462,389.595,505.696,304.198,413.447,24.799
383.570,450.302,344.302,561.881,407.333,414.589,391.258,490.350,325.085,418.741,23.058
379.483,418.409,328.716,605.781,436.319,416.847,408.785,519.724,344.160,428.692,27.196
359.537,470.668,333.728,577.252,415.724,410.054,410.466,482.841,317.915,419.798,25.573
368.597,469.609,352.432,569.781,411.529,414.212,397.018,494.234,335.642,423.673,23.634
392.591,446.443,324.160,576.358,410.424,410.441,417.589,495.846,337.377,423.470,24.278
383.725,453.783,358.981,554.060,422.167,409.441,376.742,497.257,327.811,420.441,22.390
387.128,450.702,347.870,570.742,417.290,409.441,392.798,503.093,348.321,425.265,22.933
366.430,449.081,342.920,569.503,432.324,395.468,394.926,505.598,338.906,421.684,24.157
387.255,469.319,357.210,587.861,414.686,394.801,409.485,522.453,341.962,431.670,25.278
404.785,471.677,342.191,587.179,420.452,424.728,407.239,491.458,341.736,432.383,24.073
385.926,440.630,317.920,570.914,413.224,407.395,406.368,502.888,323.358,418.736,25.183
371.443,416.128,330.895,558.265,432.695,420.769,376.074,493.879,344.708,416.095,22.909
382.396,462.106,332.753,560.828,405.700,409.473,428.141,504.729,365.821,427.994,22.375
377.570,448.417,348.623,541.305,433.005,406.419,403.687,493.720,341.038,421.532,20.693
364.443,425.038,335.759,615.192,408.448,414.247,410.117,472.631,337.349,420.358,26.799
391.993,458.243,339.870,568.583,421.995,409.858,412.086,501.350,340.840,427.202,23.129
388.517,459.515,326.586,553.192,420.310,413.153,414.000,480.168,367.358,424.756,20.873
367.530,426.489,315.593,580.695,419.295,396.513,411.982,514.495,350.509,420.345,25.794
337.087,442.111,337.809,548.477,419.910,411.922,406.920,502.944,349.453,417.404,22.949
362.201,435.379,349.130,586.490,418.610,412.151,391.969,487.005,341.840,420.530,24.283
394.074,441.409,334.321,577.636,433.881,395.812,402.767,543.636,338.340,429.097,26.201
383.148,434.009,322.765,600.682,401.110,419.535,408.767,541.808,374.066,431.766,27.180
352.356,444.460,329.117,543.748,411.024,409.750,399.362,518.589,373.830,420.248,22.556
396.752,456.145,340.309,569.781,434.905,415.277,428.025,538.341,381.057,440.066,22.997
379.342,434.655,341.988,555.060,445.719,430.282,421.632,524.266,350.519,431.496,22.628
344.329,430.026,326.414,535.775,398.814,389.524,371.227,498.519,347.868,404.722,22.502
367.705,447.077,338.481,576.099,424.990,419.435,391.571,526.542,323.604,423.945,26.251
392.047,442.847,323.272,551.424,413.900,429.196,394.411,507.547,349.632,422.697,22.569
377.362,455.417,340.698,560.126,428.281,420.863,396.380,500.967,365.934,427.336,21.835
378.846,437.626,352.568,551.185,418.081,414.003,401.687,502.579,336.613,421.465,21.628
388.805,445.877,324.759,568.179,411.624,400.406,422.221,481.103,331.264,419.360,23.500
366.490,429.464,329.660,532.596,380.467,402.763,398.736,487.523,361.547,409.916,20.235
359.188,428.566,323.247,545.947,406.719,390.583,387.515,484.533,337.000,407.033,22.397
392.839,454.409,348.580,557.159,438.910,418.965,424.276,529.486,328.962,432.621,23.584
384.537,445.213,340.778,545.470,401.600,412.930,414.933,501.472,320.623,418.617,22.450
372.423,450.085,339.340,557.881,421.086,402.761,374.086,506.991,334.632,417.698,23.805
366.772,461.383,350.691,555.384,425.419,424.320,388.221,497.799,346.274,424.029,22.244
367.040,437.626,341.093,564.437,426.662,395.237,408.564,501.098,340.792,420.283,23.265
379.846,446.174,334.284,542.596,407.795,424.852,395.417,489.009,364.972,420.550,20.257
384.765,451.191,326.691,539.344,405.148,407.599,417.687,479.079,367.113,419.847,19.824
386.879,460.485,342.006,540.033,419.795,411.293,391.632,466.411,357.906,419.605,19.282
381.785,449.200,340.796,564.232,399.676,421.349,389.675,482.734,329.566,417.668,22.984
368.161,441.251,333.148,536.616,411.371,403.879,383.393,479.636,339.160,410.735,20.868
358.859,433.609,336.056,537.689,423.543,394.387,379.104,469.280,357.453,409.998,20.062
368.644,451.655,343.870,555.119,408.852,391.659,419.399,464.252,372.472,419.547,20.134
348.027,414.421,322.019,533.205,393.624,399.301,391.945,460.495,359.925,402.551,19.891
362.315,452.783,328.148,559.026,406.800,413.753,370.252,461.187,337.075,410.149,22.921
370.174,450.804,311.716,525.808,412.719,397.989,383.558,473.930,346.566,408.141,20.862
393.020,445.847,313.031,552.768,406.014,408.935,390.902,475.612,324.642,412.308,23.116
369.765,431.226,338.617,517.801,422.590,392.548,393.178,486.416,336.123,409.807,19.509
366.141,435.455,346.117,541.967,406.876,399.995,386.104,468.327,329.066,408.894,20.695
372.235,448.379,319.099,558.185,431.900,405.788,387.945,487.360,336.462,416.372,23.605
378.503,455.489,333.562,588.874,409.290,406.995,420.442,509.570,336.142,426.541,25.802
371.866,439.200,333.728,537.834,424.719,402.938,410.307,496.603,327.528,416.080,21.859
384.510,428.494,351.907,529.450,413.376,398.487,395.920,521.402,342.179,418.414,20.891
368.470,451.962,326.469,540.510,429.048,401.925,416.840,534.173,338.566,423.107,24.075
368.517,432.838,330.049,548.364,421.829,406.183,411.012,537.252,351.509,423.062,23.834
353.154,458.719,328.444,541.351,408.514,395.046,411.687,514.388,360.528,419.092,22.863
360.966,436.247,336.698,558.656,419.852,396.957,403.049,502.449,348.368,418.138,22.941
359.913,430.511,333.111,531.828,377.819,407.599,408.018,534.042,330.925,412.641,23.910
356.792,428.996,347.420,516.589,413.743,405.032,405.742,537.612,348.443,417.819,21.674
410.309,440.804,335.765,529.205,426.143,402.110,411.798,515.902,309.717,420.195,22.589
362.483,443.319,333.969,572.861,422.567,393.234,390.730,512.808,336.887,418.762,25.266
349.362,433.336,323.167,518.238,403.071,391.062,411.466,505.682,329.160,407.172,22.084
363.383,425.149,327.852,522.536,416.600,396.890,383.429,483.435,336.208,406.165,20.319
360.973,437.281,346.222,559.669,412.790,409.513,403.184,509.855,324.821,418.257,23.904
380.570,427.017,311.130,561.722,403.857,407.524,386.239,478.126,328.349,409.393,23.795
371.060,439.413,346.846,536.437,405.895,396.546,408.067,484.140,334.264,413.630,20.389
353.121,428.502,307.241,524.192,400.029,393.352,367.791,469.332,334.358,397.546,21.425
376.389,445.728,342.062,550.099,411.348,415.016,398.883,484.794,322.651,416.330,22.129
370.456,435.111,321.556,545.954,422.010,395.828,409.693,480.206,324.915,411.748,22.494
367.396,431.370,329.704,527.497,413.795,412.309,388.828,463.411,310.264,404.953,20.954
378.765,462.566,337.481,502.616,428.462,409.723,392.926,486.112,307.868,411.836,20.609
391.866,433.528,352.660,509.682,425.514,412.699,387.816,476.771,347.075,415.290,16.856
372.530,437.238,342.494,568.887,412.414,409.914,384.883,464.921,343.236,415.169,22.172
371.537,435.728,325.105,536.768,429.933,396.320,395.945,475.995,328.123,410.606,21.447
382.362,446.843,341.463,530.126,413.233,412.718,386.558,470.944,346.198,414.494,19.058
388.228,422.796,338.914,528.192,395.090,390.954,374.337,473.257,373.623,409.488,18.203
373.658,433.774,338.679,554.728,419.481,406.215,419.209,470.668,388.840,422.806,19.487
373.416,441.668,307.852,558.371,397.338,398.516,403.926,476.579,372.358,414.447,22.441
381.389,439.451,340.852,530.126,426.343,407.078,400.644,484.028,373.462,420.375,18.294
377.772,446.404,337.123,515.013,427.100,388.737,383.853,478.794,363.425,413.136,18.239
383.503,435.136,341.179,525.159,388.710,392.734,396.301,466.776,352.557,409.117,18.185
355.826,418.630,319.753,533.702,428.119,409.632,385.110,469.897,364.226,409.433,20.210
385.409,439.004,326.123,526.331,383.100,409.688,389.417,472.617,349.349,409.004,19.485
381.456,442.596,326.920,566.616,427.990,391.745,384.472,462.201,340.538,413.837,22.780
386.799,435.872,326.056,527.126,404.610,408.013,410.626,464.846,346.283,412.248,18.931
358.040,440.834,339.969,535.887,426.081,392.258,373.681,499.187,326.028,410.218,22.580
343.564,432.596,335.679,524.298,423.205,404.280,418.706,514.879,306.566,411.530,23.693
373.919,433.017,329.037,548.543,415.976,404.503,401.706,520.860,366.123,421.520,22.426
384.081,441.362,326.660,517.026,422.614,404.944,384.840,519.972,324.104,413.956,22.279
353.336,426.477,324.809,548.046,404.557,405.220,386.693,510.935,344.774,411.650,23.520
354.161,415.728,334.512,535.523,400.167,414.398,377.485,562.491,332.991,414.162,26.012
345.148,423.826,337.222,538.570,412.771,412.159,418.834,501.771,319.736,412.226,22.997
371.685,431.204,319.259,513.278,405.552,419.672,381.920,497.799,316.160,406.281,21.691
367.530,421.936,321.556,526.861,421.586,397.586,378.497,520.477,314.509,407.838,23.827
370.101,434.247,344.228,545.914,403.929,389.710,397.534,488.079,308.830,409.175,22.746
364.530,430.868,321.531,546.801,430.176,397.653,382.012,475.388,340.981,409.993,22.062
368.282,431.553,330.667,532.377,406.310,400.731,416.135,504.986,342.142,414.798,21.382
361.779,433.323,309.944,554.854,419.843,402.043,415.411,493.593,344.840,415.070,23.585
387.013,459.179,334.870,541.576,416.062,395.124,399.049,516.014,354.802,422.632,21.980
359.201,414.064,340.994,511.722,405.710,397.062,399.706,452.383,347.009,403.094,16.972
354.289,427.255,332.747,528.119,402.657,380.148,386.748,489.766,327.358,403.232,21.542
361.221,408.651,323.667,539.318,403.895,394.022,385.110,458.201,342.642,401.859,20.407
367.799,411.315,314.235,532.007,401.690,389.427,374.294,474.631,362.226,403.069,20.377
363.980,428.128,327.759,523.272,402.829,386.720,366.718,454.397,347.604,400.156,19.084
368.745,436.174,315.673,547.331,409.300,409.508,408.393,470.776,391.840,417.527,20.386
368.557,447.672,313.407,502.623,406.838,409.446,389.411,485.379,371.585,410.546,18.802
373.168,454.260,324.512,543.351,404.700,406.513,412.209,470.262,388.528,419.723,19.781
354.094,424.523,324.352,566.616,396.657,406.613,400.485,450.140,374.538,410.891,21.757
348.396,430.043,336.500,510.503,406.110,384.930,374.080,453.327,341.660,398.394,18.247
358.503,428.877,324.821,517.848,385.876,389.858,390.423,481.944,340.198,402.039,20.106
356.275,433.677,326.370,507.722,423.629,394.989,393.264,482.285,342.047,406.695,19.381
376.993,425.264,333.537,540.430,430.471,403.556,391.847,494.780,349.594,416.275,20.921
386.866,435.813,329.735,547.854,421.543,403.922,405.699,479.416,336.123,416.330,21.301
353.805,429.996,332.821,504.185,417.610,402.672,380.755,516.692,328.538,407.453,21.463
349.899,414.187,322.444,525.563,425.138,392.089,374.380,515.879,345.887,407.274,22.696
363.282,440.226,339.864,569.311,420.224,396.449,392.417,523.047,334.038,419.873,25.256
359.034,409.366,325.290,567.444,398.638,385.957,412.791,488.411,345.292,410.247,23.730
377.262,426.634,349.512,551.185,410.729,389.546,360.209,500.355,322.377,409.757,23.222
361.698,413.506,332.796,538.603,398.057,393.129,406.699,509.234,332.585,409.590,22.532
351.383,429.660,340.136,545.199,437.190,397.780,395.994,508.776,369.151,419.474,21.854
328.658,431.868,302.549,520.881,427.829,397.573,372.233,496.439,349.396,403.047,23.186
368.725,436.609,331.944,551.325,423.395,409.280,383.896,503.827,345.009,417.112,22.747
362.054,425.272,324.469,517.550,406.652,399.890,385.571,502.533,377.906,411.322,19.783
348.846,408.562,326.846,537.126,442.300,406.866,393.638,517.584,395.575,419.705,21.963
361.403,419.719,328.148,542.993,431.552,392.269,387.577,482.121,359.387,411.686,21.042
390.946,429.945,340.759,526.609,447.624,409.046,414.227,499.850,358.198,424.134,19.099
